,FIPS,A02650,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15	,RECFAC09,RECFAC14,RECFACPTH09,RECFACPTH14,FMRKTPTH09,FMRKTPTH16,DIRSALES_FARMS07,DIRSALES_FARMS12,CSA07,CSA12,VEG_FARMS07,VEG_FARMS12,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FOOD_TAX14,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
1875,37183,1288551.8235294118,7.8,8.2,26.7,24.8,,138,146,0.156175025,0.146191364,0.007801929,0.013374206999999999,91,143,12,13,94,95,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Wake,62.21313595,20.28794896,9.758344403999999,5.3593091180000005,0.281578214,0.035183402999999995,8.496070447000001,26.03938099,70629,11.1,0,14.7,0,1,0
1876,37185,39099.0,13.9,14.4,36.1,39.2,,1,1,0.047712199999999996,0.0494291,0.0,0.050233586,16,14,0,0,21,10,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Warren,38.00781995,52.02651154,3.2996376119999997,0.23364486,4.892237269,0.014304787,18.88708755,20.30326149,34149,27.3,0,37.1,1,0,0
1877,37187,54856.0,13.8,14.7,33.4,32.8,,1,0,0.075460308,0.0,0.07781495599999999,0.08200082,12,5,0,1,14,10,1.082025,0.9486629000000001,1.055159,4.75,4.75,0.0,4.75,0.0,NC,Washington,45.34321137,49.64469308,3.52283036,0.287269428,0.158754158,0.007559722,18.24916843,23.00423344,35146,23.4,1,40.9,1,0,1
1878,37189,367252.0,6.7,8.6,25.0,26.4,,7,6,0.138050724,0.114155251,0.043976340999999995,0.074181225,33,61,5,21,52,57,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Watauga,92.53900820000001,1.673877719,3.353628693,0.914270052,0.229056951,0.025450772000000003,12.39061062,13.84913565,41762,25.3,0,18.9,0,0,0
1879,37191,257353.0,11.1,13.1,31.9,34.4,,12,11,0.098996015,0.08838465,0.0,0.008054772,27,27,3,1,49,35,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Wayne,55.63067288,31.07655171,9.918204578,1.145788311,0.271564062,0.038328862000000005,13.11173271,24.85993655,41161,18.4,0,28.1,0,1,0
1880,37193,112474.6,10.8,10.8,28.6,26.7,,3,4,0.0433163,0.058107400000000003,0.030050333999999998,0.014547571,40,55,4,16,19,29,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Wilkes,88.81886357,4.016440727,5.439861552000001,0.42543986200000006,0.158638592,0.021632535,16.98586674,22.40553793,40647,18.7,0,27.4,0,0,0
1881,37195,200217.66666666663,12.0,12.4,31.9,36.8,,4,5,0.049588400000000005,0.06142430000000001,0.012762753,0.036737242999999996,24,18,3,1,35,39,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Wilson,49.43373464,38.73008839,9.508333948999999,0.817391733,0.23389221300000002,0.027082256000000002,14.17756112,24.68424551,41276,19.9,0,30.3,1,0,0
1882,37197,140795.0,11.2,10.5,29.9,31.0,,5,5,0.130572167,0.13230313300000002,0.026516055,0.079931792,57,75,11,7,29,27,1.062503,0.9009971999999999,1.090935,4.75,4.75,0.0,4.75,0.0,NC,Yadkin,85.98135708,3.0333802010000004,9.7614956,0.184866948,0.17184814899999998,0.013018799,16.25006509,23.27240535,41208,16.3,0,24.9,0,1,0
1883,38001,22353.6,10.1,10.5,27.6,31.9,,0,0,0.0,0.0,0.447227191,0.0,8,1,2,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Adams,96.71361502,0.341442595,0.8536064870000001,0.384122919,0.640204866,0.08536064900000001,24.24242424,19.03542467,48106,10.1,0,12.4,0,0,1
1884,38003,26626.375,8.3,10.5,29.2,34.7,,2,2,0.18135654699999998,0.179468772,0.092997303,0.091524803,16,7,1,0,3,7,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Barnes,95.77986626,0.750045183,1.111512742,0.52412796,0.641604916,0.009036689,19.60961504,20.60365082,51053,12.4,0,13.5,0,0,1
1885,38005,24243.58333333333,11.3,11.7,31.9,31.0,,1,0,0.151308821,0.0,0.0,0.148389969,8,11,3,1,3,4,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Benson,42.95795796,0.015015015,1.156156156,0.045045045,54.51951952,0.015015015,12.80780781,33.61861862,39969,27.9,1,39.0,1,0,1
1886,38007,39741.25,8.4,7.8,27.5,28.3,,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Billings,98.46743295,0.0,0.510855683,0.510855683,0.38314176200000005,0.0,19.28480204,17.62452107,76913,7.1,0,5.9,0,0,1
1887,38009,26171.08333333333,9.7,9.8,27.4,31.0,,1,0,0.156494523,0.0,0.15743073,0.151998784,10,23,1,1,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Bottineau,94.29149168,0.388862965,1.2754705240000002,0.248872297,2.0220874159999997,0.015554519,21.49634469,19.00762171,56645,10.6,0,13.7,0,0,1
1888,38011,37092.0,9.2,9.1,27.5,30.3,,0,0,0.0,0.0,0.0,0.308546745,9,8,0,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Bowman,96.44557283,0.095207871,2.475404633,0.063471914,0.412567439,0.0,21.96128213,21.45350682,62892,7.6,0,7.7,0,0,1
1889,38013,39626.66666666666,10.4,8.9,28.1,28.9,,0,0,0.0,0.0,0.54377379,0.909918107,3,3,0,0,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Burke,96.08739837,0.203252033,1.880081301,0.660569106,0.609756098,0.0,20.93495935,20.78252033,68477,8.4,0,11.1,0,0,1
1890,38015,379200.88888888893,6.7,7.5,25.0,29.1,,12,11,0.149771598,0.12154293199999999,0.050111498,0.052917333,25,16,0,4,12,10,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Burleigh,92.30825995,0.5854282479999999,1.2126728,0.47473803299999995,4.038962956000001,0.031977173,13.42180351,22.55989571,66057,9.0,0,8.5,0,1,0
1891,38017,276827.4545454545,6.4,7.0,27.6,29.1,,18,24,0.121726899,0.143708272,0.013952937,0.022824667000000003,3,18,1,0,3,7,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Cass,90.48725447,2.251331971,2.012979209,2.3528154999999997,1.122327712,0.032715085,9.714377277999999,21.80560563,55946,10.7,0,10.0,0,1,0
1892,38019,30057.83333333333,10.3,11.2,27.7,32.1,,1,0,0.251572327,0.0,0.270343336,0.26130128,11,13,4,7,3,3,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Cavalier,97.42048585,0.10017530699999999,0.601051841,0.22539444,0.876533934,0.025043827,25.59479088,19.68444778,57200,9.4,0,13.0,0,0,1
1893,38021,34460.0,9.2,11.2,27.6,33.4,,1,1,0.18978933399999998,0.194174757,0.0,0.0,6,6,2,0,1,5,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Dickey,95.36774438,0.661750804,1.8907165819999998,0.41595764799999996,0.567214974,0.018907166,22.121384,22.97220647,56325,10.3,0,14.3,0,0,1
1894,38023,17376.8,9.7,10.1,28.1,27.1,,2,2,0.99009901,0.822368421,1.0198878120000001,0.414421881,1,0,1,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Divide,96.8614196,0.241429261,1.4485755669999998,0.289715113,0.482858522,0.0,26.60550459,17.09319169,62922,8.6,0,11.2,0,0,1
1895,38025,148842.14285714287,10.2,9.2,30.3,33.5,,0,0,0.0,0.0,0.29717682,0.22904260199999998,9,11,0,0,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Dunn,84.38914027,0.226244344,1.074660633,0.28280543,12.52828054,0.0,17.42081448,21.9739819,73135,9.9,0,12.2,0,0,1
1896,38027,49839.0,9.9,11.8,27.5,31.5,,0,0,0.0,0.0,0.0,0.0,0,8,0,0,2,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Eddy,94.00419287,0.167714885,2.180293501,0.251572327,2.3899371069999997,0.083857442,24.57023061,20.88050314,47804,11.3,0,15.0,0,0,1
1897,38029,18943.5,10.0,11.3,26.9,30.9,,1,0,0.280269058,0.0,0.0,0.0,7,1,3,0,1,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Emmons,97.69014085,0.056338028,0.9577464790000001,0.169014085,0.39436619700000003,0.0,27.35211268,21.38028169,46952,13.9,0,16.2,0,0,1
1898,38031,9168.0,9.8,10.7,26.6,30.5,,1,1,0.30129557100000004,0.297441999,0.0,0.0,6,3,1,0,1,4,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Foster,97.87615914,0.089739755,0.867484296,0.089739755,0.5982650310000001,0.0,22.67424469,21.77684714,53408,8.4,0,12.0,0,0,1
1899,38033,22441.0,9.4,8.8,27.7,32.1,,0,0,0.0,0.0,0.6169031460000001,0.550357733,3,7,2,0,1,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Golden Valley,96.01190476,0.535714286,2.083333333,0.05952381,0.595238095,0.05952381,21.30952381,24.04761905,56948,10.2,0,12.3,0,0,1
1900,38035,116274.1052631579,7.0,7.3,29.3,30.1,,5,6,0.075167624,0.085545639,0.015057066000000001,0.028136123,9,10,1,0,33,16,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Grand Forks,88.64809082,1.977236356,2.917994047,1.9144194669999999,2.381059212,0.052347407,10.32440436,20.07298724,52022,14.3,0,13.8,0,1,0
1901,38037,22925.0,9.6,10.8,29.5,33.3,,0,0,0.0,0.0,0.427899016,0.0,14,5,0,0,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Grant,97.11779449,0.041771094,0.29239766100000003,0.125313283,1.127819549,0.0,26.94235589,18.79699248,40879,15.6,0,18.4,0,0,1
1902,38039,20720.0,9.5,10.2,27.7,26.9,,1,1,0.41322314,0.431220354,0.42625746,0.43917435200000005,6,3,0,0,0,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Griggs,98.63636364,0.289256198,0.371900826,0.165289256,0.330578512,0.0,26.32231405,18.96694215,47222,10.0,0,9.5,0,0,1
1903,38041,32586.0,10.3,9.5,28.3,29.1,,0,0,0.0,0.0,0.0,0.0,2,9,0,1,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Hettinger,95.76100121,0.24222850199999998,0.48445700399999997,0.040371417,2.058942269,0.12111425099999999,25.75696407,18.89382317,53403,10.6,0,10.2,0,0,1
1904,38043,12835.333333333336,9.3,8.9,27.4,30.1,,1,1,0.41736227,0.41254125399999997,0.0,0.0,15,8,2,1,9,16,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Kidder,95.64681725,0.24640657100000002,2.9158110880000003,0.90349076,0.123203285,0.0,20.98562628,21.47843943,46800,13.9,0,18.8,1,0,1
1905,38045,10401.75,9.0,11.2,27.5,33.4,,0,0,0.0,0.0,0.25588536300000003,0.486499635,11,4,1,0,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,LaMoure,97.92220343,0.120802126,0.8214544579999999,0.144962551,0.386566804,0.0,24.69195458,21.09205122,58638,10.9,0,13.3,0,0,1
1906,38047,17813.25,10.2,11.2,27.6,32.8,,0,0,0.0,0.0,0.0,0.0,8,3,2,0,1,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Logan,98.19095477,0.100502513,0.603015075,0.251256281,0.40201005,0.0,27.98994975,21.10552764,50047,11.8,0,13.3,0,0,1
1907,38049,16520.0,9.6,8.3,28.7,31.7,,0,0,0.0,0.0,0.193311425,0.503102465,18,5,2,2,4,6,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,McHenry,96.71918443,0.148285449,1.482854495,0.296570899,0.5189990729999999,0.0,20.72289157,21.85356812,56351,11.1,0,13.0,0,0,1
1908,38051,4650.0,10.8,10.6,29.3,32.8,,0,0,0.0,0.0,0.0,0.376506024,1,6,0,0,0,3,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,McIntosh,97.00961196,0.21359914600000002,1.3527945890000002,0.355998576,0.427198291,0.0,33.96226415,18.26272695,48494,12.5,0,16.4,0,0,1
1909,38053,66704.0,9.1,9.5,30.6,32.8,,0,0,0.0,0.0,0.0,0.079233024,2,11,1,2,2,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,McKenzie,74.62264151,0.062893082,2.185534591,0.298742138,21.21069182,0.031446541,14.18238994,26.58805031,82906,8.4,0,10.2,0,0,0
1910,38055,26966.230769230766,9.1,10.4,29.0,33.4,,1,0,0.112866817,0.0,0.120336943,0.102785487,9,6,0,3,8,7,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,McLean,90.5489846,0.066949342,1.238562821,0.13389868300000002,6.527560812000001,0.022316447000000003,21.65811203,19.71658112,62480,10.0,0,12.0,0,0,1
1911,38057,56931.66666666666,8.9,11.9,28.4,31.8,,4,3,0.476758045,0.343013949,0.25403277,0.34506556200000005,10,7,0,0,0,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Mercer,94.91927825,0.18993352300000002,1.43637227,0.320512821,2.065527066,0.142450142,15.76448243,21.35565052,75698,7.2,0,7.0,0,0,1
1912,38059,437708.0,7.7,7.9,29.5,33.3,,2,4,0.073956292,0.134129166,0.075574365,0.09737414400000001,9,16,0,6,0,12,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Morton,92.95984857,0.407702668,1.456080958,0.192930727,3.490954097,0.08736485699999999,14.60813221,23.88336792,64260,7.8,0,10.7,0,1,0
1913,38061,53654.16666666666,10.1,12.6,31.6,35.9,,0,2,0.0,0.20445716600000002,0.294507436,0.19527436,11,5,0,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Mountrail,64.2643034,0.20852339399999997,3.727355663,0.195490682,29.19327512,0.013032712,13.68434771,23.84986316,65606,11.2,0,14.6,1,0,0
1914,38063,14898.2,10.0,12.2,27.1,31.7,,0,0,0.0,0.0,0.319590924,0.0,2,5,1,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Nelson,96.54510557,0.25591810600000003,1.055662188,0.06397952700000001,0.895713372,0.031989763,27.44721689,17.91426743,48196,11.6,0,16.5,0,0,1
1915,38067,26688.571428571428,9.2,12.1,29.1,32.1,,1,0,0.135007425,0.0,0.405844156,0.424388174,3,12,0,0,30,30,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Pembina,93.71374612,0.283286119,2.563064886,0.14838796699999998,1.9290435719999999,0.02697963,20.08633482,21.5837043,58683,8.8,0,11.2,0,0,1
1916,38069,24304.0,9.4,10.4,27.4,34.0,,1,1,0.23100023100000003,0.227066303,0.250626566,0.234356691,6,0,0,0,1,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Pierce,93.73422079,0.436079871,1.009869176,0.068854717,3.8788156989999996,0.022951572000000003,23.61716778,21.52857471,43419,16.1,0,17.3,0,0,1
1917,38071,287413.0,8.3,10.2,28.3,33.2,,2,2,0.176553672,0.17295053600000002,0.08896797199999999,0.173205162,10,7,0,2,5,1,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Ramsey,87.15396035,0.35804733200000005,1.196402061,0.392978779,8.418478735,0.043664309000000005,18.09448956,21.96314732,51607,12.0,0,16.8,0,0,1
1918,38073,38201.5,8.9,10.4,28.7,33.1,,2,0,0.362253215,0.0,0.181818182,0.370096225,7,9,0,0,5,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Ransom,96.84808503,0.348176654,1.209455745,0.366501741,0.38482682799999995,0.0,19.86439436,23.4744365,60122,9.1,0,12.3,0,0,1
1919,38075,9064.0,9.3,10.8,27.0,31.6,,0,0,0.0,0.0,0.0,0.39215686299999997,5,0,0,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Renville,97.20647773,0.08097166,0.971659919,0.20242915,0.36437247,0.0,20.32388664,21.6194332,65651,7.6,0,8.1,0,0,1
1920,38077,43949.5,7.5,8.4,29.6,33.1,,3,1,0.185437013,0.0608569,0.0,0.061150859,16,29,4,5,3,4,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Richland,94.05673672,0.67397831,1.6604374730000002,0.5391826479999999,1.850376815,0.042889529,14.85203113,22.43735065,56942,10.2,0,11.5,0,0,1
1921,38079,54691.0,13.6,12.9,37.6,41.4,,0,1,0.0,0.068418172,0.0,0.068217477,12,14,0,2,1,8,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Rolette,20.10475712,0.150678051,0.954294324,0.114802325,76.60902633,0.007175145,10.03085312,33.43617708,37634,25.5,1,31.7,1,0,0
1922,38081,12784.666666666664,9.3,9.4,28.5,34.4,,0,0,0.0,0.0,0.0,0.0,5,3,0,3,4,5,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Sargent,97.0749543,0.052232959,1.3319404540000002,0.235048315,0.52232959,0.052232959,18.9866806,22.77357012,58626,7.8,0,10.4,0,0,1
1923,38083,13044.0,10.6,11.5,28.6,31.6,,0,0,0.0,0.0,0.0,0.756429652,6,2,0,0,3,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Sheridan,96.29068887,0.0,1.211203634,0.151400454,1.059803179,0.151400454,29.97728993,15.97274792,38234,17.6,0,18.7,1,0,1
1924,38085,13369.0,12.4,13.3,35.6,33.7,,0,0,0.0,0.0,0.237925291,0.223763706,8,2,2,0,0,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Sioux,12.44883217,0.144473874,1.974476282,0.096315916,82.66313508,0.0,7.0792198410000005,36.50373224,32895,40.4,1,45.1,1,1,0
1925,38089,20446.0,8.1,8.0,28.2,29.6,,3,4,0.126124611,0.13170025,0.043769422999999995,0.032052309,13,12,1,0,2,6,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Stark,94.07413529,0.768626803,1.8761105830000002,1.190131824,0.950452498,0.028926815,16.01305839,21.43063763,76844,7.5,0,8.0,0,0,0
1926,38091,24641.0,9.7,11.4,29.5,30.2,,0,0,0.0,0.0,0.0,0.0,1,0,2,1,0,2,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Steele,97.01265823,0.151898734,1.012658228,0.101265823,1.164556962,0.0,22.32911392,21.3164557,61352,7.8,0,12.1,0,0,1
1927,38093,95143.5,8.4,8.8,28.6,33.0,,3,4,0.142795945,0.189313266,0.146606069,0.14199167,18,15,1,2,3,4,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Stutsman,94.76777251,0.597156398,1.710900474,0.469194313,1.4075829380000002,0.056872038,17.14691943,20.52606635,54925,11.4,0,14.2,0,0,1
1928,38095,18184.0,9.7,11.2,28.1,30.1,,0,0,0.0,0.0,0.0,0.441891295,0,8,1,2,4,7,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Towner,96.3935886,0.089047195,0.445235975,0.044523598,2.181656278,0.0,24.57702582,19.23419412,51561,10.4,0,15.2,0,0,1
1929,38097,42190.25,8.0,8.5,29.3,32.8,,0,0,0.0,0.0,0.0,0.0,4,4,0,0,13,11,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Traill,94.72971309,0.480236424,2.635143455,0.258588844,0.7757665309999999,0.012313754,18.72922054,22.28789558,54814,9.5,0,9.7,0,0,1
1930,38099,44337.2,8.6,9.5,28.5,32.2,,3,3,0.267976775,0.273473108,0.0,0.0,10,24,1,0,43,50,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Walsh,88.44320532,0.21584674899999998,8.714812483,0.323770123,1.376023024,0.035974458,20.11871571,22.18724705,51749,10.8,0,13.3,0,0,1
1931,38101,240733.125,8.2,7.8,27.0,30.8,,4,6,0.066430837,0.08647526800000001,0.05262050099999999,0.056971941,24,24,1,2,8,10,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Ward,88.71828131,2.3818402919999997,3.030401297,0.8917713820000001,2.4856100530000003,0.123226591,13.01337657,23.51357925,61170,8.4,0,9.6,0,0,0
1932,38103,24330.0,9.8,10.9,27.1,33.5,,0,0,0.0,0.0,0.244379277,0.244021474,10,11,0,0,7,0,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Wells,98.47872593,0.071309722,0.49916805299999994,0.095079629,0.309008795,0.0,29.02305681,18.16020918,51857,10.4,0,11.7,0,0,1
1933,38105,277294.75,8.5,8.3,28.7,35.3,,5,6,0.22914757100000002,0.18674136300000002,0.146692093,0.08736931,24,2,2,0,4,4,0.9485940999999999,1.038527,0.8449965,5.0,5.0,0.0,0.0,0.0,ND,Williams,90.91883204,0.254487008,1.946602375,0.34824537899999997,3.919992857,0.022323422000000002,14.85846951,23.06009465,89860,7.8,0,9.3,0,0,0
1934,39001,56720.63636363637,10.9,11.4,29.6,31.1,,0,0,0.0,0.0,0.0,0.0,65,75,10,2,22,10,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Adams,97.06830123,0.294220665,0.851138354,0.10858143599999999,0.367775832,0.007005254,14.81611208,24.99124343,36609,21.3,0,29.3,1,0,0
1935,39003,184219.6,11.7,13.0,32.5,35.4,,14,10,0.131433185,0.095201828,0.019164982,0.057835785,40,37,9,6,10,6,0.795895,0.9343761,0.7880003000000001,5.75,5.75,0.0,0.0,0.0,OH,Allen,82.48582257,11.76326753,2.363374745,0.6818331440000001,0.15235444,0.012225973999999999,14.76239291,23.92999219,49297,15.5,0,23.4,0,1,1
1936,39005,198247.5555555556,10.5,11.6,29.2,27.9,,3,4,0.0562799,0.07542189099999999,0.036334569,0.037277267999999995,121,134,10,8,57,49,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Ashland,96.63712151,0.743333522,0.942810365,0.51751068,0.14490299,0.073392424,15.83770865,23.85441954,48338,14.1,0,20.1,0,0,0
1937,39007,143419.5,10.1,13.3,30.5,33.5,,11,7,0.108284769,0.070582304,0.029771651,0.07126060000000001,161,201,12,14,74,71,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Ashtabula,90.76721479,3.4158645080000003,3.390247988,0.366513296,0.204932165,0.016749264,15.64282688,23.65291585,44258,18.6,0,28.6,0,0,0
1938,39009,70142.83333333331,9.6,11.1,30.9,28.3,,2,1,0.030951099999999995,0.0154528,0.015866468,0.030217871,73,67,5,5,22,23,0.795895,0.9343761,0.7880003000000001,5.75,5.75,0.0,0.0,0.0,OH,Athens,90.76856556,2.6885124389999997,1.5473230690000002,2.6885124389999997,0.216192844,0.02007505,10.09620582,15.82686042,38400,31.5,1,29.1,1,0,0
1939,39011,143839.81818181818,10.6,11.1,30.5,34.7,,3,6,0.065223063,0.13088719699999998,0.0,0.043578680999999994,39,38,5,1,6,2,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Auglaize,97.11854447,0.269864415,1.181744978,0.359093778,0.163224444,0.034821215,15.36703737,25.38901826,58840,8.7,0,11.5,0,0,0
1940,39013,81997.73913043477,11.2,15.1,29.4,33.5,,6,9,0.085180085,0.129569111,0.058766491,0.058247055,50,47,5,3,31,29,0.8691747,0.9561966999999999,0.8409151,5.75,5.75,0.0,0.0,0.0,OH,Belmont,93.61079545,3.998579545,0.609375,0.36505681799999995,0.120738636,0.008522726999999999,17.640625,19.68039773,45675,14.6,0,21.1,0,1,0
1941,39015,146498.57142857142,10.2,13.6,30.7,33.7,,1,0,0.0223514,0.0,0.022725723,0.09140976699999999,92,67,8,2,39,25,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Brown,97.15470722,0.851803951,0.5998305310000001,0.23859429999999998,0.165009142,0.00668956,14.42492084,24.61312046,47202,14.9,0,23.6,0,1,0
1942,39017,732574.3,10.6,12.0,30.5,32.8,,35,39,0.095463311,0.10423404,0.013767126000000001,0.013243735,97,93,4,1,38,21,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Butler,84.25909326,7.188493195,3.985005297,2.379322522,0.164615761,0.064922718,11.54048841,25.15524407,58954,14.4,0,18.3,0,1,0
1943,39019,72892.42105263157,10.6,12.7,30.0,34.7,,2,1,0.06916346799999999,0.0354773,0.03503977,0.07228306,116,105,5,5,40,17,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Carroll,97.25343321,0.46122901899999996,0.825357192,0.19420169199999998,0.242752115,0.0,16.656263,23.01636843,52166,13.0,0,20.0,0,1,0
1944,39021,183186.5,10.4,13.2,29.4,37.0,,0,3,0.0,0.076671437,0.0,0.077425349,82,80,6,1,23,23,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Champaign,94.1292366,2.179714193,1.1247724270000001,0.37658677700000004,0.33418959,0.029927426,14.36017657,25.03927975,58837,10.8,0,16.2,0,0,0
1945,39023,223240.11764705885,11.8,12.9,30.4,31.5,,11,11,0.079263284,0.080554213,0.0,0.014838336,60,56,3,1,22,17,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Clark,85.28406093,8.673996805,2.7506090380000003,0.613736419,0.21831377899999999,0.033975985,16.20871376,23.59740626,47651,15.1,0,25.1,0,1,1
1946,39025,637067.9285714285,9.6,11.7,29.7,30.3,,17,17,0.08650871199999999,0.084342131,0.015277748999999998,0.014776724,81,94,6,1,45,29,0.8643396000000001,0.9602624,0.8326966999999998,5.75,5.75,0.0,0.0,0.0,OH,Clermont,94.91698039,1.1319244240000002,1.46734697,0.962693109,0.176831524,0.029387474,11.77728348,25.63297072,62214,9.5,0,13.5,0,1,0
