,avg_income_n2_agi,Premature death Value,Poor or fair health Value,Poor physical health days Value,Poor mental health days Value,Low birthweight Value,Adult smoking Value,Adult obesity Value,Food environment index Value,Physical inactivity Value,Access to exercise opportunities Value,Excessive drinking Value,Alcohol-impaired driving deaths Value,Sexually transmitted infections Value,Teen births Value,Diabetic screening Value,Premature age-adjusted mortality Value,Frequent physical distress Value,Frequent mental distress Value,Diabetes Value
1373,23.68656160400587,5948.0,0.12,3.0,2.9,0.05,0.165,0.292,7.5,0.262,0.33,0.2,0.5710000000000001,146.9,27.9,0.86,261.2,0.1,0.1,0.096
1374,31.346927374301682,5446.0,0.11,2.9,2.8,0.05,0.155,0.299,7.4,0.259,0.438,0.198,1.0,349.87265866209214,19.6,0.91,322.2,0.1,0.1,0.102
1375,33.95484022527422,4625.0,0.1,2.6,2.7,0.06,0.141,0.303,8.9,0.189,1.0,0.209,0.368,181.6,20.3,0.94,246.5,0.1,0.1,0.083
1376,28.448564231374675,4886.0,0.106,2.6,2.7,0.05,0.158,0.3,8.3,0.228,0.674,0.208,0.333,306.7,24.1,0.87,252.1,0.1,0.1,0.08
1377,44.690048455908524,3885.0,0.085,2.4,2.5,0.06,0.131,0.257,8.9,0.175,0.949,0.226,0.279,186.8,11.7,0.9,207.9,0.1,0.1,0.07400000000000001
1378,25.2238239752973,5067.0,0.127,2.8,2.7,0.05,0.145,0.302,9.2,0.25,0.6559999999999999,0.198,0.2,268.2,48.1,0.87,288.0,0.1,0.1,0.093
1379,31.137593981921924,4579.0,0.108,2.7,2.8,0.05,0.162,0.298,8.4,0.255,0.517,0.217,0.0,106.3,12.5,0.91,248.2,0.1,0.1,0.087
1380,33.948588076785235,4783.0,0.129,3.0,2.9,0.06,0.171,0.271,8.3,0.213,0.995,0.229,0.393,358.3,8.7,0.89,252.6,0.1,0.1,0.077
1381,35.210583900859646,4451.0,0.094,2.4,2.6,0.06,0.163,0.284,9.1,0.188,0.8059999999999999,0.241,0.321,154.7,17.4,0.88,233.0,0.1,0.1,0.071
1382,28.53318385516919,6104.0,0.11,2.7,2.7,0.06,0.154,0.28300000000000003,8.0,0.224,0.322,0.201,0.16699999999999998,88.6,26.5,0.88,336.7,0.1,0.1,0.093
1383,22.47411003236246,10331.0,0.192,4.0,4.0,0.12,0.199,0.335,6.7,0.383,0.315,0.14,0.256,293.3,67.4,0.83,523.9,0.1,0.1,0.116
1384,21.325115562034405,8625.0,0.238,4.4,4.2,0.12,0.208,0.389,5.3,0.35200000000000004,0.162,0.114,0.316,316.4,58.2,0.86,413.1,0.1,0.1,0.163
1385,16.95991649163429,10302.0,0.228,4.2,4.1,0.13,0.198,0.395,5.6,0.3670000000000001,0.459,0.116,0.25,631.6,64.8,0.85,475.1,0.1,0.1,0.152
1386,18.31799163092345,10198.0,0.224,4.3,4.1,0.13,0.21,0.375,4.1,0.345,0.74,0.124,0.125,297.8,58.3,0.9,472.7,0.1,0.1,0.142
1387,16.293333331994553,14078.0,0.28300000000000003,5.0,4.4,0.14,0.226,0.335,2.5,0.35200000000000004,0.44,0.114,0.317,905.5,73.3,0.83,681.4,0.2,0.2,0.163
1388,19.85806195337716,11273.0,0.217,4.2,4.1,0.12,0.199,0.354,6.2,0.332,0.586,0.124,0.16699999999999998,464.9,57.9,0.84,542.9,0.1,0.1,0.13699999999999998
1389,20.70623773989029,10511.0,0.197,3.9,3.8,0.11,0.187,0.316,4.2,0.363,0.064,0.131,0.125,623.6,45.3,0.84,449.7,0.1,0.1,0.14300000000000002
1390,18.109831181231392,9990.0,0.238,4.5,4.2,0.12,0.217,0.368,5.8,0.35200000000000004,0.471,0.121,0.375,769.4,82.6,0.78,456.8,0.1,0.1,0.146
1391,20.044103071734483,8438.0,0.209,4.2,4.1,0.13,0.195,0.337,6.2,0.35100000000000003,0.393,0.125,0.16699999999999998,359.5,51.9,0.86,369.5,0.1,0.1,0.14300000000000002
1392,17.17088186292081,10852.0,0.34700000000000003,5.3,4.7,0.16,0.261,0.429,3.5,0.3720000000000001,0.37,0.098,0.385,877.1,53.1,0.73,592.0,0.2,0.2,0.18
1393,19.75109266460145,11725.0,0.197,4.0,4.0,0.13,0.185,0.35600000000000004,5.9,0.37,0.053,0.129,0.263,561.7,50.4,0.73,505.4,0.1,0.1,0.13699999999999998
1394,20.82209376983846,9961.0,0.235,4.3,4.1,0.14,0.204,0.384,3.8,0.389,0.7170000000000001,0.114,0.375,538.5,52.3,0.83,504.5,0.1,0.1,0.152
1395,18.350487428197447,15766.0,0.28,4.8,4.5,0.19,0.249,0.455,2.5,0.375,0.723,0.109,0.065,1376.9,92.3,0.78,688.1,0.2,0.2,0.17
1396,28.523960612100915,12671.0,0.222,4.2,4.1,0.15,0.206,0.377,4.5,0.369,0.491,0.126,0.241,632.0,58.4,0.81,556.3,0.1,0.1,0.142
1397,33.94630715123095,12230.0,0.225,4.3,4.1,0.12,0.196,0.363,6.6,0.359,0.073,0.123,0.222,540.6,69.1,0.88,552.4,0.1,0.1,0.13699999999999998
1398,24.88550236619864,7537.0,0.157,3.3,3.4,0.08,0.165,0.369,7.1,0.318,0.7490000000000001,0.156,0.224,373.6,37.1,0.88,384.4,0.1,0.1,0.093
1399,21.121073258968945,10786.0,0.206,4.1,4.1,0.12,0.218,0.342,5.5,0.321,0.8029999999999999,0.146,0.156,841.4,48.0,0.84,513.1,0.1,0.1,0.11
1400,21.47078651568985,11633.0,0.203,4.0,3.9,0.13,0.196,0.386,4.9,0.338,0.7390000000000001,0.124,0.0,543.1,58.4,0.85,530.7,0.1,0.1,0.141
1401,22.546517917364394,9700.0,0.182,3.6,3.5,0.1,0.196,0.382,6.2,0.329,0.151,0.16699999999999998,0.2,293.5,52.5,0.83,486.6,0.1,0.1,0.104
1402,18.61870503409045,12844.0,0.21600000000000005,4.2,4.0,0.11,0.194,0.395,5.5,0.36,0.4970000000000001,0.126,0.233,535.0,66.2,0.84,639.7,0.1,0.1,0.138
1403,24.263772085988695,8501.0,0.18,3.7,3.8,0.08,0.203,0.301,5.7,0.317,0.522,0.147,0.145,263.0,45.7,0.83,409.6,0.1,0.1,0.113
1404,23.71439224455596,9673.0,0.184,3.8,3.9,0.1,0.208,0.33,5.2,0.3,0.774,0.153,0.34600000000000003,544.2,56.1,0.8,488.1,0.1,0.1,0.111
1405,27.71507232184537,10142.0,0.227,4.0,4.1,0.16,0.212,0.345,4.5,0.327,0.7909999999999999,0.125,0.294,961.2,52.0,0.85,467.5,0.1,0.1,0.139
1406,14.715642457081845,13613.0,0.35600000000000004,5.8,5.0,0.15,0.267,0.466,1.8,0.376,0.248,0.097,0.19,1707.8,72.5,0.79,623.0,0.2,0.2,0.192
1407,17.873896031302408,13080.0,0.34600000000000003,5.6,4.9,0.15,0.266,0.435,2.7,0.38,0.336,0.093,0.4,1164.4,97.3,0.85,571.3,0.2,0.2,0.197
1408,18.63599999681129,8014.57472826087,0.279,4.8,4.3,0.19,0.25,0.369,3.0,0.34600000000000003,0.08199999999999999,0.125,0.2,577.2,67.6,0.71,551.4,0.2,0.1,0.151
1409,19.980149557423715,10659.0,0.174,3.8,3.9,0.09,0.193,0.329,7.0,0.381,0.292,0.15,0.063,359.9,45.3,0.89,469.0,0.1,0.1,0.107
1410,26.5422570076447,8912.0,0.163,3.6,3.6,0.1,0.175,0.313,6.3,0.3,0.835,0.156,0.17,397.7,49.7,0.79,433.8,0.1,0.1,0.112
1411,20.633582517673425,11001.0,0.254,4.5,4.2,0.11,0.21600000000000005,0.391,5.7,0.359,0.162,0.115,0.211,677.8,61.4,0.78,523.4,0.1,0.1,0.162
1412,21.59004165075739,14888.0,0.348,5.6,4.7,0.17,0.265,0.442,3.5,0.37,0.192,0.096,0.214,1034.3,70.1,0.78,592.8,0.2,0.2,0.201
1413,22.366898767661837,12652.0,0.28600000000000003,4.8,4.4,0.15,0.239,0.384,5.6,0.361,0.162,0.107,0.35,781.3,65.8,0.84,567.7,0.2,0.2,0.179
1414,21.25389097736776,10186.0,0.203,4.0,4.0,0.11,0.196,0.381,6.2,0.361,0.495,0.133,0.16,419.6,70.8,0.85,468.5,0.1,0.1,0.125
1415,20.713684210152238,8107.0,0.275,4.7,4.3,0.15,0.221,0.377,3.3,0.334,0.006,0.114,0.385,445.1,36.1,0.79,427.1,0.2,0.1,0.16399999999999998
1416,21.86586033682108,7529.0,0.191,3.9,3.9,0.09,0.196,0.34600000000000003,5.2,0.28800000000000003,0.765,0.18600000000000005,0.129,581.9,17.0,0.87,371.5,0.1,0.1,0.08800000000000001
1417,31.11034360594825,10240.0,0.207,4.2,4.0,0.13,0.197,0.342,5.4,0.35100000000000003,0.519,0.127,0.122,718.0,54.9,0.81,492.1,0.1,0.1,0.126
1418,22.08318584070797,10369.0,0.209,4.0,3.9,0.12,0.194,0.386,5.9,0.35100000000000003,0.064,0.132,0.333,557.7,62.1,0.78,506.0,0.1,0.1,0.133
1419,16.644816052955026,10894.0,0.253,4.7,4.3,0.13,0.223,0.389,5.6,0.355,0.297,0.125,0.317,682.5,71.6,0.78,528.1,0.1,0.1,0.142
1420,25.335060838082434,9298.0,0.18600000000000005,3.8,3.9,0.11,0.194,0.316,6.2,0.338,0.583,0.14400000000000002,0.333,610.3,65.6,0.91,469.6,0.1,0.1,0.11
1421,18.441765477376038,12343.0,0.303,5.2,4.7,0.14,0.237,0.418,2.1,0.35700000000000004,0.636,0.106,0.13,1431.4,73.1,0.87,625.8,0.2,0.2,0.171
1422,21.447739767808628,10348.0,0.22,4.2,4.1,0.11,0.201,0.391,5.5,0.338,0.475,0.13699999999999998,0.245,472.8,55.7,0.88,499.5,0.1,0.1,0.13
1423,23.79266207535175,8700.0,0.208,4.1,4.0,0.11,0.196,0.348,4.9,0.303,0.7909999999999999,0.132,0.182,621.8,53.2,0.86,442.3,0.1,0.1,0.134
1424,33.43998946947513,7698.0,0.157,3.2,3.4,0.11,0.168,0.315,6.7,0.294,0.752,0.146,0.282,404.2,33.0,0.87,408.0,0.1,0.1,0.102
1425,20.135814950806736,14688.0,0.238,4.5,4.3,0.12,0.225,0.34700000000000003,5.4,0.355,0.329,0.12,0.096,404.7,77.3,0.86,647.6,0.1,0.1,0.14400000000000002
1426,27.372696245707274,11040.0,0.219,4.0,3.8,0.11,0.195,0.394,5.7,0.388,0.335,0.128,0.162,721.1,55.7,0.9,531.0,0.1,0.1,0.13699999999999998
1427,22.438628944344888,9458.0,0.195,3.9,3.9,0.13,0.201,0.361,6.1,0.371,0.409,0.133,0.295,573.8,56.6,0.88,469.8,0.1,0.1,0.129
1428,20.11274853754261,14634.0,0.222,4.4,4.1,0.14,0.195,0.382,2.7,0.342,0.344,0.117,0.15,527.6,56.5,0.79,622.8,0.1,0.1,0.154
1429,19.461137439810084,14543.0,0.223,4.3,4.3,0.11,0.21600000000000005,0.37,6.7,0.35100000000000003,0.303,0.133,0.419,574.1,80.7,0.74,641.8,0.1,0.1,0.128
1430,19.559955381608653,12013.0,0.213,4.1,4.0,0.12,0.187,0.314,6.4,0.358,0.303,0.131,0.194,750.0,55.5,0.77,567.6,0.1,0.1,0.128
1431,16.718072288120727,10274.0,0.306,5.0,4.6,0.12,0.244,0.418,3.6,0.397,0.35700000000000004,0.102,0.0,891.4,71.5,0.93,491.4,0.2,0.2,0.183
1432,28.240682656580486,7521.0,0.221,4.1,4.1,0.11,0.21,0.331,4.0,0.265,0.792,0.161,0.44,701.4,19.1,0.89,376.1,0.1,0.1,0.097
1433,36.50899804372153,13438.0,0.23,4.3,4.0,0.12,0.214,0.35100000000000003,4.7,0.389,0.225,0.128,0.379,809.3,85.2,0.84,614.9,0.1,0.1,0.139
1434,22.975481798715204,10930.0,0.179,3.8,3.9,0.09,0.189,0.317,6.6,0.31,0.581,0.145,0.209,209.8,52.2,0.85,501.8,0.1,0.1,0.116
1435,18.23862815751817,10723.0,0.2,4.2,4.1,0.11,0.201,0.369,6.7,0.37,0.632,0.135,0.17600000000000002,339.2,63.2,0.82,498.9,0.1,0.1,0.127
1436,21.074885844102816,12502.0,0.233,4.4,4.2,0.14,0.214,0.378,5.4,0.334,0.687,0.115,0.212,536.2,70.2,0.85,583.7,0.1,0.1,0.14800000000000002
1437,24.292641609114288,8174.0,0.17800000000000002,3.7,3.8,0.1,0.17600000000000002,0.33,7.2,0.358,0.29600000000000004,0.156,0.3,232.1,68.6,0.89,420.0,0.1,0.1,0.105
1438,18.221444200177654,10711.0,0.196,4.0,4.0,0.11,0.201,0.312,6.5,0.376,0.44,0.141,0.4,244.2,64.9,0.87,513.5,0.1,0.1,0.116
1439,13.449494944477642,12675.0,0.319,5.4,4.7,0.18,0.267,0.422,2.2,0.353,0.309,0.1,0.273,897.7,83.3,0.82,623.7,0.2,0.2,0.18600000000000005
1440,28.846036478368173,7586.0,0.142,3.2,3.5,0.1,0.17600000000000002,0.313,7.1,0.28800000000000003,0.743,0.158,0.258,240.4,41.0,0.87,377.5,0.1,0.1,0.094
1441,18.77180043367729,10854.0,0.238,4.3,4.1,0.12,0.214,0.341,6.1,0.343,0.7659999999999999,0.13,0.073,800.0,80.1,0.66,518.9,0.1,0.1,0.134
1442,18.874766353700487,15530.0,0.289,4.9,4.5,0.13,0.239,0.405,4.7,0.38,0.036000000000000004,0.101,0.111,1062.7,91.8,0.81,753.6,0.2,0.2,0.185
1443,22.917968253645093,10895.0,0.222,4.3,4.1,0.13,0.203,0.395,6.4,0.392,0.25,0.125,0.128,354.4,73.1,0.82,509.0,0.1,0.1,0.136
1444,19.474165901201285,9635.0,0.18600000000000005,3.8,3.8,0.1,0.184,0.359,6.5,0.368,0.339,0.138,0.333,354.8,56.0,0.81,451.7,0.1,0.1,0.123
1445,20.42662337529697,10423.0,0.16699999999999998,3.6,3.7,0.09,0.185,0.321,6.6,0.309,0.636,0.157,0.5710000000000001,449.3,44.9,0.82,532.1,0.1,0.1,0.101
1446,23.27989847663993,12991.0,0.282,4.7,4.4,0.15,0.231,0.423,2.7,0.364,0.203,0.119,0.172,984.8,80.8,0.82,653.5,0.2,0.1,0.155
1447,19.45477057428732,12977.0,0.243,4.3,4.0,0.18,0.208,0.397,2.0,0.349,0.175,0.136,0.05,1058.8,80.4,0.83,594.0,0.1,0.1,0.136
1448,20.412827128579146,9403.0,0.191,4.0,3.8,0.11,0.205,0.348,5.3,0.365,0.293,0.14,0.27,593.2,38.4,0.85,465.4,0.1,0.1,0.12
1449,19.875368362364327,9767.0,0.204,4.1,4.1,0.12,0.209,0.343,6.4,0.3670000000000001,0.457,0.141,0.14300000000000002,290.6,63.2,0.9,519.4,0.1,0.1,0.121
1450,20.015953698485166,11158.0,0.18600000000000005,4.1,3.9,0.1,0.19,0.35600000000000004,7.3,0.344,0.284,0.14,0.219,296.1,50.2,0.82,546.0,0.1,0.1,0.118
1451,17.072808320341803,13293.0,0.277,4.7,4.4,0.14,0.237,0.421,2.3,0.392,0.303,0.113,0.391,1432.0,113.5,0.88,643.7,0.2,0.1,0.154
1452,20.850166527415148,7970.0,0.205,4.0,4.0,0.11,0.202,0.343,6.5,0.344,0.647,0.141,0.31,273.6,67.0,0.91,397.1,0.1,0.1,0.115
1453,17.526216545012165,10624.0,0.227,4.2,4.1,0.11,0.195,0.384,4.8,0.35600000000000004,0.5922792703150904,0.121,0.136,317.9,55.6,0.82,511.2,0.1,0.1,0.14400000000000002
1454,23.99446237872404,10780.0,0.209,4.1,4.0,0.12,0.199,0.358,4.8,0.365,0.762,0.126,0.327,580.2,66.9,0.83,508.5,0.1,0.1,0.134
1455,18.683898067512967,14040.0,0.269,4.6,4.5,0.14,0.235,0.409,3.4,0.385,0.536,0.105,0.094,1198.0,85.8,0.75,657.0,0.2,0.2,0.171
1456,21.565824915676192,11619.0,0.231,4.4,4.2,0.14,0.214,0.377,6.1,0.3720000000000001,0.414,0.125,0.2,469.5,72.6,0.66,535.5,0.1,0.1,0.138
1457,19.335395682099726,9472.0,0.187,3.9,3.9,0.11,0.195,0.355,5.8,0.343,0.134,0.14300000000000002,0.0,278.9,48.0,0.88,526.9,0.1,0.1,0.122
1458,19.07046004842615,11598.0,0.244,4.3,4.0,0.14,0.218,0.412,4.7,0.389,0.108,0.123,0.455,530.1,76.2,0.9,547.3,0.1,0.1,0.156
1459,20.06891089102394,10307.0,0.24,4.4,4.2,0.14,0.21600000000000005,0.361,4.8,0.409,0.516,0.116,0.444,462.5,53.4,0.88,471.9,0.1,0.1,0.152
1460,16.699999995975904,14099.0,0.214,4.2,4.0,0.1,0.2,0.378,5.2,0.35700000000000004,0.402,0.126,0.35,693.5,71.4,0.83,609.2,0.1,0.1,0.146
1461,19.116721042750687,10475.0,0.263,4.6,4.1,0.14,0.23,0.4,3.0,0.363,0.458,0.126,0.28600000000000003,652.6,85.2,0.82,575.6,0.1,0.1,0.14400000000000002
1462,24.357230596635585,6528.0,0.197,4.6,4.2,0.08,0.235,0.303,6.3,0.276,0.735,0.166,0.214,383.1,16.3,0.87,357.8,0.1,0.1,0.08900000000000001
1463,27.51722296316855,7345.0,0.138,3.6,3.5,0.06,0.179,0.279,7.9,0.319,0.513,0.162,0.381,166.5,34.7,0.92,323.2,0.1,0.1,0.095
1464,26.688846877944908,6972.0,0.14400000000000002,3.9,3.6,0.06,0.184,0.313,7.8,0.335,0.603,0.159,1.0,72.5,28.1,0.79,367.5,0.1,0.1,0.111
1465,25.094221101426722,7322.0,0.166,4.1,3.9,0.08,0.213,0.34700000000000003,7.0,0.274,0.654,0.152,0.28600000000000003,515.2,45.2,0.89,365.8,0.1,0.1,0.105
1466,21.82016558200943,10170.0,0.187,4.3,4.0,0.07,0.207,0.32299999999999995,7.6,0.313,0.5720000000000001,0.14400000000000002,0.467,166.0,53.3,0.88,439.6,0.1,0.1,0.12
1467,21.33021939056541,8300.0,0.19,4.5,4.1,0.07,0.225,0.32299999999999995,6.7,0.305,0.524,0.14,0.28600000000000003,227.0,42.4,0.82,376.2,0.1,0.1,0.12
1468,23.33402154230415,8817.0,0.17800000000000002,4.4,4.0,0.08,0.212,0.348,7.4,0.316,0.26,0.145,0.5,155.6,47.1,0.85,463.2,0.1,0.1,0.117
1469,20.911764704998767,9318.0,0.19,4.5,4.1,0.07,0.201,0.319,7.5,0.319,0.504,0.125,0.333,137.1,47.2,0.86,435.7,0.1,0.1,0.14400000000000002
1470,19.2352743548475,8405.0,0.168,4.3,3.9,0.07,0.217,0.35700000000000004,6.5,0.343,0.209,0.156,0.385,113.1,47.9,0.88,407.2,0.1,0.1,0.111
1471,36.21265692038772,5771.0,0.158,4.0,3.7,0.07,0.195,0.273,6.2,0.195,0.763,0.19,0.456,611.7,18.6,0.87,304.2,0.1,0.1,0.079
1472,26.70704046424994,8423.0,0.18,4.3,4.1,0.08,0.217,0.35100000000000003,7.0,0.28,0.7290000000000001,0.154,0.341,490.5,59.5,0.88,432.3,0.1,0.1,0.102
1473,17.498376621883818,10832.0,0.193,4.5,4.2,0.1,0.23,0.365,6.5,0.29100000000000004,0.7170000000000001,0.147,0.229,497.1,68.7,0.9,539.1,0.1,0.1,0.118
1474,25.24958609147637,8675.0,0.16,4.0,3.8,0.09,0.201,0.392,6.9,0.32,0.337,0.149,0.231,229.6,43.0,0.84,394.4,0.1,0.1,0.111
1475,27.06278695670293,8245.0,0.149,3.9,3.7,0.1,0.193,0.343,7.5,0.31,0.637,0.17,0.324,361.1,28.9,0.89,384.7,0.1,0.1,0.092
1476,23.372480619955397,7114.0,0.155,4.1,3.8,0.06,0.199,0.281,7.4,0.242,0.758,0.14400000000000002,0.45,207.5,34.3,0.86,333.8,0.1,0.1,0.125
1477,31.099145165945693,7031.0,0.163,4.1,3.8,0.08,0.201,0.327,6.8,0.299,0.7190000000000001,0.161,0.15,482.1,30.7,0.89,351.8,0.1,0.1,0.096
1478,22.71413333083755,9204.0,0.161,4.0,3.8,0.08,0.204,0.342,7.4,0.29600000000000004,0.426,0.151,0.28600000000000003,143.1,29.6,0.82,412.6,0.1,0.1,0.112
1479,22.077744005087517,12199.0,0.203,4.7,4.2,0.11,0.239,0.325,4.4,0.305,0.645,0.141,0.417,191.6,51.6,0.89,536.7,0.1,0.1,0.122
1480,33.32374866869636,6543.0,0.133,3.6,3.6,0.07,0.182,0.305,7.5,0.28,0.748,0.168,0.377,292.9,27.8,0.85,342.9,0.1,0.1,0.094
1481,17.630973445615485,8771.0,0.202,4.8,4.3,0.06,0.223,0.343,7.0,0.32299999999999995,0.334,0.13,0.5,166.7,48.1,0.81,401.5,0.1,0.1,0.13699999999999998
1482,22.087575390087466,6863.0,0.166,4.2,4.0,0.06,0.203,0.32,6.6,0.314,0.166,0.142,0.7140000000000001,183.0,32.8,0.87,337.7,0.1,0.1,0.122
1483,26.03480345125117,5632.0,0.138,3.7,3.6,0.06,0.196,0.304,7.7,0.241,0.775,0.165,0.182,248.0,29.9,0.89,285.0,0.1,0.1,0.08900000000000001
1484,21.38312387284089,9133.0,0.161,4.0,3.7,0.06,0.195,0.333,7.1,0.309,0.383,0.15,0.273,200.9,46.6,0.68,457.8,0.1,0.1,0.111
1485,32.32583165171764,5818.0,0.13699999999999998,3.7,3.4,0.06,0.18600000000000005,0.28800000000000003,7.5,0.237,0.926,0.179,0.229,331.3,29.3,0.87,301.4,0.1,0.1,0.086
1486,28.82835314005637,9067.0,0.146,3.8,3.6,0.07,0.192,0.345,7.6,0.266,0.594,0.16,0.385,268.2,34.7,0.81,416.6,0.1,0.1,0.101
1487,33.831746031678875,6582.0,0.154,3.6,3.6,0.08,0.203,0.3,7.1,0.229,0.733,0.16699999999999998,0.3,555.2,32.3,0.85,322.4,0.1,0.1,0.095
1488,22.637028824414376,7848.0,0.17,4.1,3.7,0.09,0.21600000000000005,0.353,6.8,0.255,0.451,0.163,0.2,353.9,33.9,0.89,399.1,0.1,0.1,0.104
1489,21.549479165298013,8966.0,0.196,4.7,4.2,0.09,0.237,0.33,7.3,0.282,0.669,0.141,0.414,217.5,51.3,0.84,436.9,0.1,0.1,0.119
1490,20.68287073637536,7859.0,0.187,4.5,4.1,0.07,0.218,0.37,7.3,0.333,0.051,0.13699999999999998,0.0,237.8,32.7,0.9,412.2,0.1,0.1,0.129
1491,15.632286993514741,7138.0,0.19,4.6,4.1,0.07,0.225,0.327,6.7,0.292,0.35700000000000004,0.13699999999999998,0.583,196.4,50.3,0.9,350.6,0.1,0.1,0.125
1492,23.51315104068913,7873.0,0.16,4.2,3.9,0.07,0.21600000000000005,0.362,7.0,0.303,0.248,0.147,0.4,133.5,40.1,0.79,419.2,0.1,0.1,0.113
1493,23.64538714881837,7481.0,0.155,3.8,3.4,0.07,0.199,0.387,6.2,0.328,0.256,0.174,0.231,85.0,34.3,0.89,418.1,0.1,0.1,0.097
1494,17.130421216043935,10048.0,0.18,4.4,4.1,0.08,0.223,0.353,6.9,0.341,0.6409999999999999,0.142,0.16699999999999998,95.9,55.1,0.87,448.4,0.1,0.1,0.122
1495,16.68749998839127,8655.0,0.197,4.6,4.2,0.07,0.227,0.317,5.6,0.33,0.187,0.13699999999999998,0.267,103.1,49.5,0.9,386.7,0.1,0.1,0.132
1496,19.51768877684127,13134.0,0.234,5.1,4.4,0.11,0.244,0.327,6.4,0.328,0.5379999999999999,0.129,0.361,342.5,75.5,0.87,641.3,0.2,0.1,0.13
1497,47.314203713622724,8188.0,0.152,3.9,3.6,0.07,0.207,0.329,7.7,0.321,0.6759999999999999,0.185,0.35100000000000003,285.0,36.2,0.86,385.6,0.1,0.1,0.097
1498,22.292015029939552,9911.0,0.154,4.0,3.8,0.07,0.191,0.328,7.6,0.326,0.551,0.147,0.444,187.0,36.9,0.89,443.2,0.1,0.1,0.114
1499,21.81599999771561,6219.0,0.165,4.2,3.9,0.05,0.197,0.315,7.7,0.287,0.292,0.147,0.333,147.6,33.1,0.81,374.7,0.1,0.1,0.11
1500,29.692,7635.0,0.168,4.2,3.7,0.07,0.202,0.287,6.8,0.222,0.841,0.159,0.299,453.3,33.0,0.9,381.7,0.1,0.1,0.096
1501,17.17966101112554,8386.0,0.181,4.4,4.0,0.07,0.211,0.339,6.4,0.309,0.392,0.14,0.2,251.5,55.7,0.91,415.6,0.1,0.1,0.117
1502,19.57346666317993,10126.0,0.177,4.4,4.0,0.06,0.203,0.333,6.6,0.302,0.373,0.141,0.222,206.2,57.0,0.89,460.4,0.1,0.1,0.121
1503,24.12101673829589,8718.0,0.181,4.3,4.0,0.07,0.208,0.318,6.5,0.3,0.511,0.14,0.16699999999999998,248.3,55.4,0.88,440.8,0.1,0.1,0.12
1504,19.26544502400565,8924.0,0.194,4.6,4.2,0.07,0.205,0.311,6.9,0.314,0.14400000000000002,0.119,0.4,106.5,48.3,0.79,407.1,0.1,0.1,0.151
1505,25.486294412264748,6708.0,0.154,3.9,3.7,0.09,0.192,0.312,4.3,0.303,0.322,0.14800000000000002,0.14300000000000002,85.9,42.1,0.88,318.2,0.1,0.1,0.114
1506,23.31901188130741,5691.0,0.166,4.1,3.9,0.09,0.209,0.34,6.5,0.284,0.131,0.159,0.556,393.4,21.3,0.83,311.7,0.1,0.1,0.103
1507,20.560799999586767,10230.0,0.191,4.6,4.2,0.07,0.214,0.324,6.4,0.298,0.637,0.139,0.191,300.3,65.1,0.84,481.0,0.1,0.1,0.117
1508,18.681066661319953,10226.0,0.191,4.6,4.1,0.08,0.238,0.344,6.2,0.318,0.758,0.141,0.125,86.8,52.2,0.85,502.7,0.1,0.1,0.123
1509,31.57930832133159,8410.0,0.19,4.3,3.8,0.08,0.207,0.304,6.4,0.244,0.943,0.157,0.399,749.7,49.4,0.86,413.6,0.1,0.1,0.112
1510,24.078253119130306,9463.0,0.172,4.2,4.0,0.07,0.236,0.326,6.7,0.274,0.6659999999999999,0.161,0.16699999999999998,413.9,59.4,0.84,473.0,0.1,0.1,0.102
1511,30.824024207360512,7757.0,0.151,3.8,3.7,0.07,0.205,0.311,7.4,0.31,0.805,0.17800000000000002,0.338,215.7,30.0,0.87,398.5,0.1,0.1,0.092
1512,24.896344789649,6342.0,0.155,3.8,3.7,0.06,0.205,0.294,6.8,0.255,0.61,0.18,0.488,648.9,24.1,0.86,346.2,0.1,0.1,0.083
1513,18.478066908510677,8547.0,0.188,4.5,4.1,0.07,0.215,0.32299999999999995,6.4,0.252,0.5922792703150904,0.136,0.16699999999999998,349.87265866209214,29.5,0.91,369.1,0.1,0.1,0.124
1514,17.66320166175406,8768.0,0.196,4.5,4.1,0.07,0.232,0.32,6.5,0.321,0.4370000000000001,0.142,0.242,217.4,63.7,0.86,421.6,0.1,0.1,0.112
1515,26.313013332828003,6593.0,0.142,3.7,3.6,0.07,0.188,0.309,7.5,0.322,0.509,0.16399999999999998,0.19,220.7,38.6,0.83,358.5,0.1,0.1,0.101
1516,20.967779750646667,8004.0,0.174,4.3,4.0,0.07,0.213,0.304,7.4,0.248,0.465,0.146,0.262,205.4,49.5,0.86,400.4,0.1,0.1,0.112
1517,22.476381906650328,7239.0,0.168,4.1,3.8,0.07,0.207,0.361,6.1,0.348,0.412,0.156,0.333,265.4,31.0,0.84,388.3,0.1,0.1,0.101
1518,26.808306640824906,7375.0,0.152,3.9,3.7,0.07,0.21,0.332,7.4,0.303,0.445,0.16899999999999998,0.34600000000000003,251.2,37.4,0.86,383.1,0.1,0.1,0.093
1519,22.001136358545214,7176.0,0.172,4.1,3.9,0.06,0.209,0.298,6.6,0.297,0.528,0.14300000000000002,0.6,160.2,38.1,0.77,367.2,0.1,0.1,0.119
1520,22.207819902980948,7340.0,0.15,3.9,3.8,0.08,0.196,0.28300000000000003,7.3,0.293,0.597,0.14800000000000002,0.4,405.7,54.3,0.81,376.0,0.1,0.1,0.102
