zip,county,res_ratio,bus_ratio,oth_ratio,tot_ratio
98850,53017,1.000000000,1.000000000,1.000000000,1.000000000
98596,53041,1.000000000,1.000000000,1.000000000,1.000000000
98841,53047,1.000000000,1.000000000,1.000000000,1.000000000
98847,53007,1.000000000,1.000000000,1.000000000,1.000000000
98851,53025,1.000000000,1.000000000,1.000000000,1.000000000
98858,53017,0.969543147,1.000000000,1.000000000,0.989266547
98374,53053,1.000000000,1.000000000,1.000000000,1.000000000
98388,53053,1.000000000,1.000000000,1.000000000,1.000000000
98416,53053,0.000000000,1.000000000,1.000000000,1.000000000
98244,53073,1.000000000,1.000000000,1.000000000,1.000000000
98203,53061,1.000000000,1.000000000,1.000000000,1.000000000
98272,53061,1.000000000,1.000000000,1.000000000,1.000000000
98240,53073,1.000000000,1.000000000,1.000000000,1.000000000
99623,02170,1.000000000,1.000000000,1.000000000,1.000000000
99703,02090,1.000000000,1.000000000,1.000000000,1.000000000
99510,02020,1.000000000,1.000000000,1.000000000,1.000000000
99706,02090,1.000000000,1.000000000,1.000000000,1.000000000
00740,72053,1.000000000,1.000000000,1.000000000,1.000000000
00910,72127,1.000000000,1.000000000,1.000000000,1.000000000
01434,25027,0.688118812,0.881756757,0.638888889,0.792134831
01613,25027,1.000000000,1.000000000,1.000000000,1.000000000
01704,25017,1.000000000,1.000000000,1.000000000,1.000000000
02018,25023,1.000000000,1.000000000,1.000000000,1.000000000
02117,25025,1.000000000,1.000000000,1.000000000,1.000000000
02630,25001,1.000000000,1.000000000,1.000000000,1.000000000
04070,23005,1.000000000,1.000000000,1.000000000,1.000000000
04964,23007,1.000000000,0.000000000,1.000000000,1.000000000
04761,23003,1.000000000,1.000000000,1.000000000,1.000000000
04617,23009,1.000000000,1.000000000,1.000000000,1.000000000
05442,50015,1.000000000,1.000000000,1.000000000,1.000000000
05351,50025,1.000000000,1.000000000,1.000000000,1.000000000
05342,50025,1.000000000,1.000000000,1.000000000,1.000000000
01021,25013,1.000000000,1.000000000,1.000000000,1.000000000
05832,50005,1.000000000,1.000000000,1.000000000,1.000000000
05767,50027,0.980392157,0.968750000,1.000000000,0.980620155
05676,50007,0.079127977,0.010101010,0.012345679,0.065526146
06330,09011,0.951136364,1.000000000,1.000000000,0.960459770
06069,09005,1.000000000,1.000000000,1.000000000,1.000000000
06813,09001,1.000000000,1.000000000,1.000000000,1.000000000
06720,09009,1.000000000,1.000000000,1.000000000,1.000000000
06752,09005,1.000000000,1.000000000,1.000000000,1.000000000
07863,34041,1.000000000,1.000000000,1.000000000,1.000000000
08542,34021,1.000000000,1.000000000,1.000000000,1.000000000
08554,34005,1.000000000,1.000000000,1.000000000,1.000000000
08556,34019,1.000000000,1.000000000,1.000000000,1.000000000
19954,10001,1.000000000,1.000000000,1.000000000,1.000000000
12489,36111,1.000000000,1.000000000,1.000000000,1.000000000
12410,36111,1.000000000,1.000000000,1.000000000,1.000000000
11531,36059,1.000000000,1.000000000,1.000000000,1.000000000
11582,36059,1.000000000,1.000000000,1.000000000,1.000000000
12140,36083,1.000000000,1.000000000,1.000000000,1.000000000
12978,36019,1.000000000,1.000000000,1.000000000,1.000000000
12913,36031,0.804245283,0.666666667,1.000000000,0.806896552
12847,36041,1.000000000,1.000000000,1.000000000,1.000000000
12858,36031,1.000000000,1.000000000,1.000000000,1.000000000
13061,36053,1.000000000,1.000000000,1.000000000,1.000000000
13431,36065,0.109195402,0.222222222,0.500000000,0.113924051
13360,36041,0.991150442,1.000000000,1.000000000,0.991379310
13316,36075,0.015955602,0.000000000,0.000000000,0.015017956
14513,36069,0.025990903,0.003496503,0.007017544,0.023385142
14437,36101,0.095248767,0.024767802,0.091743119,0.090545673
14171,36009,1.000000000,1.000000000,1.000000000,1.000000000
14145,36121,0.950160772,0.964285714,1.000000000,0.951145038
14806,36101,0.109447005,0.000000000,0.200000000,0.110360360
15440,42051,1.000000000,1.000000000,0.000000000,1.000000000
15333,42125,1.000000000,1.000000000,1.000000000,1.000000000
15363,42125,1.000000000,1.000000000,1.000000000,1.000000000
15636,42129,1.000000000,1.000000000,1.000000000,1.000000000
16260,42031,0.850000000,0.666666667,1.000000000,0.847222222
16666,42027,0.150423729,0.085365854,0.111111111,0.146437995
16444,42049,1.000000000,1.000000000,0.000000000,1.000000000
16402,42123,1.000000000,1.000000000,1.000000000,1.000000000
16859,42027,1.000000000,1.000000000,1.000000000,1.000000000
16841,42035,0.022113022,0.035714286,0.000000000,0.022412971
17239,42061,1.000000000,1.000000000,0.000000000,1.000000000
17220,42055,1.000000000,1.000000000,1.000000000,1.000000000
17221,42055,1.000000000,1.000000000,1.000000000,1.000000000
17979,42107,1.000000000,0.000000000,1.000000000,1.000000000
17824,42037,0.162204724,0.050000000,0.000000000,0.153883732
17814,42079,0.138957816,0.080645161,0.111111111,0.137309848
18618,42131,0.154623547,0.347826087,0.166666667,0.159057437
18503,42069,1.000000000,1.000000000,1.000000000,1.000000000
18445,42103,0.215958369,0.021276596,0.160000000,0.207346939
18421,42127,0.218855219,0.035714286,0.000000000,0.202943455
19058,42017,1.000000000,1.000000000,1.000000000,1.000000000
19010,42045,0.580039310,0.321039396,0.315789474,0.540693363
19073,42029,0.103856563,0.009596929,0.019230769,0.092035398
19490,42091,1.000000000,1.000000000,1.000000000,1.000000000
21678,24029,1.000000000,1.000000000,1.000000000,1.000000000
22204,51059,0.006794498,0.001046025,0.000461467,0.006085642
22718,51047,1.000000000,1.000000000,1.000000000,1.000000000
23084,51065,0.657568238,0.500000000,1.000000000,0.654921021
22920,51125,0.677563150,0.836734694,1.000000000,0.682103232
23161,51097,1.000000000,0.000000000,0.000000000,1.000000000
23436,51800,1.000000000,1.000000000,0.000000000,1.000000000
23705,51740,1.000000000,1.000000000,1.000000000,1.000000000
23651,51650,1.000000000,1.000000000,1.000000000,1.000000000
24413,51091,1.000000000,1.000000000,0.000000000,1.000000000
24432,51017,0.133663366,0.000000000,0.000000000,0.132352941
23960,51011,0.012222222,0.000000000,0.000000000,0.011853448
23938,51111,0.437209302,0.333333333,0.000000000,0.435779817
23962,51083,0.240786241,0.142857143,0.000000000,0.238554217
23879,51081,1.000000000,1.000000000,1.000000000,1.000000000
24133,51089,0.031083481,0.000000000,0.000000000,0.030146425
24350,51077,0.069069069,0.062500000,0.000000000,0.068914956
24283,51195,0.710467706,0.655172414,0.857142857,0.710945802
24844,54109,0.385350318,0.166666667,0.000000000,0.379256966
24562,51029,0.748148148,0.666666667,1.000000000,0.748201439
24528,51037,0.178547183,0.069444444,0.120000000,0.172611465
25325,54039,1.000000000,1.000000000,1.000000000,1.000000000
24957,54025,1.000000000,1.000000000,1.000000000,1.000000000
24962,54089,1.000000000,1.000000000,0.000000000,1.000000000
24916,54025,1.000000000,1.000000000,1.000000000,1.000000000
25545,54011,1.000000000,1.000000000,1.000000000,1.000000000
26411,54021,0.028490028,0.000000000,0.000000000,0.027855153
26217,54101,1.000000000,1.000000000,1.000000000,1.000000000
26230,54083,1.000000000,1.000000000,0.000000000,1.000000000
26269,54093,1.000000000,1.000000000,0.000000000,1.000000000
26264,54075,1.000000000,1.000000000,0.000000000,1.000000000
26137,54013,0.630952381,0.500000000,0.000000000,0.630331754
27025,37169,0.198389879,0.035269710,0.000000000,0.180044498
26852,54031,0.374663073,0.500000000,0.000000000,0.375335121
26676,54067,1.000000000,0.000000000,1.000000000,1.000000000
26691,54067,1.000000000,1.000000000,1.000000000,1.000000000
26554,54033,0.004356289,0.000000000,0.000000000,0.003899606
27313,37081,0.650857719,0.944444444,0.500000000,0.655581166
27717,37063,1.000000000,1.000000000,1.000000000,1.000000000
27910,37015,0.101805949,0.016830295,0.014598540,0.090643275
27891,37065,0.313879353,0.157894737,0.000000000,0.308943089
27869,37131,0.989304813,1.000000000,1.000000000,0.989556136
27863,37079,0.013899765,0.012500000,0.000000000,0.013646702
28635,37193,1.000000000,1.000000000,1.000000000,1.000000000
28689,37193,0.152034261,0.066666667,0.000000000,0.149222798
28092,37071,0.045843135,0.003007519,0.000000000,0.042502514
28306,37093,0.016662064,0.002066116,0.000000000,0.015415804
28408,37129,1.000000000,1.000000000,1.000000000,1.000000000
28556,37137,1.000000000,1.000000000,0.000000000,1.000000000
28513,37079,0.059318555,0.055737705,0.000000000,0.058108621
28543,37133,1.000000000,1.000000000,0.000000000,1.000000000
28574,37061,0.007979734,0.000000000,0.000000000,0.007674504
29031,45023,0.315955766,0.600000000,0.333333333,0.326777610
29452,45029,1.000000000,1.000000000,0.000000000,1.000000000
29503,45041,1.000000000,1.000000000,1.000000000,1.000000000
29457,45019,1.000000000,1.000000000,1.000000000,1.000000000
29945,45053,0.110079576,0.230769231,0.000000000,0.113810742
30124,13233,0.008670520,0.000000000,0.000000000,0.008270159
30284,13255,1.000000000,1.000000000,1.000000000,1.000000000
30333,13089,1.000000000,1.000000000,1.000000000,1.000000000
30678,13133,0.926174497,0.833333333,0.333333333,0.921671018
30620,13297,0.049547920,0.000000000,0.000000000,0.047233236
31014,13289,0.025572005,0.000000000,0.000000000,0.023478530
31203,13021,1.000000000,1.000000000,1.000000000,1.000000000
31631,13101,0.255905512,0.000000000,0.000000000,0.243445693
31821,13259,1.000000000,1.000000000,0.000000000,1.000000000
31783,13017,0.124137931,0.043478261,0.000000000,0.120462046
31778,13071,0.043921569,0.000000000,0.000000000,0.042846213
33266,12086,1.000000000,1.000000000,1.000000000,1.000000000
33243,12086,1.000000000,1.000000000,1.000000000,1.000000000
32719,12117,1.000000000,1.000000000,1.000000000,1.000000000
33539,12101,1.000000000,1.000000000,1.000000000,1.000000000
33338,12011,1.000000000,1.000000000,1.000000000,1.000000000
32964,12061,1.000000000,1.000000000,1.000000000,1.000000000
33524,12101,1.000000000,1.000000000,1.000000000,1.000000000
34954,12111,1.000000000,1.000000000,1.000000000,1.000000000
32125,12127,1.000000000,1.000000000,1.000000000,1.000000000
33921,12071,1.000000000,1.000000000,1.000000000,1.000000000
34714,12097,0.092484460,0.000000000,0.008771930,0.087361419
33689,12057,1.000000000,1.000000000,1.000000000,1.000000000
34251,12115,0.029291806,0.039215686,0.000000000,0.029422448
35603,01079,0.004259000,0.000000000,0.000000000,0.003897211
35619,01043,0.004715270,0.000000000,0.000000000,0.004569420
36123,01101,1.000000000,1.000000000,1.000000000,1.000000000
36113,01101,1.000000000,1.000000000,1.000000000,1.000000000
35757,01083,0.031542056,0.029761905,0.054054054,0.031617751
35459,01119,1.000000000,1.000000000,0.000000000,1.000000000
35474,01125,0.322054752,0.281553398,0.076923077,0.318934911
37060,47003,0.115445860,0.128571429,0.000000000,0.116138763
37640,47019,0.321428571,0.232876712,0.071428571,0.317837838
37604,47019,0.006694946,0.001773836,0.001260239,0.005852450
36533,01003,1.000000000,1.000000000,1.000000000,1.000000000
36350,01067,0.027365357,0.032608696,0.000000000,0.026825221
37388,47003,0.004670600,0.002169197,0.000000000,0.004328380
36852,01081,0.787159805,0.571428571,0.906250000,0.782694848
36784,01131,0.025669894,0.007936508,0.000000000,0.023403411
36793,01007,0.541208791,0.153846154,0.800000000,0.534883721
37931,47001,0.034078336,0.002192982,0.000000000,0.032454788
38961,28135,0.303571429,0.142857143,0.000000000,0.300291545
38953,28043,0.253298153,0.285714286,0.000000000,0.253886010
37726,47049,0.108891109,0.208333333,0.000000000,0.111002921
38849,28145,0.092907801,0.021276596,0.019607843,0.090472927
38376,47071,0.798941799,0.818181818,0.000000000,0.800000000
38366,47113,0.770247934,0.895833333,1.000000000,0.775574941
38374,47039,0.429832304,0.227272727,0.000000000,0.414554374
38392,47069,0.123737374,0.100000000,0.000000000,0.122249389
38368,47023,0.213221601,0.196078431,0.000000000,0.212444444
40033,21217,0.001192707,0.000000000,0.000000000,0.001041512
40157,21163,0.991323210,1.000000000,1.000000000,0.992015968
40013,21215,0.128671329,0.102564103,0.461538462,0.131282051
40055,21103,0.477906977,0.791666667,0.666666667,0.489432703
40013,21029,0.036713287,0.076923077,0.000000000,0.036923077
41775,21131,1.000000000,1.000000000,0.000000000,1.000000000
41843,21119,1.000000000,0.000000000,1.000000000,1.000000000
41721,21193,0.919571046,1.000000000,1.000000000,0.922480620
39302,28075,1.000000000,1.000000000,1.000000000,1.000000000
39338,28129,0.212841855,0.400000000,0.000000000,0.215582894
39208,28049,0.000828002,0.001343183,0.000000000,0.000868461
41132,21019,0.024271845,0.000000000,0.000000000,0.024154589
41164,21205,0.018196457,0.000000000,0.000000000,0.017927971
40442,21045,0.448739496,0.600000000,0.000000000,0.449251248
40419,21199,0.052486188,0.010638298,0.000000000,0.050416484
40544,21067,1.000000000,1.000000000,1.000000000,1.000000000
40253,21111,1.000000000,1.000000000,1.000000000,1.000000000
47131,18019,1.000000000,1.000000000,1.000000000,1.000000000
42603,21231,0.660273973,1.000000000,1.000000000,0.664864865
42749,21169,0.051424343,0.020304569,0.093425606,0.053308247
43903,39081,0.491400491,0.625000000,1.000000000,0.494584838
43945,39019,0.152010907,0.069767442,0.000000000,0.144570707
44309,39153,1.000000000,1.000000000,1.000000000,1.000000000
44425,39099,0.010797581,0.000000000,0.000000000,0.009848982
42241,21047,1.000000000,1.000000000,1.000000000,1.000000000
44214,39103,0.101415094,0.866141732,0.615384615,0.206477733
44240,39153,0.005792164,0.003046923,0.004938272,0.005566185
44093,39155,0.009104704,0.062500000,0.000000000,0.010294118
43501,39171,1.000000000,1.000000000,1.000000000,1.000000000
47639,18163,0.067427950,0.052631579,0.000000000,0.066184074
47706,18163,1.000000000,1.000000000,1.000000000,1.000000000
44859,39005,0.955525606,1.000000000,1.000000000,0.956464380
45868,39063,0.983333333,0.750000000,1.000000000,0.979757085
44842,39075,0.130273871,0.110000000,0.094339623,0.128257191
43019,39117,0.196708861,0.017441860,0.104477612,0.186560150
43046,39089,0.078032787,0.019230769,0.000000000,0.075519194
44643,39157,0.383679313,0.472727273,0.400000000,0.387184731
43350,39117,1.000000000,1.000000000,0.000000000,1.000000000
43145,39047,0.414102564,0.200000000,0.500000000,0.403361345
43013,39089,0.987562189,1.000000000,1.000000000,0.987893462
45710,39009,0.608446671,0.865979381,0.913043478,0.621722846
45685,39053,0.631858407,0.789473684,0.333333333,0.630872483
46127,18041,0.279761905,0.250000000,0.000000000,0.279069767
46731,18179,0.976377953,0.857142857,1.000000000,0.973484848
46770,18069,0.377902322,0.671428571,0.666666667,0.397761194
46788,18033,0.401299756,0.333333333,1.000000000,0.400962310
45334,39149,0.980815348,1.000000000,1.000000000,0.982359427
45344,39021,0.005063966,0.000000000,0.000000000,0.004693676
46403,18127,0.001935038,0.000000000,0.000000000,0.001763891
46268,18011,0.026992385,0.006639616,0.006849315,0.022140645
47326,18179,0.001474926,0.000000000,0.000000000,0.001367989
47325,18041,0.198863636,0.222222222,0.000000000,0.197802198
47385,18065,1.000000000,1.000000000,1.000000000,1.000000000
47922,18073,0.024263432,0.000000000,0.000000000,0.022875817
47958,18045,1.000000000,1.000000000,1.000000000,1.000000000
47932,18171,0.096919609,0.079601990,0.014492754,0.093792633
47970,18157,0.174679487,0.000000000,0.142857143,0.170807453
47996,18157,1.000000000,1.000000000,1.000000000,1.000000000
47837,18021,0.476547842,0.857142857,1.000000000,0.484346225
46982,18169,0.153846154,0.081081081,0.285714286,0.153219837
46868,18003,1.000000000,1.000000000,1.000000000,1.000000000
47535,18083,1.000000000,0.000000000,1.000000000,1.000000000
48465,26151,1.000000000,1.000000000,1.000000000,1.000000000
48726,26151,0.137617883,0.067796610,0.025316456,0.129641284
48805,26065,1.000000000,1.000000000,1.000000000,1.000000000
48845,26037,0.188596491,0.000000000,0.000000000,0.185344828
49639,26107,0.224444444,0.000000000,0.000000000,0.213080169
49705,26031,1.000000000,1.000000000,1.000000000,1.000000000
48332,26125,1.000000000,1.000000000,1.000000000,1.000000000
48894,26037,0.923913043,0.857142857,1.000000000,0.922037422
49019,26077,1.000000000,1.000000000,1.000000000,1.000000000
49011,26023,0.035611165,0.147058824,0.000000000,0.038745387
49246,26059,0.040391677,0.066666667,0.000000000,0.040828402
48606,26145,1.000000000,1.000000000,1.000000000,1.000000000
50042,19009,0.959770115,1.000000000,1.000000000,0.961538462
50206,19083,0.924698795,1.000000000,1.000000000,0.926686217
50158,19171,0.001596668,0.000676590,0.000000000,0.001418524
50055,19099,0.186234818,0.000000000,0.000000000,0.180039139
50020,19009,0.023842917,0.000000000,0.000000000,0.022911051
50632,19171,0.889087657,0.769230769,0.625000000,0.874592834
50565,19021,0.996336996,1.000000000,1.000000000,0.996478873
51047,19041,0.829333333,0.800000000,1.000000000,0.829145729
50559,19109,1.000000000,1.000000000,1.000000000,1.000000000
51019,19093,0.076335878,0.000000000,0.000000000,0.073710074
50551,19025,1.000000000,0.000000000,1.000000000,1.000000000
49793,26033,1.000000000,1.000000000,0.000000000,1.000000000
50006,19083,0.846975089,0.911764706,0.857142857,0.849547511
49780,26097,0.097938144,0.033333333,0.000000000,0.096000000
53020,55071,0.017051705,0.000000000,0.000000000,0.016428193
61235,17073,1.000000000,1.000000000,1.000000000,1.000000000
52585,19107,0.807280514,0.857142857,1.000000000,0.812500000
52641,19101,0.003725088,0.000000000,0.000000000,0.003235199
52336,19113,0.998114986,1.000000000,1.000000000,0.998188406
52249,19011,1.000000000,1.000000000,1.000000000,1.000000000
52640,19115,0.904477612,1.000000000,1.000000000,0.906432749
52537,19179,0.052024922,0.010958904,0.000000000,0.046079224
52244,19103,1.000000000,1.000000000,1.000000000,1.000000000
52154,19089,0.026258206,0.000000000,0.000000000,0.024844720
52229,19011,1.000000000,1.000000000,1.000000000,1.000000000
51448,19047,0.827586207,0.000000000,1.000000000,0.829192547
51201,19167,0.135534591,0.084507042,0.075187970,0.128407852
51364,19059,0.871951220,0.000000000,1.000000000,0.871257485
50449,19081,0.991913747,1.000000000,1.000000000,0.992084433
50532,19187,0.939873418,1.000000000,1.000000000,0.942424242
50450,19195,0.053621170,0.006849315,0.000000000,0.047186933
50448,19195,1.000000000,1.000000000,1.000000000,1.000000000
54127,55115,1.000000000,1.000000000,1.000000000,1.000000000
60050,17097,0.011574244,0.000000000,0.000000000,0.009966568
60017,17031,1.000000000,1.000000000,1.000000000,1.000000000
54514,55003,0.639963996,0.772727273,1.000000000,0.646288210
54923,55139,0.030570814,0.008902077,0.000000000,0.028063410
54542,55037,0.506172840,0.636363636,1.000000000,0.511904762
54324,55009,1.000000000,1.000000000,1.000000000,1.000000000
54420,55141,0.090056285,0.000000000,0.000000000,0.087751371
53580,55049,1.000000000,1.000000000,1.000000000,1.000000000
55110,27163,0.088720729,0.027458493,0.013544018,0.081843338
55917,27099,0.052429668,0.018867925,0.000000000,0.050394657
55750,27137,1.000000000,1.000000000,1.000000000,1.000000000
61014,17195,0.128161889,0.076923077,0.000000000,0.126436782
55395,27085,0.970000000,1.000000000,1.000000000,0.972535211
54868,55107,0.004284490,0.002014099,0.000000000,0.003883291
54766,55119,0.400260756,0.230769231,0.166666667,0.392991239
56157,27083,1.000000000,1.000000000,1.000000000,1.000000000
56173,27133,1.000000000,1.000000000,1.000000000,1.000000000
56367,27145,0.181972213,0.113924051,0.228571429,0.180750408
56227,27011,0.986754967,1.000000000,1.000000000,0.987261146
56218,27073,0.686991870,0.714285714,1.000000000,0.691406250
56282,27023,0.153961136,0.000000000,0.000000000,0.148629149
57037,46125,0.274271845,0.214285714,0.307692308,0.273348519
56750,27119,0.019102990,0.000000000,0.000000000,0.017332329
57045,46135,0.075367647,0.037037037,0.111111111,0.074702886
56748,27125,0.906382979,1.000000000,1.000000000,0.907949791
59721,30043,0.465517241,1.000000000,1.000000000,0.480446927
59440,30013,0.343137255,0.000000000,1.000000000,0.349514563
59732,30001,1.000000000,0.000000000,1.000000000,1.000000000
59529,30005,1.000000000,1.000000000,1.000000000,1.000000000
59418,30045,0.523076923,0.142857143,0.000000000,0.479452055
55955,27039,0.992488263,1.000000000,1.000000000,0.992812219
56013,27091,0.015978695,0.006711409,0.000000000,0.014525994
56081,27015,0.009869581,0.004149378,0.000000000,0.009165613
56098,27043,0.962624585,1.000000000,1.000000000,0.964028777
56136,27081,1.000000000,1.000000000,1.000000000,1.000000000
58622,38089,0.732375979,0.724137931,0.925925926,0.738442822
58731,38049,0.968152866,1.000000000,0.000000000,0.969512195
59222,30019,1.000000000,1.000000000,1.000000000,1.000000000
58580,38057,1.000000000,1.000000000,1.000000000,1.000000000
59018,30067,1.000000000,1.000000000,1.000000000,1.000000000
59253,30019,0.901960784,0.000000000,1.000000000,0.903846154
58721,38013,0.968944099,1.000000000,1.000000000,0.970760234
58276,38067,1.000000000,1.000000000,1.000000000,1.000000000
58535,38059,0.811501597,1.000000000,1.000000000,0.818461538
58444,38083,1.000000000,0.000000000,1.000000000,1.000000000
58374,38103,0.078431373,0.000000000,0.000000000,0.074074074
58015,38077,0.987804878,1.000000000,1.000000000,0.988095238
58521,38015,1.000000000,1.000000000,1.000000000,1.000000000
58035,38097,0.692307692,1.000000000,1.000000000,0.703703704
58064,38003,0.111111111,0.000000000,0.000000000,0.102564103
57266,46051,0.555555556,0.500000000,0.571428571,0.553921569
57383,46003,0.975460123,1.000000000,1.000000000,0.976744186
57793,46093,0.143856144,0.000000000,0.000000000,0.138328530
57479,46013,1.000000000,1.000000000,1.000000000,1.000000000
57748,46093,1.000000000,1.000000000,1.000000000,1.000000000
57576,46085,1.000000000,1.000000000,1.000000000,1.000000000
57785,46081,0.094878920,0.025157233,0.020491803,0.085952422
56636,27021,0.078396595,0.016129032,0.000000000,0.074581940
56651,27087,0.728813559,1.000000000,0.000000000,0.727710843
56517,27119,1.000000000,1.000000000,1.000000000,1.000000000
60174,17043,0.017184144,0.006511309,0.002116402,0.014823676
60450,17093,0.002591211,0.000847458,0.000000000,0.002288732
61775,17105,0.984732824,1.000000000,0.000000000,0.985507246
61555,17179,1.000000000,1.000000000,1.000000000,1.000000000
61313,17105,1.000000000,1.000000000,1.000000000,1.000000000
60566,17043,1.000000000,1.000000000,1.000000000,1.000000000
62089,17135,1.000000000,0.000000000,1.000000000,1.000000000
62284,17005,1.000000000,1.000000000,1.000000000,1.000000000
63022,29189,1.000000000,1.000000000,1.000000000,1.000000000
62943,17087,0.742120344,0.750000000,1.000000000,0.743093923
62976,17153,1.000000000,1.000000000,1.000000000,1.000000000
62916,17157,0.155882353,0.055555556,0.000000000,0.150417827
62868,17025,0.053879310,0.069767442,0.000000000,0.054247697
62708,17167,1.000000000,1.000000000,1.000000000,1.000000000
62555,17021,1.000000000,1.000000000,1.000000000,1.000000000
62673,17017,0.224637681,0.500000000,0.000000000,0.236111111
62688,17129,1.000000000,1.000000000,0.000000000,1.000000000
62635,17107,0.977961433,1.000000000,0.000000000,0.978201635
62314,17149,0.866906475,1.000000000,1.000000000,0.871972318
62478,17023,0.542483660,0.500000000,0.000000000,0.528301887
62367,17169,0.138041734,0.028571429,0.000000000,0.131024096
62009,17117,1.000000000,1.000000000,1.000000000,1.000000000
61857,17183,1.000000000,1.000000000,0.000000000,1.000000000
61932,17045,1.000000000,1.000000000,1.000000000,1.000000000
61842,17113,0.031930334,0.031055901,0.000000000,0.030817610
63380,29219,1.000000000,1.000000000,1.000000000,1.000000000
63433,29163,1.000000000,1.000000000,1.000000000,1.000000000
63543,29199,1.000000000,1.000000000,1.000000000,1.000000000
63338,29183,1.000000000,1.000000000,1.000000000,1.000000000
63559,29171,0.053468208,0.000000000,0.000000000,0.052333805
63675,29093,1.000000000,1.000000000,1.000000000,1.000000000
65287,29135,0.262820513,0.000000000,0.000000000,0.259493671
64865,29119,0.055750487,0.050000000,0.000000000,0.055177627
65457,29169,1.000000000,1.000000000,1.000000000,1.000000000
64630,29211,0.324324324,0.000000000,0.500000000,0.323442136
64453,29075,1.000000000,1.000000000,1.000000000,1.000000000
64077,29047,0.019851117,0.000000000,0.000000000,0.018626310
63823,29133,0.927046263,0.950000000,0.750000000,0.926621160
63944,29223,1.000000000,1.000000000,1.000000000,1.000000000
63936,29207,1.000000000,1.000000000,1.000000000,1.000000000
65738,29109,0.002004953,0.000000000,0.000000000,0.001878868
65784,29153,1.000000000,0.000000000,1.000000000,1.000000000
51529,19165,0.031782066,0.000000000,0.000000000,0.028368794
67870,20067,0.007936508,0.000000000,0.000000000,0.007504690
68044,31053,0.636963696,0.400000000,1.000000000,0.636655949
67731,20023,1.000000000,1.000000000,1.000000000,1.000000000
65570,29215,1.000000000,1.000000000,1.000000000,1.000000000
67446,20123,1.000000000,1.000000000,1.000000000,1.000000000
67650,20065,1.000000000,1.000000000,1.000000000,1.000000000
67568,20155,1.000000000,1.000000000,1.000000000,1.000000000
67134,20151,0.878947368,1.000000000,1.000000000,0.886699507
67071,20007,1.000000000,1.000000000,1.000000000,1.000000000
66432,20149,0.809734513,1.000000000,0.750000000,0.814345992
66955,20201,1.000000000,1.000000000,1.000000000,1.000000000
66502,20061,0.001771278,0.000967586,0.000000000,0.001521731
66518,20117,1.000000000,1.000000000,1.000000000,1.000000000
66869,20017,0.994505495,1.000000000,1.000000000,0.994708995
66939,20089,0.019292605,0.000000000,0.000000000,0.017341040
68655,31011,0.940476190,1.000000000,0.000000000,0.943181818
68759,31149,0.993827160,1.000000000,1.000000000,0.994117647
68588,31109,0.000000000,1.000000000,1.000000000,1.000000000
68640,31141,0.101876676,0.230769231,0.000000000,0.103674541
68642,31119,0.033980583,0.066666667,0.000000000,0.034523810
70010,22051,1.000000000,1.000000000,1.000000000,1.000000000
71018,22015,0.117820324,0.058823529,0.000000000,0.115549215
68139,31055,1.000000000,1.000000000,1.000000000,1.000000000
70592,22045,0.018690029,0.005033557,0.066390041,0.018951802
70655,22003,1.000000000,1.000000000,1.000000000,1.000000000
70761,22037,1.000000000,1.000000000,0.000000000,1.000000000
70645,22023,1.000000000,1.000000000,1.000000000,1.000000000
70469,22103,1.000000000,1.000000000,1.000000000,1.000000000
70427,22103,0.035254836,0.014925373,0.012422360,0.033238787
69165,31111,0.944444444,0.970588235,1.000000000,0.946135831
68920,31083,1.000000000,1.000000000,1.000000000,1.000000000
69103,31111,1.000000000,1.000000000,1.000000000,1.000000000
69128,31105,1.000000000,1.000000000,1.000000000,1.000000000
68973,31001,1.000000000,1.000000000,1.000000000,1.000000000
71644,05069,0.418972332,0.500000000,0.000000000,0.417624521
71450,22085,0.332684825,0.500000000,1.000000000,0.337142857
71466,22079,1.000000000,1.000000000,1.000000000,1.000000000
71447,22079,0.627688172,0.840000000,1.000000000,0.635064935
71603,05079,0.007480991,0.003511853,0.000000000,0.007124279
71642,05003,0.718354430,1.000000000,1.000000000,0.722741433
72104,05125,0.009218256,0.002822201,0.023255814,0.008760439
73007,40083,0.281749369,0.071428571,0.666666667,0.280265340
72764,05007,0.098707290,0.097821619,0.011764706,0.095255822
72857,05105,0.267175573,0.222222222,0.000000000,0.265664160
72584,05065,1.000000000,0.000000000,1.000000000,1.000000000
72466,05135,0.392230576,0.571428571,0.000000000,0.393300248
72522,05063,1.000000000,1.000000000,1.000000000,1.000000000
72532,05065,0.037082818,0.000000000,0.000000000,0.036452005
72471,05067,1.000000000,1.000000000,1.000000000,1.000000000
72550,05023,0.198598131,0.000000000,0.000000000,0.197215777
72577,05065,0.329805996,0.250000000,0.000000000,0.327556326
72395,05093,1.000000000,1.000000000,1.000000000,1.000000000
72372,05077,0.101882614,0.120000000,0.000000000,0.101713062
71962,05019,1.000000000,1.000000000,1.000000000,1.000000000
73401,40095,0.000347222,0.000000000,0.000000000,0.000299685
74045,40119,0.083003953,0.000000000,0.000000000,0.082352941
74027,40105,1.000000000,1.000000000,1.000000000,1.000000000
74949,40079,1.000000000,1.000000000,1.000000000,1.000000000
73065,40051,0.003753351,0.000000000,0.000000000,0.003407984
73040,40017,0.413540714,0.081081081,0.666666667,0.383595692
