Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
Lebanon,1839298.4245658647,1850754.8558121696,1896544.0466199573,1966180.263100082,2032892.7818706483,2089736.3560226653,2145749.8631932437,2192790.33587333,2236621.826392295,2273696.33328568,2313583.7588620614,2359998.8403193895,2410720.3827087227,2459398.2343141343,2493525.006885914,2528722.4551411327,2560049.2116398793,2586909.8267626073,2614255.1589741316,2636058.149442503,2654041.05711334,2660375.7047889438,2662432.354405148,2658726.776588315,2648338.541398639,2644560.316301113,2648302.104368584,2655368.8684753086,2666379.3048627432,2688242.7183616664,2731964.4468471203,2792353.601895159,2852662.3879834693,2904666.8107386436,2952591.4434950817,2995468.634979205,3035406.8154624198,3082323.395876793,3125984.945774028,3173507.658497842
Lesotho,832831.0791713714,858850.029462381,882312.3528332047,901501.5132765758,921556.9433295454,940832.7325529035,957924.8401385944,976548.0383071403,996316.4677529118,1013482.8358927879,1032631.278474896,1052854.1179466217,1076440.9776334453,1102765.0793973755,1128122.4391469348,1155371.0194558303,1184889.537281473,1214373.2249508842,1243723.9855400145,1273349.2670325905,1304615.0866514302,1336412.4498939298,1367855.0112436495,1400042.3309835985,1433452.5265212476,1466556.7020574461,1498541.9994656078,1529649.0983768,1560017.6126900695,1589975.3270527131,1612408.454630152,1640561.836176914,1668704.7063186958,1696996.8589387469,1724413.4633370049,1751374.5642471507,1778045.6790438115,1805648.862333574,1834279.0233039118,1864153.6471561312
Liberia,1070295.1422819616,1058478.4706043722,1080426.504046929,1160256.649101329,1238775.81035347,1289666.0114586474,1338000.1045327308,1388632.0733069899,1428083.8988840105,1484871.8719310286,1494897.6272106888,1504471.5511341812,1530072.2181343557,1546762.6422199728,1589584.7433495047,1629678.1230359795,1660460.1018386604,1701949.4477936747,1740495.083381963,1786691.185581875,1835781.9345929148,1885370.0764938118,1945518.498033953,2005894.9784386875,2056683.764824343,2105373.3382728817,2156597.094118786,2208803.2948226454,2256459.3049534084,2306393.759853077,1950974.807748747,2006521.7519262554,2057076.4394636871,2107320.2628863575,2168573.77671237,2234843.981541467,2304274.096791339,2371181.536689949,2448324.3746097805,2517626.667043877
Libya,1361582.704661775,1471829.0774638667,1555497.8516469607,1620052.3719158666,1688498.7249337584,1758286.0354477619,1826725.6125460714,1899828.4829080258,1972123.7144240616,2055282.9299092977,2139587.0041646548,2231718.981493653,2333693.119083899,2439267.1125318697,2551783.5614231694,2662058.177573274,2764315.174789883,2866661.4171022717,2968564.9550453955,3077138.6952640433,3195865.9495652,3324712.4669718714,3459154.85451995,3598552.5379169323,3737916.506400437,3872070.8909850745,3999031.5883052116,4118616.769571838,4231867.912788473,4338649.807185845,4459226.835082831,4562259.436940358,4655355.12893237,4742744.831768446,4832569.456509725,4924912.047625379,5020597.557795024,5113861.090899748,5208144.691296767,5298765.934609154
Liechtenstein,16333.04105732307,16910.131025815288,17289.99588747028,17831.075886762956,18339.242588168963,18827.97844331091,19289.47589522521,19684.75497384389,19910.872638024877,20620.633183488586,21089.16865078723,21649.21752967647,22164.384902812213,22498.303911213552,23187.621632068498,23753.59387351662,24064.62993765386,24475.190342134352,24900.658359162066,25358.194100386136,25747.309159976336,26128.707459901016,26481.098983125667,26766.940976286445,26976.946280759315,27181.578275485102,27438.930122218582,27708.80439508988,28005.114941032858,28348.368356832907,28799.828740566758,29230.008810332998,29654.94187295998,30062.288658398575,30486.513159979506,30953.022391981816,31421.281253754183,31843.188382201617,32242.744037211196,32593.218923056753
Lithuania,2798616.263777675,2823076.9048596313,2854297.674035852,2891992.7953931224,2929336.7421888206,2966079.6919894107,3003463.0812534783,3040089.8860059977,3076514.330244012,3112864.9766325746,3148197.359272849,3183591.2235839646,3218520.7775970493,3251674.8339368626,3281533.398644382,3306852.691355303,3327229.153048195,3343274.023990946,3358122.9774162583,3375794.9648793563,3398474.551469572,3427321.491306275,3461648.0318758525,3498819.1792096887,3535420.193822637,3569845.265616346,3602317.5092599858,3632770.8133632597,3658888.159148235,3678426.681746194,3689497.047969714,3690934.6437795367,3678391.386858061,3662656.594658239,3642814.4530945383,3625346.0947618205,3605476.570037689,3584998.1342553496,3561302.4655890614,3529706.982072266
Low & middle income,2277714069.7495413,2307410744.4455276,2350389220.0018554,2405815391.9707484,2461754570.99869,2519403553.80439,2580891843.9881153,2642453072.73298,2705670070.470022,2771584459.2484727,2838949391.7606926,2907772529.2832212,2975748843.0729017,3043605882.832652,3111253054.5819683,3177582763.780736,3243231851.5027294,3308442208.776599,3374773206.134362,3442660591.7783346,3511551870.1732273,3582490445.312564,3656861572.529199,3732391705.1772046,3807899407.9094887,3884851828.1621304,3963988501.313453,4045234253.147201,4127218803.88596,4208886620.0346646,4289813872.7182727,4369112481.763781,4447075039.001678,4524307513.161901,4600993462.693752,4677298295.969685,4753215413.515268,4829265049.411104,4904510174.052813,4978636711.15213
Low income,155375499.19053513,157635007.73270828,160755875.80443174,164669668.58584958,168678876.7795232,172880743.5214978,177417170.05558163,182010582.70098764,186782061.60036737,191674058.50390083,196609127.9133373,201529006.18047434,206318579.43564874,211122449.07847482,216122122.29843765,221349499.11535197,226910307.16313106,232764394.11353165,238873721.37101132,245049184.98915702,251152669.62600452,257222654.25864345,263362055.39184386,269586514.97957975,276001115.2305122,282780808.3525451,290023317.2782715,297716986.3604627,305839028.2537661,314370080.0524104,322105445.2765766,331190872.7752951,341880811.6793335,352030657.91179925,362198894.81245357,371647024.92152435,381801080.1239045,392164187.7001746,402525209.2182196,413146846.6627415
Lower middle income,952636285.8969021,975512240.461001,998451554.0275514,1021608574.9721218,1045505925.8205749,1070092183.7134209,1095223427.7520032,1121097698.9239314,1147476259.1868162,1174779103.1021705,1202689191.9402294,1231394360.1108546,1260865842.9924207,1290992569.4459543,1321929771.6630142,1353475693.8381217,1385427971.132614,1418083227.5148976,1451607829.7704604,1486365368.981906,1522477121.3954244,1559999842.9647138,1598681652.3108306,1638350195.2769494,1678679206.6134884,1719411860.3050263,1760451169.4279728,1801744086.9375854,1843199163.0428905,1884700236.893769,1928738154.6754851,1970272012.3368077,2011257765.1571612,2052291077.8108351,2093286485.2983499,2134714382.7451594,2176225002.6561856,2217874974.542895,2259449873.737483,2300841279.624021
Luxembourg,314458.93675853254,318403.79191386816,321506.3123348417,324277.4988824837,326991.5647515786,329586.01440417184,331875.42609962693,333993.513746268,335776.93649261293,338385.86851055257,340887.4065160586,343884.6536157663,347119.9582845286,350096.8644198931,353396.64929624624,356284.24552151025,358356.4633619932,360321.01699867705,362081.9954217132,363743.88328324,365107.29852019774,366252.57554197055,367026.4671983195,367576.5898442905,368115.8575965861,368899.6937580806,370028.80347081134,371412.7199067476,373307.80297748384,375995.99352336535,380346.85533202766,385123.1522211309,389973.26364266186,396025.494500004,402101.2398285663,408659.53124070296,414284.093449007,419713.61512790504,425381.8554793843,431768.09622658626
"Macao SAR, China",179083.3287519634,175461.86753065215,177273.57511739508,185111.2405602269,192662.1946913235,200586.01151389146,210251.96906479337,219456.4337617632,228289.53211943508,235986.79965343216,241259.16469828115,244250.98403296323,244524.0559198957,243061.11732582265,241237.80419712217,239856.80619234667,239524.42654439883,239803.75225865172,241478.3194868479,244359.41826338397,247412.89610897267,251425.3236976739,257530.32246195042,264470.84412117564,271512.617637663,279466.00040599593,288554.80390619376,298605.3908497345,309364.11473749095,321245.45715764427,353432.2499900971,368441.95726605767,357117.7875223782,365643.7588780362,373338.5565702904,397688.84552532324,403936.20104954654,406343.34571280965,408101.05031082296,406607.67440556624
"Macedonia, FYR",1503937.7162152592,1503912.2989880324,1521864.432275744,1549750.2080539314,1576208.1166270252,1600724.2647456878,1623308.6981732824,1644258.167412658,1668153.2552889783,1684292.9339596627,1705566.335173397,1726679.7763981984,1748087.4062673345,1772163.1599947053,1790468.5222055407,1811042.8511409953,1837770.7559806767,1862895.0254997488,1887376.9409886661,1908096.8564577445,1925224.73328011,1937729.6070489937,1946362.9647646823,1952336.4665090616,1958273.3501492392,1964823.4311938125,1972466.6250823352,1981693.176975372,1991607.2744226146,2001764.668640685,1986834.3106950435,1988669.0452756255,2007624.7114819249,2016766.6760273434,2019327.6644597573,2007601.6809261476,2000401.004492509,1996235.7337594319,1990990.8538463681,1988821.2991216804
Madagascar,5099037.131970458,5216362.683918692,5343778.504611358,5479256.929576218,5620093.073600844,5768440.511791334,5925030.013453849,6085874.6571202725,6253267.775960565,6424855.493423611,6600514.759301022,6777182.489313871,6953445.261177555,7133994.779782176,7325753.509687334,7530871.566132814,7751816.345566273,7987504.826568291,8234126.563211679,8484237.1989986,8734284.84222275,8984057.628003895,9233521.65094851,9487124.376319006,9749956.302104533,10024786.453600287,10313878.505486682,10616904.18315415,10935006.99555932,11267884.741558492,11570967.963744417,11924258.960238695,12364968.441917077,12765734.08414489,13167175.489711434,13525424.411377013,13928812.677793294,14343254.412141293,14757450.969142944,15184112.835663944
Malawi,3889744.970876679,3807006.948982097,3820924.4778181612,3864160.9767254293,3916464.508546546,3984145.6484736204,4064023.3930710107,4166057.083330713,4307855.295250639,4383254.221423134,4516371.985437408,4642039.779921845,4772882.392704837,4946200.964968033,5064130.504426286,5200499.918294154,5390235.064990461,5564196.373941258,5745182.898305029,5935828.062877476,6154649.542824864,6395480.855884507,6671669.587221786,6971218.246829271,7292532.946954623,7622095.803762406,7947007.305694573,8277528.94215928,8594640.184001103,8880102.85278982,9131197.987751096,9320493.796659335,9472270.294777542,9628487.006020322,9804600.51103732,10003252.723224118,10218697.758357257,10460818.912874758,10712554.898242801,10961969.372568429
Malaysia,8260946.72893754,8474524.118394453,8700014.82176577,8947863.920151342,9204575.40652119,9461418.176026914,9726102.421894152,10004095.244055588,10286576.789128203,10563949.334124018,10823835.884115148,11078579.38394082,11341452.613898028,11605963.148656566,11877999.377759177,12162810.02518979,12461301.883670826,12770368.40483855,13088557.969355542,13420165.532247368,13763658.306137491,14118650.331716541,14489690.667809445,14875773.978822265,15274739.563506354,15687759.611994077,16113961.689720888,16552712.028016228,17005582.31705,17481419.2514125,17995963.809471834,18530424.736825127,18896976.349514324,19417362.908432294,19940401.53110074,20584198.352060754,21103493.053284455,21601212.574598122,22112270.81478243,22620243.939074326
Maldives,90048.15353050455,91371.82283891225,93989.07795961597,96603.98382992437,99391.498942337,102230.69096728438,105085.0125053483,108241.70217724028,112005.59916063747,114262.59013811918,117479.00877635018,120595.9394973577,124022.43716522818,128208.64942482929,131275.79453058494,134918.43809791422,139590.42632128648,144065.57371645514,148721.3332285243,153520.3868839054,158798.03183694417,164306.5621431158,170167.90525323385,176391.385357806,183004.54930175235,189826.1556451912,196636.30872630933,203534.9494580659,210350.1071958337,216984.64226092678,223696.1410190356,229736.2109066723,234873.93014384992,240555.89925058,246227.70128469635,252420.48177570384,258301.01842944743,264571.4452875154,270967.2196167186,277481.23541425914
Mali,5232090.811367279,5304446.676775238,5375196.897416761,5442597.259817651,5512191.032923883,5583846.9053594675,5656583.158560177,5729913.721505841,5807251.739417678,5886562.267188912,5969280.414198017,6053661.991933858,6140311.570169618,6231021.487607723,6332692.614289125,6446580.646131804,6574360.857635191,6714802.704267239,6860956.09433501,7003643.446640303,7139469.686274936,7267117.791014707,7383671.604482567,7497952.534405461,7617322.066222211,7743212.545535943,7878408.833692184,8022753.064685395,8179995.654893508,8351384.2830623295,8465863.606611064,8655965.422449192,8961363.94362401,9208095.868590405,9448543.73469012,9623173.2375729,9853055.263683995,10093328.614968916,10332759.450132897,10588284.495866856
Malta,315357.76148296136,325206.2003986981,327206.29562277126,323795.2152950283,320880.91138615145,318234.2719269573,315317.49613374623,312863.00491654023,309529.67317500815,308431.52479390113,306186.3227579278,304431.4012505278,303495.3992063912,302357.73854316457,303640.2895336711,305040.5676354241,305229.03047763056,306456.2945764378,307958.7010427142,310454.414272179,314013.01115155837,318763.15492536745,323691.0902084663,329200.7206704911,334670.8458949515,339290.0292068763,342862.9357020763,345249.7186437278,347186.2649981581,349003.5113767261,357776.3546256783,361833.1348799324,364943.2462449983,367997.2148372015,371576.04496856465,375930.7013389269,380489.50322688196,383983.07799769763,387433.50633360224,390234.4183402901
Marshall Islands,15208.836453288888,15041.95328758387,15289.21447252608,15833.819778406621,16360.950630637679,16988.638488802455,17750.069965950075,18451.038000842884,19208.347320568144,19968.56024013376,20870.65673642196,21762.653661385273,22521.819042355382,23311.309460208613,24097.840297129333,24947.83763234769,25930.683093255015,26977.944125185117,28167.20876224488,29446.779912664417,30788.01979483138,32237.108984634608,33827.56907613422,35474.321901420924,37117.4462140867,38760.73613739186,40415.33960443023,42078.74659438976,43679.02405663845,45118.68797015571,47503.65746863638,48452.732725949354,49274.97549277158,49851.38162933369,50334.7000673221,50760.00648874869,51300.12863128013,51841.3083565597,52167.39971480598,52206.547728538375
Mauritania,860863.3179089848,882943.9841401728,907742.3997408471,935088.1601408434,963214.1316931148,992221.9579241632,1022543.9560557271,1053511.6022423978,1085524.2539962262,1118203.0172839353,1151258.7070245754,1184626.5673042631,1218224.26888908,1252433.638178725,1288189.1294078345,1325700.730590223,1365347.5160971417,1406921.5523824736,1449948.3936388122,1493543.4054548445,1537176.6615753856,1580884.1798491322,1624756.4956275688,1669285.9928276378,1715034.583305619,1762473.756582923,1811996.9973864735,1863551.2103622814,1917275.0432971457,1973255.8606299611,2024523.1807186485,2083821.261292971,2152201.5129039055,2217461.288922053,2282320.7337331856,2342767.1447185446,2406895.429578677,2471963.955472986,2537126.0111217294,2603865.009998801
Mauritius,653925.4350710142,686086.3379165487,704542.3175350562,721197.721620289,737860.4415115531,754349.0100684672,767782.7104214759,781228.163343306,789688.5879565788,811180.2191850602,824361.7126614678,838974.670849467,852892.2482389532,861749.555097802,881763.0829018973,898867.7575393379,909464.5476399049,923087.2836699582,936470.2559329163,950577.3268790137,963499.8669848334,976502.987936756,988139.2626324616,998363.8492645327,1008072.0596958626,1017441.5061335716,1027311.3709780521,1036838.487406256,1046644.9072879109,1057640.282834983,1065478.3802300752,1076122.9441083842,1082486.5498799407,1092854.4303011545,1104813.778192217,1122037.9363016621,1136489.1423192457,1149243.9565196992,1162162.7529367139,1174000.162015567
Mexico,37757323.590408474,38913159.511445716,40227420.443346724,41733126.21458413,43240654.50110853,44759085.07452774,46301597.64258812,47823801.500423774,49329664.29633625,50954917.43794143,52579721.01443289,54268544.68028933,55955725.38829327,57606719.55591717,59290129.537337005,60922147.161887065,62469904.94549246,64009707.508188754,65566885.927098736,67166916.9384561,68778516.65084925,70428214.98367536,72112565.44703455,73792920.54354213,75453192.42348962,77130167.52997051,78845577.69939376,80583946.34760706,82329132.33667727,84073864.13136984,85921438.52075727,87629560.44701819,89203046.49759655,90831065.72961317,92407452.26352482,94046706.63291235,95585233.63894485,97115284.02780177,98614204.69748984,100087413.58062719
"Micronesia, Fed. Sts.",43802.195183206466,46797.32957622281,48924.62415440474,50358.19877869077,51892.26711588644,53281.84461573744,54161.725992596126,55287.44657964015,56304.960867688875,57335.54382799077,58218.58983760385,59198.36005021341,60523.993156655226,61945.45031078288,63490.12046366278,65071.845312651945,66617.35627574951,68155.30409241293,69648.67960154789,71304.09921657701,73304.24403046432,75560.78039481991,77828.85578965803,80263.91533731238,82936.05560497136,85606.0860664706,88187.64372900163,90681.25303914072,93074.49734473263,95401.40609741618,97693.63934514753,99416.41425448493,100905.50604767329,102402.70825856016,103603.65423041873,104965.24513669347,106318.9068821891,107899.45912181947,109444.21462417976,110930.57965492317
Middle East & North Africa,105718350.98537046,107753745.19939643,110969198.9610365,114235761.19089681,117660497.97998244,121120857.13333422,124545910.2488454,128246219.74171859,132481313.87947422,135386458.4626575,139121087.25717217,142767912.44248182,146698329.78757197,151306002.33102804,154973839.59351188,159201304.4522236,164403691.6658495,169476582.8541823,174740021.02333027,180140535.0576952,185964927.27762204,191991148.31027085,198312547.7606159,204952082.718638,211961232.7326494,219166302.43137008,226373440.90495616,233668290.09036857,240898196.80365735,247988094.99904114,255160451.63402802,261654276.31296378,267191050.206353,273359415.8747271,279444673.3473082,286076810.3605755,292259890.3349021,298769442.7894018,305374231.58656913,312070805.2762311
Middle East & North Africa (IDA & IBRD countries),97276380.67839909,100012531.47469449,103407176.80533957,105935178.82495451,108743628.71825123,111680998.32347107,114710292.0037911,118132492.12341094,122307257.06659746,124521741.9367683,127867442.62249804,131015399.60796976,134579587.4544742,139006444.8259437,141946601.88816142,145483737.519202,150053936.02094626,154237653.08141947,158455691.49348688,162725496.91126108,167554909.98631144,172630884.63685656,177966468.11526442,183729598.7173996,189916640.14486694,196195440.59649038,202286182.37932968,208319339.92703056,214236468.69850636,219983991.64942074,225531217.72395468,231008836.31359243,236436730.00572205,241833333.8990221,247109123.118145,252227746.27257824,257379343.57558775,262809503.13420296,268302255.58901167,274016631.13568974
Middle East & North Africa (excluding high income),98909515.28973442,99928659.79036301,102548809.27723724,105531818.5677175,108615899.07050341,111719305.4146567,114883210.87622315,118225742.98186177,122135737.91297275,124601038.33557612,127913305.60362118,131073724.03915256,134412522.42412943,138392699.95904988,141343629.31562155,144869501.25437444,149444856.57714647,153883242.5979163,158516954.2421896,163208296.4212224,168187327.7124049,173256637.48197073,178549600.84315675,184096151.66422027,189954980.75576633,196021053.65980357,202147099.17807668,208419886.2391495,214700177.83440012,220917520.68709058,227262513.3086807,233040513.95117062,238094338.7443151,243730285.74952453,249130071.42589754,254853488.56687373,260062028.4926011,265534743.34071487,271041381.0737893,276649882.3391344
Middle income,2123612579.0527916,2149968058.1220484,2189528956.802043,2241081494.1577644,2293016452.7499065,2346437609.249093,2403341203.958723,2460239048.60195,2518831356.6994624,2579524932.4498315,2641919964.8817644,2705705934.0034647,2768765480.8848543,2831891914.650263,2894342439.482438,2955466183.32121,3016044376.286003,3075886528.583823,3136604814.8601227,3198615708.1166687,3261544841.446803,3326323695.5418196,3394294938.546009,3463265801.748431,3532093898.773219,3602071297.8397293,3673844430.1596804,3747396154.068981,3821343414.152705,3894610945.274094,3966515200.6130857,4036541553.4967556,4105127328.2001014,4172659793.5054197,4239430466.6659555,4305503399.421326,4371179981.125327,4437007093.732206,4502009744.288881,4565847129.485241
Moldova,2627724.548681703,2617582.789182422,2648438.9886336876,2703766.245102846,2757089.109998161,2808109.133697708,2857398.5817073854,2905413.3191109635,2959283.7487362195,2995476.495530677,3040993.7493671402,3084223.2694681557,3125977.770393419,3172255.4200895093,3202388.4205574524,3234708.253059891,3277330.9335387712,3313681.1215246124,3349548.114385727,3382311.2265511835,3413659.4521181826,3442005.3654292384,3471329.539708103,3499424.154984751,3528520.405584424,3559739.0308654234,3592431.924368252,3627641.2670468846,3661098.4509539017,3691065.2590709664,3705053.1544380784,3713587.513500373,3698365.269716154,3697716.4391948925,3689855.2148647727,3691137.7269777423,3674247.3282040684,3660311.229658815,3645344.23912754,3629553.794869817
Monaco,22149.21117301169,22538.511832279808,22820.348585889733,22980.98501377678,23157.61762146515,23326.92902401404,23440.869894554926,23586.14453343916,23747.698703675705,23857.06286426526,23984.20408554125,24106.031586560246,24270.06697542293,24477.065137988684,24689.839251631114,24952.210223589704,25280.298656229512,25623.943180943053,25967.87314534333,26305.09829374944,26664.665406704706,27024.885498162505,27364.13275165434,27713.668100784445,28093.526739567256,28459.217392639985,28792.013765752723,29099.380741967587,29387.420146222867,29661.84199628193,29803.10935478116,29995.29007177695,30236.580697495898,30445.04926826898,30633.186324524286,30776.168401146628,30938.430107873777,31110.687215262355,31289.282768560282,31479.453467199783
Mongolia,961306.3467542685,976022.5574274824,1004313.5786981888,1037935.3159213054,1071890.195861101,1106734.3647599702,1140925.7615531066,1175892.8353032998,1214059.155089474,1245260.6038346707,1283536.153512227,1322013.5687827717,1360585.402930644,1402888.738223777,1438157.8108119078,1475020.4493772674,1516635.3161522716,1555872.843104082,1596294.5661019708,1637805.5870668206,1682354.6666765574,1729053.8588912103,1778852.0319674115,1830089.367975299,1882815.9072293125,1936026.34442271,1988464.0665704168,2040664.0198419362,2090103.3045045964,2134788.9341718787,2183073.985556566,2211728.270869526,2234066.998042726,2254276.4007347273,2273367.617266656,2293670.5222333847,2314509.819528739,2338952.0487928046,2362030.485108818,2383353.198348184
Montenegro,479222.2478849838,497873.93178912404,508472.6689455311,511842.62352994015,515777.8972993903,518659.60204760684,518500.258110045,519489.21888412477,520166.1074765264,520234.4555668377,520174.15825599665,520873.53413909953,524394.993010614,529187.3957873274,534810.2576627863,541395.7593417015,548359.2639531024,555506.6477004333,561895.1600852575,568076.9029335157,575085.1655253951,582019.606767336,587520.6785343153,593032.8518310095,599220.2724112159,604472.4531483495,608104.3431822542,610201.1149200861,611400.8059966838,612386.6702840911,606529.1372433902,606745.4040474627,607188.4487770397,607846.64525305,608100.5163776084,608226.6959430383,608066.9101965387,608084.2471591263,609053.6508227835,611075.2971752837
Morocco,12488305.924099855,12776595.252215974,13124003.055621184,13485360.60235063,13850858.579026401,14209216.971106283,14543616.188771442,14886842.263766542,15250958.284994908,15561701.485629998,15906174.285642393,16251826.866845816,16616032.442455925,17011115.349269725,17380856.101353593,17784952.44812344,18245197.124461077,18708994.857047647,19181874.233710773,19651735.181838542,20127872.744102463,20598466.786555715,21060713.766029924,21525140.864832766,22007379.6539044,22496896.83735121,22987670.23684328,23482908.507996984,23977299.320850037,24470438.466222517,24882683.73908869,25317427.903173693,25761157.975588717,26209117.105172984,26625033.155339904,27023843.262719415,27405712.752475567,27805777.570464127,28204798.162292935,28615768.690662675
Mozambique,7000145.250836376,7193135.053047806,7434515.276183769,7761156.240271594,8083510.633168407,8359120.701694187,8611038.044169806,8858648.843167968,9078146.266953308,9319572.59546474,9482122.690916091,9641680.476271227,9817564.957230657,9968117.333444685,10165343.297685944,10375157.226845011,10583223.748955905,10824002.42848786,11072295.500245757,11329436.193121925,11571625.33834783,11793827.24896431,12004458.956820354,12202174.937878087,12395790.336597845,12609400.224884115,12855596.212122262,13126140.780183494,13418784.920366459,13753726.324691422,13531089.46959874,13925294.092569105,14308956.185925648,14756389.57685922,15200221.805444323,15684953.241359167,16126163.375409901,16573100.97767435,17033640.04201241,17506269.194132134
Myanmar,20668522.023509927,21323710.758786615,21887690.196312252,22424497.722955864,22972297.433089703,23526514.890286345,24066597.82592146,24616833.79045066,25148840.613896027,25775677.44929884,26385283.441935826,27034359.619687025,27710243.510074034,28379323.816917658,29113996.49990537,29826426.199099466,30487476.94541628,31157924.329732545,31829690.143376134,32529118.242407225,33258891.04102155,34027631.47985186,34814543.87423387,35610494.63984156,36399764.29595239,37166410.66846367,37909409.73756425,38624631.261734635,39312451.88608875,39970349.40468802,40674925.13703365,41268970.21621224,41815609.47001865,42333273.04938429,42844166.821017615,43360760.91245566,43877033.67643093,44377977.18960075,44869822.08397791,45333686.70136796
Namibia,622418.5875540976,618047.9573952849,623704.2864623931,638565.3224970703,654088.9722872158,672399.757582692,695017.4182203733,718194.5029242509,742398.3202074352,767682.7509683487,793214.6969258315,817631.1949810167,838569.5705280579,858398.7757203314,877488.4027079451,896095.2733976836,915126.0535982302,934589.4999239347,956221.0683892122,979956.4518565363,1005024.8284380133,1032297.0863364111,1064027.0434872503,1097698.6232866044,1132698.8222043882,1170888.0533095892,1212548.9201572197,1257582.4461768433,1304355.4288929622,1351689.0190533116,1408367.5190129536,1455834.5518656052,1497181.4166529677,1542884.0533246468,1592402.1950458023,1648660.2748634997,1704525.87442233,1761785.4668195522,1818850.3573490973,1874690.1551729417
Nauru,4753.259281180256,4925.179755626344,5082.123620246467,5244.09157548987,5404.063934895766,5565.661097303603,5724.521944636445,5875.11458692299,6010.940839875914,6178.6222867105635,6335.151163808611,6501.19430015411,6660.612274343231,6802.098250905644,6958.354294741995,7102.163055821368,7218.963699001487,7337.777997027605,7459.051960431246,7586.118156937725,7707.484137777838,7829.438563792343,7946.394855209847,8056.480476745465,8161.749364590944,8271.700803124466,8391.662747631639,8516.30711895609,8648.21525119749,8790.174480312595,9026.454240631476,9190.58894052562,9317.999341252074,9479.04871000574,9633.032478563971,9819.157872187225,9972.210512705267,10120.677824575676,10263.416187772153,10405.742016380816
Nepal,10018095.545253003,10190462.835915843,10367224.19453849,10545564.793697039,10731675.78716621,10928119.130808333,11133625.811253222,11345618.622493686,11566073.419114085,11792818.10127222,12027365.983372556,12265037.869160758,12504412.992771687,12751263.152361745,13013051.756563494,13292393.673421638,13591482.956171142,13909515.434108423,14241905.348530011,14580405.020543518,14921930.929552661,15265788.81832734,15610218.548925394,15961110.43422165,16324096.33174401,16700530.650732452,17092298.8440814,17499069.837806962,17922353.013155542,18361050.357595846,18768617.60266406,19227058.367732614,19802843.02528417,20317810.900921047,20834060.7388841,21289980.74488,21811559.03035202,22348630.123264633,22884565.06911897,23435355.20223791
Netherlands,11681713.21527888,11801213.649695942,11896367.23548174,11995510.71455293,12098429.657329952,12212452.44345039,12346640.78304732,12480031.01021768,12607547.633413812,12779047.018456636,12937554.630125085,13105427.915797094,13269070.895389123,13415701.223185306,13578347.74027622,13712783.434381353,13803709.259784212,13886245.535543816,13959948.683889663,14037201.246289207,14116552.117953135,14206666.999213485,14305756.87677659,14406337.934022604,14496913.996275386,14581199.589788636,14663896.369885324,14743163.051623678,14820924.195902234,14895196.663106686,14958962.703401176,15048181.307357913,15181710.386020286,15267250.227398297,15361420.015750444,15422035.039127989,15517915.105871236,15602860.12602224,15682493.253845451,15756206.115071354
New Caledonia,80273.14468351769,79962.74944591074,81623.38124967384,84647.59414243995,87561.00326921901,90991.93120349309,95178.75396173558,99002.4712360382,103035.429768759,107111.70521604753,111969.44135424419,116953.41715382523,121272.22872760816,125381.39211012347,128711.18700128532,131578.68660616054,134062.3344104599,136092.1364176899,138212.04394312127,140329.14506178274,142233.27397296502,144190.2234362971,146369.69214615336,148493.93285055755,150490.70179512462,152786.28569348453,155534.35669343657,158687.34557401872,162140.97040817252,165669.67929326295,175718.65543667524,179592.46439035347,182872.54754833615,186531.8345893465,189988.81712508126,193753.0601364739,197026.16018704808,200298.21801996528,203270.4596176289,206228.1441224098
New Zealand,2348126.9559267163,2435916.790182054,2505075.898923695,2531308.8436959386,2565173.0012367964,2605008.787985027,2647855.9222889543,2703875.453768432,2773720.3966299295,2800626.330346167,2844091.223056197,2883226.8649111986,2932805.950812638,2991469.787663758,3010799.0068045855,3036690.3569066525,3069627.9767968655,3087142.6329482794,3099550.787010908,3111436.671591997,3131151.841057539,3151908.6101572514,3167245.801189184,3185538.9551694393,3209815.838243246,3235582.5063972473,3257772.4313975573,3277036.0552676916,3298915.597148061,3331435.6917898655,3379939.3392847776,3444195.4911773205,3495068.4070112705,3574072.5552817583,3635277.466550231,3703742.620566249,3737306.788870096,3768750.254238248,3794756.896230459,3829857.213486433
Nicaragua,1752974.6633359762,1810257.0104767578,1871370.9972449252,1937076.5258324528,2004021.4289457062,2070532.9305026429,2137298.400375207,2205368.495587361,2273947.1225223364,2345179.501088311,2416261.8547043325,2489823.5891466895,2566386.6432874138,2644155.560051796,2724020.241444477,2804432.362992366,2884623.974376072,2965889.892607999,3048441.062729736,3133952.6516021797,3222636.3066924,3314482.7997395555,3409234.179741715,3505700.1954229707,3602529.438287218,3699422.170962096,3796374.1998584727,3893166.3767664367,3989033.2601113627,4083890.554798686,4162989.4352390626,4254745.234293909,4342764.466543593,4430536.801376083,4517342.700839289,4605203.39537912,4692000.390570045,4778941.122385361,4865740.368240901,4951199.693896965
