ZIP,Avg. Pct Diabetes Adults13,Avg. Pct Obese Adults13
57559,10.9,29.3
57560,13.9,34.5
57562,10.9,29.3
57563,18.2,38
57564,9.766666667,30.63333333
57566,18.2,38
57567,10.3,30.1
57568,10.4,33.5
57569,10.4,33.5
57570,18.2,38
57571,10.4,32.2
57572,18.2,38
57574,14.6,36.6
57576,10.4,33.5
57577,11.2,34.8
57579,13.2,32.4
57580,14.45,34.35
57584,10.7,30.7
57585,13.2,32.4
57601,10.7,28.4
57620,10.1,32.8
57621,13.3,40.9
57622,16.5,42
57623,16.5,42
57625,15.6,39.9
57626,9.25,29.9
57630,15.6,39.9
57631,10.3,29.65
57632,9.9,30.9
57633,15.6,39.9
57634,13.3,40.9
57636,15.6,39.9
57638,11.7,36.85
57639,13.3,40.9
57640,10.1,32.8
57641,13.3,40.9
57642,13.3,40.9
57644,11.7,36.85
57645,13.3,40.9
57646,9.9,30.9
57648,9.9,30.9
57649,9.1,32.6
57650,8.1,32.4
57651,9.1,32.6
57652,15.6,39.9
57656,15.6,39.9
57657,15.6,39.9
57658,13.3,40.9
57659,13.3,40.9
57660,13.3,40.9
57661,15.6,39.9
57701,8.4,27.15
57702,8.033333333,26.66666667
57703,8.4,27.3
57706,8.4,27.15
57709,8.4,27.3
57714,14.6,36.6
57716,14.6,36.6
57717,7.85,28.5
57718,8.4,27.15
57719,8.4,27.15
57720,8.1,32.4
57722,10.95,30.7
57724,8.1,32.4
57725,8.4,27.3
57730,9.55,28.5
57732,7.85,26.5
57735,10.95,30.7
57737,8.4,27
57738,10.7,29.7
57741,8.4,27
57744,9.55,28.5
57745,8.4,27.3
57747,10.95,30.7
57748,8.4,27
57750,9.8,31.05
57751,9.55,28.5
57754,7.85,26.5
57755,8.1,32.4
57758,9.25,29.9
57759,7.3,25.7
57760,8.25,31.85
57761,8.4,27.15
57762,8.4,31.3
57763,11.2,31.7
57766,11.2,31.7
57767,8.4,27.15
57769,8.4,27
57773,7.3,25.7
57775,9.35,28.7
57776,8.1,32.4
57779,7.85,28.5
57780,8.4,27.3
57782,11.2,31.7
57783,7.85,28.5
57785,7.85,26.35
57787,8.4,27
57788,8.4,29.15
57790,8.4,27.3
57791,8.4,27.15
57792,8.4,27
57793,7.85,26.35
57799,7.3,25.7
58001,8.4,33.1
58002,7,29.1
58004,7,29.1
58005,7,29.1
58006,7,29.1
58007,7,29.1
58008,8.4,33.1
58009,8.5,32.8
58011,7,29.1
58012,7,29.1
58013,9.4,34.4
58015,7.7,31.1
58016,8.5,32.8
58017,9.4,34.4
58018,8.4,33.1
58021,7,29.1
58027,9.3,32.3
58029,7,29.1
58030,8.4,33.1
58031,8.75,31.9
58032,9.4,34.4
58033,10.4,33.1
58035,7.75,30.95
58036,7,29.1
58038,7.75,30.95
58040,10.3,33.9
58041,8.4,33.1
58042,7,29.1
58043,9.4,34.4
58045,8.5,32.8
58046,9.633333333,31.33333333
58047,7.7,31.1
58048,7.75,30.95
58049,10.7,33.73333333
58051,7.7,31.1
58052,8.6,31.76666667
58053,8.9,33.75
58054,10.4,33.1
58056,10.95,32.45
58057,9.4,33.1
58058,8.4,33.1
58059,7,29.1
58060,9.4,33.53333333
58061,8.4,33.1
58062,10.45,33.9
58063,10.5,34.7
58064,8.75,31.9
58065,10.5,34.7
58067,9.4,34.4
58068,10.4,33.1
58069,9.9,33.75
58071,8.75,31.9
58072,10.5,34.7
58075,8.4,33.1
58076,8.4,33.1
58077,8.4,33.1
58078,7,29.1
58079,7,29.1
58081,8.4,33.1
58102,7,29.1
58103,7,29.1
58104,7,29.1
58105,7,29.1
58106,7,29.1
58107,7,29.1
58108,7,29.1
58109,7,29.1
58121,7,29.1
58122,7,29.1
58124,7,29.1
58125,7,29.1
58126,7,29.1
58201,7.3,30.1
58202,7.3,30.1
58203,7.3,30.1
58204,7.3,30.1
58205,7.3,30.1
58206,7.3,30.1
58207,7.3,30.1
58208,7.3,30.1
58210,9.5,32.2
58212,9.9,29.56666667
58214,7.3,30.1
58216,12.1,32.1
58218,8.5,32.8
58219,8.5,32.8
58220,12.1,32.1
58222,12.1,32.1
58223,8.5,32.8
58224,12.2,31.7
58225,10.8,32.15
58227,10.93333333,32.13333333
58228,7.3,30.1
58229,10.3,32.5
58230,11.4,30.2
58231,8.4,31.15
58233,8.4,31.15
58235,7.3,30.1
58236,12.1,32.1
58237,9.5,32.2
58238,12.1,32.1
58239,11.2,32.1
58240,9.066666667,31.03333333
58241,12.1,32.1
58243,10.8,32.15
58244,7.3,30.1
58249,11.2,32.1
58250,9.5,32.2
58251,7.3,30.1
58254,12.2,31.7
58255,11.2,32.1
58256,7.3,30.1
58257,8.5,32.8
58258,7.3,30.1
58259,10.85,31.95
58260,11.2,32.1
58261,8.4,31.15
58262,12.1,32.1
58265,12.1,32.1
58266,9.75,30.9
58267,9.35,30.15
58269,11.2,32.1
58270,9.5,32.2
58271,12.1,32.1
58272,12.2,31.7
58273,9.5,32.2
58274,9.95,31.5
58275,7.9,31.45
58276,12.1,32.1
58277,11.4,30.2
58278,7.3,30.1
58281,11.2,32.1
58282,11.65,32.1
58301,10.2,33.2
58310,11.2,30.1
58311,11.2,32.1
58313,10.4,34
58316,12.9,41.4
58317,11.2,30.1
58318,9.8,31
58321,10.63333333,32.36666667
58323,11.2,31.1
58324,11.2,30.1
58325,11.03333333,31.43333333
58327,11.2,32.45
58329,11.35,36.2
58330,10.3,32.5
58331,11.2,30.1
58332,11.05,32.5
58335,11.7,31
58338,10.7,32.65
58339,11.2,30.1
58341,11,32.83333333
58343,11.7,31
58344,11.2,32.45
58345,9.85,32.7
58346,11.1,31.7
58348,11.3,32.25
58351,10.95,32.1
58352,11.2,31.1
58353,12.9,41.4
58355,10.7,32.65
58356,11.13333333,31.83333333
58357,11.7,31
58361,12.2,31.7
58362,10.2,33.2
58363,12.05,35.75
58365,11.2,30.1
58366,11.65,37.7
58367,12.05,35.75
58368,10.13333333,32.23333333
58369,12.9,41.4
58370,11.7,31
58372,11.2,31.1
58374,11.46666667,32
58377,10.86666667,31.8
58379,11.7,31
58380,11.475,31.85
58381,11.75,31.25
58382,10.2,33.2
58384,10.35,34.525
58385,10.4,34
58386,11.05,32.5
58401,8.8,33
58402,8.8,33
58405,8.8,33
58413,10.9,33.1
58415,11.2,33.4
58416,10.2,26.9
58418,9.9,31.8
58420,8.8,33
58421,10.55,32.125
58422,10.9,33.5
58423,9.9,31.8
58424,8.8,33
58425,10.8,28.55
58426,8.8,33
58428,8.9,30.1
58429,10.35,30.8
58430,11.5,31.6
58431,11.2,33.4
58433,11.2,33.4
58436,11.2,33.4
58438,10.9,33.5
58439,11.2,33.4
58440,10.9,32.8
58441,11.2,33.4
58442,10.4,33.06666667
58443,10.7,30.5
58444,11.5,31.6
58445,11.25,31
58448,10.2,26.9
58451,10.9,33.5
58452,10.2,26.9
58454,10,33.2
58455,9.75,31.75
58456,11,33.2
58458,11.2,33.4
58460,10.9,32.8
58461,10.85,34.05
58463,11.5,31.6
58464,10.9,29.63333333
58466,10.16666667,33.7
58467,8.85,31.55
58472,10,33.2
58474,10.6,33.73333333
58475,8.85,31.55
58476,8.8,33
58477,7.5,29.1
58478,8.9,30.1
58479,10.5,34.7
58480,10.5,34.7
58481,9.65,33.85
58482,8.9,30.1
58483,10,32.9
58484,10.45,28.7
58486,9.85,33.25
58487,8.9,30.1
58488,8.9,30.1
58490,10.8,33.25
58492,9.833333333,31.53333333
58494,7.5,29.1
58495,10.9,32.8
58496,8.8,33
58497,9.65,33.85
58501,7.5,29.1
58502,7.5,29.1
58503,7.5,29.1
58504,9.4,30
58505,7.5,29.1
58506,7.5,29.1
58507,7.5,29.1
58520,9.35,33.3
58521,7.5,29.1
58523,11.4,31.95
58524,9.233333333,30.03333333
58528,13.3,33.7
58529,12.05,33.5
58530,11.4,31.95
58531,10.4,33.4
58532,8.2,29.6
58533,10.8,33.3
58535,9.35,33.3
58538,13.3,33.7
58540,10.4,33.4
58541,11.9,31.8
58542,11.3,30.9
58544,11.3,30.9
58545,11.4,31.95
58549,11.25,31.85
58552,11.3,30.9
58554,7.9,33.3
58558,7.5,29.1
58559,10.95,32.5
58560,9.4,30
58561,11.2,32.8
58562,10.65,32.6
58563,9.866666667,32.9
58564,10.8,33.3
58565,10.4,33.4
58566,7.9,33.3
58568,13.3,33.7
58569,10.8,33.3
58570,10.6,33.5
58571,11.4,31.95
58572,7.5,29.1
58573,11.3,30.9
58575,10.4,33.4
58576,10.4,33.4
58577,10.4,33.4
58579,8.95,31.25
58580,11.9,31.8
58581,10.6,32.8
58601,8.6,31.55
58602,8,29.6
58620,9.3,26.9
58621,8.8,32.1
58622,8.333333333,30.46666667
58623,9.2,28.6
58625,10.55,32.65
58626,9.2,33.5
58627,7.8,28.3
58630,8.6,31.55
58631,10.2,32.8
58632,8.8,32.1
58634,9.5,32.8
58636,9.2,33.5
58638,9.56,32.3
58639,10.5,31.9
58640,8.5,30.9
58641,8,29.6
58642,8.5,30.9
58643,9.2,28.6
58644,9.2,33.5
58645,8.3,30.2
58646,10,30.5
58647,8.933333333,28.53333333
58649,9.633333333,29.7
58650,10,30.5
58651,9.2,28.6
58652,8.6,31.55
58653,9.2,28.6
58654,8.8,32.1
58655,8,29.6
58656,8.6,31.55
58701,7.8,30.8
58702,7.8,30.8
58703,7.8,30.8
58704,7.8,30.8
58705,7.8,30.8
58707,7.8,30.8
58710,10.06666667,32.43333333
58711,9.8,31
58712,8.3,31.7
58713,8.3,31.7
58716,9.1,32.1
58718,10.4,32.76666667
58721,8.35,29.85
58722,7.8,30.8
58723,10.06666667,32.23333333
58725,9.3,31.2
58727,8.9,28.9
58730,10.1,27.1
58731,8.05,31.25
58733,7.8,30.8
58734,10.4,32.76666667
58735,9.1,32.1
58736,9.9,31.65
58737,8.9,28.9
58740,9.175,31.275
58741,8.3,31.7
58744,8.3,31.7
58746,10.025,31.8
58748,9.05,31.35
58750,10.3,31.3
58752,8.9,28.9
58755,9.1,30.43333333
58756,10.26666667,33.36666667
58757,9.5,32.8
58758,10.275,32.7
58759,9.1,32.1
58760,9.8,31
58761,10.3,31.3
58762,9.05,31.35
58763,12.6,35.9
58765,10.1,27.1
58768,8.05,31.25
58769,12.6,35.9
58770,11.5,34.65
58771,10.26666667,33.36666667
58772,8.9,28.9
58773,10.75,32.4
58775,10.4,33.4
58776,12.6,35.9
58778,9.35,32.55
58779,9.1,32.1
58781,7.8,30.8
58782,10.3,31.3
58783,9.8,31
58784,10.75,32.4
58785,7.8,30.8
58787,10.8,31.6
58788,9.35,32.85
58789,9.05,31.35
58790,8.05,31.25
58792,8.3,31.7
58793,9.8,31
58794,10.45,35.6
58795,9.2,31.2
58801,8.3,35.3
58802,8.3,35.3
58803,8.3,35.3
58830,9.2,31.2
58831,9.5,32.8
58833,10.1,27.1
58835,9.5,32.8
58838,9.5,32.8
58843,8.3,35.3
58844,10.1,27.1
58845,9.2,31.2
58847,9.5,32.8
58849,8.3,35.3
58852,10.45,35.6
58853,8.3,35.3
58854,9.5,32.8
58856,9.2,31.2
59001,8.4,22.9
59002,8.4,25.1
59003,11.7,35.6
59004,11.7,35.6
59006,8.4,25.1
59007,9,24
59008,9,24
59010,9.9,25.6
59011,8.85,23.05
59012,11.7,35.6
59013,9,24
59014,9,24
59015,8.6,24.8
59016,13.4,38.8
59018,7.6,22.6
59019,8.4,22.9
59020,7.6,22.6
59022,13.4,38.8
59024,10.9,31.95
59025,13.4,38.8
59026,9,24
59027,7.6,22.6
59028,7.8,21.8
59029,9,24
59030,7.6,22.6
59031,13.4,38.8
59032,9.2,26
59033,9.9,24.3
59034,13.4,38.8
59035,13.4,38.8
59036,9.8,25.3
59037,8.4,25.1
59038,9.9,25.6
59039,11.7,35.6
59041,8.7,24.55
59043,11.7,35.6
59044,8.4,23.63333333
59046,9.033333333,24.56666667
59047,7.6,22.6
59050,13.4,38.8
59052,8.75,23.45
59053,8.9,23.9
59054,9.6,27.5
59055,9.9,24.3
59057,8.1,23.45
59058,8.3,25.9
59059,9.6,27.5
59061,7.8,21.8
59062,7.5,27.3
59063,8.1,23.45
59064,10.9,31.95
59065,7.6,22.6
59066,13.4,38.8
59067,7.8,21.8
59068,9,24
59069,8.85,23.05
59070,9,24
59071,9,24
59072,9.65,25.95
59074,9.1,23.83333333
59075,13.4,38.8
59076,9.9,25.6
59077,8.3,25.9
59078,9.75,24.85
59079,8.4,25.1
59081,7.6,22.6
59082,7.6,22.6
59083,11.7,35.6
59084,9.5,24.6
59085,9.8,25.3
59086,6.933333333,20.66666667
59087,9.5,24.6
59088,8.4,25.1
59089,13.4,38.8
59101,10.9,31.95
59102,8.4,25.1
59103,8.4,25.1
59104,8.4,25.1
59105,8.4,25.1
59106,8.4,25.1
59107,8.4,25.1
59108,8.4,25.1
59111,8.4,25.1
59201,10.66666667,29.96666667
59211,10.3,29.8
59212,12.8,36.9
59213,12.8,36.9
59214,9.4,23.8
59215,9.5,27.35
59217,7.6,30.7
59218,12.8,36.9
59219,10.3,29.8
59221,7.6,30.7
59222,9,25.5
59223,9.4,23.8
59225,9.8,29.2
59226,12.8,36.9
59230,9.8,29.2
59231,9.8,29.2
59240,9.8,29.2
59241,9.8,29.2
59242,11.55,33.35
59243,7.6,30.7
59244,9.8,29.2
59247,10.3,29.8
59248,9.8,29.2
59250,9.8,29.2
59252,10.3,29.8
59253,9.4,27.35
59254,10.3,29.8
59255,12.8,36.9
59256,10.3,29.8
59257,9.65,27.65
59258,10.3,29.8
59259,9.6,30.9
59260,9.4,27.35
59261,9.8,29.1
59262,8.6,30.8
59263,9,25.5
59270,7.6,30.7
59273,9.8,29.2
59274,9.4,23.8
59275,10.3,29.8
59276,9,25.5
59301,9.9,30.6
59311,9.3,25
59312,11.7,35.6
59313,7.6,27.7
59314,7.5,27.3
59315,9.6,30.9
59316,9.3,25
59317,7.5,27.3
59318,8.3,25.9
59319,9.3,25
59322,8.3,25.9
59323,11.7,35.6
59324,9.3,25
59326,10,26.2
59327,10.8,30.6
59330,9.8,28.55
59332,9.3,25
59333,11.7,35.6
59336,8.75,29.15
59337,8.3,25.9
59338,9.9,30.6
59339,9.8,28.55
59341,10,26.2
59343,8.7,28.95
59344,7.6,27.7
59345,7.5,27.3
59347,11.7,35.6
59349,9.95,28.4
59351,9.9,30.6
59353,8.8,28.4
59354,7.6,27.7
59401,9.1,28.2
59402,9.1,28.2
59403,9.1,28.2
59404,9.1,28.2
59405,9.1,28.2
59406,9.1,28.2
59410,7.7,24.3
59411,13.5,34.2
59412,8.6,27.2
59414,9.1,28.2
59416,9.25,27.8
59417,13.5,34.2
59418,8.95,27.4
59419,8.8,26.7
59420,8.1,26.2
59421,8.4,26.25
59422,8.8,26.7
59424,8.95,27.4
59425,9.6,28.05
59427,11.05,30.35
59430,8.95,27.4
59432,10.4,29.4
59433,8.45,26.45
59434,13.5,34.2
59435,8.6,26.5
59436,8.95,27.45
59440,8.6,27.2
59441,9.2,26
59442,8.1,26.2
59443,8.95,27.45
59444,8.75,26.5
59446,8.1,26.2
59447,8.4,27.5
59448,10.4,29.4
59450,8.1,26.2
59451,9.2,26
59452,8.7,28.8
59453,9.5,25.65
59454,8.6,26.5
59456,9.3,27.46666667
59457,9.2,26
59460,8.1,26.2
59461,8.75,26.5
59462,8.95,27.4
59463,9.1,28.2
59464,8.95,27.4
59465,9.1,28.2
59466,8.6,26.5
59467,8.8,26.7
59468,8.95,27.45
59469,8.7,28.8
59471,9.2,26
59472,9.1,28.2
59474,8.6,26.5
59477,9.1,28.2
59479,8.7,28.8
59480,9.1,28.2
59482,8.6,26.5
59483,9.1,28.2
59484,8.6,26.5
59485,9.1,28.2
59486,11.95,31.8
59487,8.95,27.45
59489,9.2,26
59501,11.5,34.5
59520,10,30.9
59521,9.6,29.8
59522,8.9,26.5
59523,11.9,35.6
59524,10.85,32.3
59525,11.1,33.4
59526,11.9,35.6
59527,11.9,35.6
59528,11.1,33.4
59529,11.9,35.6
59530,11.1,33.4
59531,8.9,26.5
59532,11.1,33.4
59535,11.9,35.6
59537,9.8,29
59538,9.8,29
59540,9.6,29.8
59542,11.9,35.6
59544,9.8,29
59545,8.75,26.5
59546,9.8,29
59547,11.9,35.6
59601,8.15,25.9
59602,7.7,24.3
59604,7.7,24.3
59620,7.7,24.3
59623,7.7,24.3
59624,7.7,24.3
59625,7.7,24.3
59626,7.7,24.3
59631,8.6,27.5
59632,8.6,27.5
59633,7.7,24.3
59634,8.15,25.9
59635,8.366666667,27.4
59636,7.7,24.3
59638,8.6,27.5
59639,7.7,24.3
59640,7.7,24.3
59641,8.8,30.4
59642,8.9,23.9
59643,8.8,30.4
59644,8.8,30.4
59645,8.85,27.15
59647,8.8,30.4
59648,7.7,24.3
59701,8.45,26.5
59702,8.3,25.5
59703,8.3,25.5
59710,9.4,21.7
59711,9.1,26.8
59713,10.1,28
59714,4.3,15.5
59715,5.95,19.05
59716,4.3,15.5
59717,4.3,15.5
59718,4.3,15.5
59719,4.3,15.5
59720,9.4,21.7
59721,7.433333333,21.56666667
59722,10,26.95
59724,7.7,24.2
59725,7.7,24.2
59727,8,24.85
59728,10.1,28
59729,9.4,21.7
59730,4.3,15.5
59731,10.1,28
59732,7.7,24.2
59733,10.1,28
59735,9.4,21.7
59736,7.7,24.2
59739,7.7,24.2
59740,9.4,21.7
59741,6.85,18.6
59743,8.3,25.5
59745,9.4,21.7
59746,7.7,24.2
59747,9.4,21.7
59748,8.3,25.5
59749,9.4,21.7
59750,8.3,25.5
59751,9.4,21.7
59752,7.233333333,24.46666667
59754,9.4,21.7
59755,9.4,21.7
59756,9.9,25.9
59758,4.3,15.5
59759,8.766666667,24.9
59760,4.3,15.5
59761,7.7,24.2
59762,8.633333333,25.2
59771,4.3,15.5
59772,4.3,15.5
59801,5.2,22.2
59802,5.2,22.2
59803,5.2,22.2
59804,5.2,22.2
59806,5.2,22.2
59807,5.2,22.2
59808,5.2,22.2
59812,5.2,22.2
59820,8,24.95
59821,8,24.95
59823,5.2,22.2
59824,10.8,27.7
59825,7.15,25.6
59826,5.2,22.2
59827,8.9,23.3
59828,8.9,23.3
59829,8.9,23.3
59830,10.8,27.7
59831,11.1,26.8
59832,9.1,29
59833,7.05,22.75
59834,5.2,22.2
59835,8.9,23.3
59837,9.1,29
59840,8.9,23.3
59841,8.9,23.3
59842,10.8,27.7
59843,10.1,28
59844,11.1,26.8
59845,9.666666667,25.86666667
59846,5.2,22.2
59847,5.2,22.2
59848,11.1,26.8
59851,5.2,22.2
59853,11.1,26.8
59854,10.1,28
59855,10.8,27.7
59856,11.1,26.8
59858,9.1,29
59859,10.95,27.25
59860,10.8,27.7
59863,10.8,27.7
59864,10.8,27.7
59865,10.8,27.7
59866,10.95,27.25
59867,10.8,27.7
59868,5.2,22.2
59870,8.9,23.3
59871,8.9,23.3
59872,10.8,27.7
59873,11.1,26.8
59874,11.1,26.8
59875,8.9,23.3
59901,7.1,23.1
59903,7.1,23.1
59904,7.1,23.1
59910,10.8,27.7
59911,8.95,25.4
59912,7.1,23.1
59913,7.1,23.1
59914,10.8,27.7
59915,10.8,27.7
59916,7.1,23.1
59917,9.4,25.95
59918,11.7,28.8
59919,7.1,23.1
59920,7.1,23.1
59921,7.1,23.1
59922,8.95,25.4
59923,11.7,28.8
59925,7.1,23.1
59926,7.1,23.1
59927,7.1,23.1
59928,7.1,23.1
59929,10.8,27.7
59930,11.7,28.8
59931,10.8,27.7
59932,7.1,23.1
59933,11.7,28.8
59934,11.7,28.8
59935,11.7,28.8
59936,7.1,23.1
59937,7.1,23.1
60002,8.4,28.4
60004,8.5,25.3
60005,8.5,25.3
60006,8.5,25.3
60007,8.3,24.15
60008,8.5,25.3
60009,8.5,25.3
60010,8.675,26.675
60011,8.5,25.3
60012,10.1,27.7
60013,9.25,28.05
60014,10.1,27.7
60015,8.45,26.85
60016,8.5,25.3
60017,8.5,25.3
60018,8.5,25.3
60020,9.25,28.05
60021,9.25,28.05
60022,8.5,25.3
60025,8.5,25.3
60026,8.5,25.3
60029,8.5,25.3
60030,8.4,28.4
60031,8.4,28.4
60033,9.75,30.7
60034,10.1,27.7
60035,8.4,28.4
60037,8.4,28.4
60038,8.5,25.3
60039,10.1,27.7
60040,8.4,28.4
60041,8.4,28.4
60042,9.25,28.05
60043,8.5,25.3
60044,8.4,28.4
60045,8.4,28.4
60046,8.4,28.4
60047,8.4,28.4
60048,8.4,28.4
60050,9.25,28.05
60051,9.25,28.05
60053,8.5,25.3
60055,8.5,25.3
60056,8.5,25.3
60060,8.4,28.4
60061,8.4,28.4
60062,8.5,25.3
60064,8.4,28.4
60065,8.5,25.3
60067,8.5,25.3
60068,8.5,25.3
60069,8.4,28.4
60070,8.5,25.3
60071,10.1,27.7
60072,10.1,27.7
60073,8.4,28.4
60074,8.45,26.85
60075,8.4,28.4
60076,8.5,25.3
60077,8.5,25.3
60078,8.5,25.3
60079,8.4,28.4
60081,9.25,28.05
60082,8.5,25.3
60083,8.4,28.4
60084,8.4,28.4
60085,8.4,28.4
60086,8.4,28.4
60087,8.4,28.4
60088,8.4,28.4
60089,8.45,26.85
60090,8.45,26.85
60091,8.5,25.3
60093,8.5,25.3
60095,8.5,25.3
60096,8.4,28.4
60097,10.1,27.7
60098,10.1,27.7
60099,8.4,28.4
60101,8.1,23
60102,8.766666667,26.1
60103,8.1,24.53333333
60104,8.5,25.3
60106,8.1,23
60107,8.3,24.15
60108,8.1,23
60109,7.7,25.3
60110,7.7,25.3
60111,8.3,28.3
60112,8.3,28.3
60113,10.4,31.2
60115,8.3,28.3
60117,8.1,23
60118,8.1,25.3
60119,8,26.8
60120,8.1,24.53333333
60121,7.7,25.3
60122,8.1,23
60123,7.7,25.3
60124,7.7,25.3
60126,8.3,24.15
60129,9.35,29.75
60130,8.5,25.3
60131,8.5,25.3
60133,8.3,24.15
60134,7.7,25.3
60135,8.875,28.75
60136,7.7,25.3
60137,8.1,23
60138,8.1,23
60139,8.1,23
60140,8.7,27.1
60141,8.5,25.3
60142,8.9,26.5
60143,8.1,23
60144,7.7,25.3
60145,8.85,31
60146,9.8,31.96666667
60147,7.7,25.3
60148,8.1,23
60150,8.3,28.3
60151,8,26.8
60152,9.266666667,29.9
60153,8.5,25.3
60154,8.5,25.3
60155,8.5,25.3
60156,10.1,27.7
60157,8.1,23
60159,8.5,25.3
60160,8.5,25.3
60161,8.5,25.3
60162,8.5,25.3
60163,8.5,25.3
60164,8.5,25.3
60165,8.5,25.3
60168,8.5,25.3
60169,8.5,25.3
60171,8.5,25.3
60172,8.3,24.15
60173,8.5,25.3
60174,7.9,24.15
60175,7.7,25.3
60176,8.5,25.3
60177,7.7,25.3
60178,8,26.8
60179,8.5,25.3
60180,10.1,27.7
60181,8.1,23
60183,7.7,25.3
60184,7.9,24.15
60185,7.9,24.15
60186,8.1,23
60187,8.1,23
60188,8.1,23
60189,8.1,23
60190,8.1,23
60191,8.1,23
60192,8.1,25.3
60193,8.3,24.15
60194,8.5,25.3
60195,8.5,25.3
60196,8.5,25.3
60199,8.1,23
60201,8.5,25.3
60202,8.5,25.3
60203,8.5,25.3
60204,8.5,25.3
60208,8.5,25.3
60301,8.5,25.3
60302,8.5,25.3
60303,8.5,25.3
60304,8.5,25.3
60305,8.5,25.3
60401,8.8,29.05
60402,8.5,25.3
60403,8.5,28
60404,8.5,28
60406,8.5,25.3
60407,8.55,29.2
60408,8.5,28
60409,8.5,25.3
60410,8.55,29.2
60411,8.5,26.65
60412,8.5,25.3
60415,8.5,25.3
60416,8.55,29.2
60417,8.5,26.65
60419,8.5,25.3
60420,9.05,29.8
60421,8.5,28
60422,8.5,25.3
60423,8.5,26.65
60424,8.85,30.25
60425,8.5,25.3
60426,8.5,25.3
60428,8.5,25.3
60429,8.5,25.3
60430,8.5,25.3
60431,8.4,30.85
60432,8.5,28
60433,8.5,28
60434,8.5,28
60435,8.5,28
60436,8.5,28
60437,9.5,28.75
60438,8.5,25.3
60439,8.366666667,25.43333333
60440,8.3,25.5
60441,8.5,28
60442,8.5,28
60443,8.5,25.3
60444,8.6,30.4
60445,8.5,25.3
60446,8.5,28
60447,8.466666667,30.7
60448,8.5,28
60449,8.5,26.65
60450,8.45,32.05
60451,8.5,28
60452,8.5,25.3
60453,8.5,25.3
60454,8.5,25.3
60455,8.5,25.3
60456,8.5,25.3
60457,8.5,25.3
60458,8.5,25.3
60459,8.5,25.3
60460,9.5,29.2
60461,8.5,25.3
60462,8.5,25.3
60463,8.5,25.3
60464,8.5,25.3
60465,8.5,25.3
60466,8.5,26.65
60467,8.5,26.65
60468,8.8,29.05
60469,8.5,25.3
60470,9.5,28.9
60471,8.5,26.65
60472,8.5,25.3
60473,8.5,25.3
60474,8.6,30.4
60475,8.5,26.65
60476,8.5,25.3
60477,8.5,26.65
60478,8.5,25.3
60479,8.6,30.4
60480,8.5,25.3
60481,8.733333333,29.5
60482,8.5,25.3
60484,8.5,26.65
60487,8.5,26.65
60490,8.5,28
60491,8.5,26.65
60499,8.5,25.3
60501,8.5,25.3
60502,7.9,24.15
60503,8.166666667,29
60504,8.033333333,27.33333333
60505,7.7,25.3
60506,7.7,25.3
60507,7.7,25.3
60510,7.7,25.3
60511,8.1,29.1
60512,8.3,33.7
60513,8.5,25.3
60514,8.1,23
60515,8.1,23
60516,8.1,23
60517,8.3,25.5
60518,9.6,29.33333333
60519,8.1,23
60520,8,26.8
60521,8.3,24.15
60522,8.1,23
60523,8.3,24.15
60525,8.5,25.3
60526,8.5,25.3
60527,8.3,24.15
60530,9.2,30.45
60531,9.35,27.7
60532,8.1,23
60534,8.5,25.3
60536,8.3,33.7
60537,9.35,30.4
60538,8,29.5
60539,7.7,25.3
60540,8.1,23
60541,9.1,30.4
60542,7.7,25.3
60543,8.166666667,29
60544,8.4,30.85
60545,8.3,33.7
60546,8.5,25.3
60548,9,29.7
60549,10.4,27.1
60550,8.3,28.3
60551,10.4,27.1
60552,9.35,27.7
60553,10.1,32.6
60554,8,29.5
60555,8.1,23
60556,8.3,28.3
60557,10.4,27.1
60558,8.5,25.3
60559,8.1,23
60560,8.3,33.7
60561,8.1,23
60563,8.1,23
60564,8.3,25.5
60565,8.3,25.5
60566,8.1,23
60567,8.1,23
60569,8.1,23
60585,8.4,30.85
60586,8.4,30.85
60598,8.1,23
60599,8.1,23
60601,8.5,25.3
60602,8.5,25.3
60603,8.5,25.3
60604,8.5,25.3
60605,8.5,25.3
60606,8.5,25.3
60607,8.5,25.3
60608,8.5,25.3
60609,8.5,25.3
60610,8.5,25.3
60611,8.5,25.3
60612,8.5,25.3
60613,8.5,25.3
60614,8.5,25.3
60615,8.5,25.3
60616,8.5,25.3
60617,8.5,25.3
60618,8.5,25.3
60619,8.5,25.3
60620,8.5,25.3
60621,8.5,25.3
60622,8.5,25.3
60623,8.5,25.3
60624,8.5,25.3
60625,8.5,25.3
60626,8.5,25.3
60628,8.5,25.3
60629,8.5,25.3
60630,8.5,25.3
60631,8.5,25.3
60632,8.5,25.3
60633,8.5,25.3
60634,8.5,25.3
60636,8.5,25.3
60637,8.5,25.3
60638,8.5,25.3
60639,8.5,25.3
60640,8.5,25.3
60641,8.5,25.3
60642,8.5,25.3
60643,8.5,25.3
60644,8.5,25.3
60645,8.5,25.3
60646,8.5,25.3
60647,8.5,25.3
60649,8.5,25.3
60651,8.5,25.3
60652,8.5,25.3
60653,8.5,25.3
60654,8.5,25.3
60655,8.5,25.3
60656,8.5,25.3
60657,8.5,25.3
60659,8.5,25.3
60660,8.5,25.3
60661,8.5,25.3
60666,8.5,25.3
60668,8.5,25.3
60669,8.5,25.3
60670,8.5,25.3
60673,8.5,25.3
60674,8.5,25.3
60675,8.5,25.3
60677,8.5,25.3
