FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,MEDHHINC15,agi_bracket_08,total_returns_08,joint_returns_08,exemptions_08,dependents_08,agi_kUSD_08,agi_bracket_13,total_returns_13,joint_returns_13,exemptions_13,dependents_13,agi_kUSD_13
34017,8.1,7.4,24.1,23.9,60053.0,28.0,6606.0,1869.0,10074.0,1165.0,770414.319,21.0,6820.0,2190.0,10870.0,1950.0,853390.0
34019,6.9,7.0,19.8,22.3,102797.0,28.0,1857.0,832.0,3614.0,639.0,136459.117,21.0,1800.0,790.0,3460.0,1030.0,142658.0
34021,8.7,9.6,24.0,24.6,72172.0,56.0,23818.0,7424.0,45945.0,9383.0,1485526.2740000002,42.0,25100.0,7570.0,49290.0,18190.0,1575126.0
34023,8.3,9.8,23.7,25.0,78249.0,224.0,74218.0,31364.0,146021.0,26564.0,5478809.267,168.0,74770.0,30860.0,145480.0,46340.0,5844600.0
34025,8.5,8.9,21.7,23.2,86722.0,224.0,45518.0,22260.0,92250.0,16316.0,5454763.785000001,168.0,46020.0,22020.0,92040.0,30270.0,5755733.0
34027,7.1,7.9,20.8,21.0,101754.0,196.0,51493.0,22058.0,101587.0,18243.0,4301420.574,147.0,52600.0,21580.0,102010.0,32750.0,4547818.0
34029,9.4,11.2,25.8,28.1,63478.0,112.0,28475.0,12965.0,54495.0,8671.0,1688215.253,84.0,28620.0,12500.0,54020.0,15350.0,1880822.0
34031,9.0,8.3,23.7,25.7,55723.0,84.0,21936.0,7238.0,41879.0,7917.0,1146476.5920000002,63.0,22450.0,7210.0,43200.0,14920.0,1247716.0
34033,9.4,11.7,29.7,33.9,63988.0,140.0,18560.0,7153.0,36293.0,6607.0,920684.065,105.0,17830.0,6600.0,34950.0,11690.0,951174.0
34035,7.5,8.4,22.3,22.6,99059.0,112.0,40003.0,18079.0,80678.0,14807.0,4702482.38,84.0,40730.0,18550.0,82660.0,28070.0,5172158.0
34037,7.8,8.6,26.9,26.2,84431.0,56.0,7643.0,3223.0,14904.0,2675.0,529070.655,42.0,7670.0,3000.0,14460.0,4490.0,556336.0
34039,8.2,7.8,22.2,24.7,70581.0,217.0,54868.0,24618.0,111269.0,20780.0,8581061.289,168.0,53920.0,24810.0,112560.0,39670.0,10340215.0
34041,8.1,9.2,27.5,28.8,71672.0,84.0,7573.0,3691.0,15048.0,2491.0,542200.273,63.0,7520.0,3550.0,14550.0,4260.0,581152.0
35006,11.3,13.4,29.0,31.2,35580.0,28.0,4229.0,1476.0,8406.0,1663.0,155539.598,21.0,4050.0,1430.0,8310.0,3000.0,172543.0
35013,6.1,7.4,25.1,23.6,39421.0,70.0,8127.0,2928.0,18937.0,4651.0,235712.086,63.0,9000.0,3200.0,20610.0,8990.0,284944.0
35017,7.3,9.7,20.7,21.8,39792.0,49.0,6361.0,2483.0,11962.0,1967.0,239349.142,42.0,6210.0,2400.0,11730.0,3430.0,274907.0
35021,7.9,10.3,22.4,22.9,39561.0,28.0,1379.0,561.0,2747.0,501.0,50988.776,21.0,1200.0,480.0,2400.0,800.0,50713.0
35023,6.6,9.0,21.8,22.9,34336.0,21.0,384.0,174.0,816.0,154.0,11688.435,21.0,300.0,160.0,640.0,200.0,11734.0
35025,7.7,8.0,28.8,33.8,54686.0,56.0,8035.0,3686.0,18648.0,3703.0,428551.33900000004,42.0,8610.0,3940.0,21020.0,8970.0,607280.0
35027,6.1,7.9,19.9,19.9,40297.0,56.0,3533.0,1577.0,6371.0,819.0,164636.78,42.0,3330.0,1480.0,6070.0,1410.0,175683.0
35035,7.6,9.5,24.9,25.1,38381.0,49.0,2737.0,784.0,5529.0,1175.0,89792.997,42.0,2310.0,690.0,4840.0,1950.0,84000.0
35037,7.8,9.6,27.5,32.0,29047.0,21.0,561.0,251.0,998.0,137.0,19337.144,21.0,510.0,250.0,940.0,230.0,21933.0
35039,6.4,8.8,22.9,24.5,37319.0,21.0,1048.0,248.0,1904.0,382.0,29631.157,21.0,1080.0,250.0,2060.0,770.0,35275.0
35041,5.2,9.4,25.9,26.9,38053.0,28.0,7228.0,2766.0,15241.0,3041.0,225558.676,21.0,6980.0,2650.0,15140.0,5880.0,258532.0
35043,6.3,8.0,23.3,23.8,62833.0,49.0,5183.0,1661.0,10363.0,2082.0,195735.108,42.0,5240.0,1750.0,10650.0,3820.0,235584.0
35045,8.4,10.0,28.1,31.7,49173.0,182.0,33890.0,13828.0,72350.0,13684.0,1714647.963,147.0,33030.0,13170.0,70980.0,26460.0,1735323.0
35049,4.0,4.7,12.9,13.7,55247.0,56.0,26658.0,7993.0,49642.0,9150.0,1448983.9679999999,42.0,28400.0,8480.0,54410.0,18580.0,1632320.0
35051,7.9,10.1,22.9,21.0,29432.0,21.0,522.0,225.0,948.0,139.0,13634.641,21.0,480.0,210.0,880.0,230.0,16237.0
35057,6.1,9.9,23.0,26.1,35950.0,56.0,7043.0,3357.0,14581.0,2445.0,336847.829,42.0,6560.0,3120.0,13470.0,4140.0,337590.0
35061,7.3,9.0,26.5,26.6,42395.0,119.0,20625.0,8079.0,44519.0,8982.0,800998.9730000001,105.0,19950.0,7600.0,43390.0,16650.0,819647.0
36001,7.5,9.8,25.7,25.4,57312.0,49.0,4509.0,1681.0,8370.0,1444.0,231629.93600000002,42.0,4560.0,1650.0,8370.0,2480.0,262454.0
36003,8.6,9.3,26.3,29.6,44331.0,169.0,11511.0,4636.0,22543.0,3907.0,425445.699,168.0,11190.0,4470.0,21940.0,7000.0,455703.0
36005,9.5,12.3,28.4,30.4,35102.0,728.0,626281.0,93831.0,1210325.0,312396.0,22319003.497,588.0,674080.0,102700.0,1288430.0,534180.0,24410224.0
36007,8.8,9.9,28.1,27.3,46067.0,112.0,32733.0,12372.0,59477.0,9630.0,1652538.706,84.0,31520.0,11520.0,57050.0,16290.0,1704283.0
36009,9.3,9.3,29.0,28.1,40933.0,98.0,11105.0,4202.0,20470.0,3438.0,475042.33600000007,84.0,10800.0,3900.0,19660.0,5690.0,497292.0
36011,8.2,10.0,24.7,30.6,51925.0,224.0,35159.0,14654.0,67085.0,11408.0,1826824.1349999998,189.0,35610.0,14370.0,66640.0,19520.0,2044351.0
36013,8.8,9.9,30.0,29.6,43973.0,344.0,32899.0,13387.0,62920.0,10722.0,1266456.805,315.0,31660.0,12540.0,60110.0,18160.0,1342608.0
36015,9.6,9.4,26.4,29.1,51285.0,56.0,4798.0,1953.0,9083.0,1569.0,258744.59900000002,42.0,4630.0,1850.0,8660.0,2510.0,278365.0
36017,8.1,10.2,25.8,30.3,49082.0,63.0,4345.0,1973.0,8635.0,1446.0,172543.365,63.0,4140.0,1800.0,8070.0,2360.0,180228.0
36019,7.8,9.9,25.6,30.3,46747.0,140.0,22738.0,8559.0,41090.0,6889.0,1018516.758,126.0,22310.0,8220.0,39940.0,10800.0,1108797.0
36021,8.3,10.6,26.2,25.0,58335.0,84.0,3261.0,1273.0,5783.0,905.0,196826.63400000002,63.0,3210.0,1190.0,5600.0,1410.0,209083.0
36023,7.7,8.3,27.6,26.8,49894.0,126.0,19156.0,7664.0,36409.0,6213.0,890334.7849999999,105.0,18890.0,7160.0,34900.0,10290.0,956501.0
36025,8.4,10.8,26.5,27.9,42907.0,49.0,1595.0,705.0,2950.0,438.0,64048.194,42.0,1490.0,640.0,2710.0,660.0,69410.0
36027,8.3,9.6,26.7,25.9,71348.0,28.0,3344.0,1467.0,6587.0,1122.0,257389.407,21.0,3340.0,1430.0,6450.0,1970.0,294398.0
36029,10.1,9.4,26.7,26.7,52176.0,329.0,108007.0,39987.0,195600.0,32309.0,6439246.111,273.0,108310.0,39200.0,194460.0,56450.0,7281408.0
36031,8.1,9.7,25.2,27.3,52282.0,119.0,2561.0,1132.0,4830.0,782.0,110692.45999999999,105.0,2480.0,1080.0,4490.0,1230.0,126002.0
36033,8.4,9.6,27.8,30.3,45682.0,70.0,4974.0,1907.0,10162.0,1955.0,210180.498,63.0,5030.0,1830.0,10180.0,3620.0,224331.0
36035,8.4,10.1,27.4,30.1,46543.0,372.0,46528.0,17602.0,88297.0,15572.0,1867368.935,315.0,44770.0,16290.0,84310.0,25670.0,2004659.0
36037,9.2,9.3,28.2,26.8,53771.0,133.0,20481.0,8414.0,38163.0,6302.0,946646.8400000001,105.0,20390.0,8050.0,37110.0,10310.0,1006647.0
36039,8.4,9.5,26.8,27.9,48144.0,49.0,2066.0,763.0,3857.0,674.0,104520.535,42.0,2070.0,740.0,3750.0,1100.0,109011.0
36043,8.8,9.2,28.6,29.6,49504.0,98.0,17966.0,6112.0,32888.0,5776.0,667642.734,84.0,17560.0,5820.0,32240.0,9940.0,720168.0
36045,7.5,9.4,27.6,28.4,50179.0,28.0,1277.0,604.0,2605.0,462.0,54756.548,21.0,1270.0,610.0,2630.0,820.0,60226.0
36047,9.1,10.3,24.4,22.7,51026.0,133.0,121762.0,32614.0,231181.0,46131.0,6240142.445,105.0,128110.0,34490.0,243960.0,86430.0,7448386.0
36049,8.5,9.9,26.9,33.7,50846.0,119.0,22382.0,9020.0,43636.0,7809.0,937005.788,105.0,22580.0,9100.0,44230.0,13920.0,1006762.0
36051,8.7,10.5,28.7,31.2,53945.0,112.0,8751.0,3750.0,16482.0,2711.0,384485.819,84.0,8530.0,3560.0,15900.0,4410.0,424660.0
36053,7.6,9.6,26.8,26.1,58094.0,70.0,9837.0,4614.0,19971.0,3501.0,889253.969,63.0,9900.0,4600.0,19920.0,6630.0,1009721.0
36055,8.6,9.7,28.4,27.7,54204.0,112.0,28959.0,10806.0,50760.0,7834.0,1755785.6990000003,84.0,28720.0,10490.0,49810.0,12780.0,1908091.0
36057,8.8,9.4,29.1,26.0,44414.0,77.0,4634.0,2013.0,9379.0,1607.0,167461.72600000002,63.0,4400.0,1860.0,8730.0,2740.0,180504.0
36059,8.8,8.3,21.3,23.5,101568.0,168.0,90646.0,35054.0,174425.0,32156.0,6806071.796999999,126.0,95650.0,35350.0,181870.0,58950.0,7559552.0
36061,6.8,6.7,16.1,14.7,75136.0,140.0,78236.0,19956.0,113231.0,11608.0,27158263.408999998,105.0,73410.0,19730.0,108980.0,18810.0,31565631.0
36065,8.8,10.0,26.0,31.4,47390.0,301.0,32805.0,11753.0,62870.0,11573.0,1321278.64,252.0,32570.0,11530.0,62850.0,20930.0,1431930.0
36067,8.6,9.1,28.9,27.9,57114.0,252.0,47744.0,16765.0,87142.0,15145.0,2446019.4269999997,189.0,47610.0,16560.0,86480.0,25900.0,2717624.0
36069,8.4,7.6,28.2,29.4,58085.0,273.0,53464.0,23620.0,102514.0,17073.0,3917285.75,210.0,53790.0,23130.0,101940.0,30380.0,4509587.0
36071,8.7,9.7,25.4,28.8,71162.0,84.0,13528.0,5748.0,26737.0,4821.0,890861.297,63.0,13950.0,5700.0,27000.0,8580.0,1011892.0
36073,8.6,9.7,28.8,28.5,48126.0,21.0,803.0,376.0,1640.0,264.0,34580.112,21.0,760.0,340.0,1470.0,410.0,37288.0
36075,9.1,10.7,30.0,29.2,49391.0,98.0,6206.0,2681.0,12502.0,2256.0,269360.567,84.0,6220.0,2660.0,12460.0,3990.0,294248.0
36077,8.4,9.3,27.5,26.0,47942.0,77.0,5455.0,2269.0,10263.0,1679.0,225925.168,63.0,5280.0,2140.0,9870.0,2860.0,250105.0
36079,7.7,7.6,27.4,24.1,90497.0,280.0,65378.0,29960.0,131144.0,23257.0,5323037.981000001,210.0,67160.0,29560.0,131670.0,41390.0,5879357.0
36081,9.2,11.2,23.7,23.8,60241.0,56.0,35873.0,9072.0,59078.0,8952.0,1549974.707,42.0,38990.0,9640.0,64060.0,16500.0,1901656.0
36083,8.0,8.9,26.9,27.4,60117.0,126.0,29723.0,9515.0,52754.0,9121.0,1379688.563,105.0,29910.0,9280.0,53090.0,15740.0,1525375.0
36085,8.9,9.5,25.0,28.2,71058.0,112.0,58777.0,23556.0,116425.0,21452.0,3817500.5779999997,84.0,60440.0,23390.0,119480.0,39950.0,4069818.0
36087,9.8,10.3,25.4,22.4,84249.0,245.0,55852.0,25382.0,122853.0,20988.0,4758596.126999999,189.0,57460.0,26000.0,129380.0,51140.0,5022690.0
36089,8.6,10.6,29.6,28.2,42811.0,161.0,12330.0,5334.0,24457.0,4267.0,521355.252,147.0,11840.0,5140.0,23560.0,7260.0,558802.0
36093,8.7,9.9,27.0,26.1,59432.0,189.0,44167.0,16193.0,81648.0,14363.0,2188471.0249999994,147.0,44860.0,15840.0,82300.0,24600.0,2426843.0
36095,8.9,9.8,26.1,26.2,50588.0,21.0,464.0,177.0,875.0,144.0,17605.42,21.0,410.0,160.0,770.0,210.0,18070.0
36097,8.2,10.7,26.3,30.8,49664.0,49.0,2498.0,1005.0,4577.0,726.0,101012.72499999999,42.0,2460.0,1010.0,4510.0,1210.0,110039.0
36101,9.9,11.2,29.1,30.8,47352.0,141.0,10520.0,4374.0,20677.0,3568.0,433496.786,126.0,10260.0,4170.0,19920.0,6190.0,463130.0
36103,8.0,8.8,24.7,23.1,87634.0,280.0,83220.0,27760.0,161217.0,32524.0,4923647.422,210.0,87420.0,27310.0,167480.0,59080.0,5307458.0
36105,9.3,10.5,25.7,29.3,49161.0,49.0,5210.0,1516.0,10267.0,2138.0,200594.264,42.0,4960.0,1290.0,9590.0,3570.0,185126.0
36107,7.9,10.5,28.4,29.3,57541.0,21.0,934.0,442.0,1995.0,363.0,38205.124,21.0,990.0,440.0,1970.0,620.0,43279.0
36111,7.5,9.3,27.8,27.2,58328.0,77.0,16689.0,5325.0,29699.0,5152.0,763118.554,63.0,16720.0,5100.0,29620.0,8780.0,814803.0
36113,8.9,9.8,28.7,27.4,54492.0,133.0,9583.0,3811.0,17384.0,2845.0,445236.30700000003,105.0,9770.0,3610.0,17170.0,4610.0,506668.0
36115,8.5,11.0,26.7,31.9,51188.0,154.0,12948.0,5481.0,24589.0,4149.0,560565.561,126.0,12890.0,5380.0,24220.0,6810.0,622897.0
36117,8.8,10.3,28.3,30.2,51273.0,84.0,12539.0,4609.0,23491.0,4176.0,479209.14599999995,63.0,12230.0,4260.0,22570.0,6890.0,507116.0
36119,7.4,8.2,19.0,20.3,85688.0,56.0,1669.0,735.0,3427.0,643.0,135274.298,42.0,1700.0,700.0,3410.0,1160.0,139979.0
36121,8.0,8.1,26.7,25.6,52796.0,84.0,2509.0,1111.0,4880.0,776.0,103523.58,84.0,2420.0,1090.0,4690.0,1360.0,112682.0
36123,8.8,9.5,23.5,26.6,46392.0,133.0,16447.0,6457.0,31229.0,5154.0,705436.5390000001,105.0,16760.0,6250.0,31350.0,9550.0,793865.0
37001,10.3,10.9,31.4,35.1,41566.0,56.0,15281.0,6114.0,32237.0,6390.0,646257.996,42.0,15660.0,5960.0,32130.0,11350.0,686680.0
37003,9.5,11.6,28.6,34.0,41092.0,210.0,64018.0,28536.0,132675.0,24313.0,3039696.596,168.0,63140.0,27190.0,128280.0,41900.0,3159019.0
37005,10.4,12.8,26.7,27.1,36113.0,57.0,1531.0,831.0,3152.0,490.0,52448.27099999999,63.0,1450.0,740.0,3020.0,920.0,55381.0
37007,11.8,14.9,33.0,34.6,35307.0,77.0,10461.0,3667.0,22125.0,4956.0,394263.657,63.0,10270.0,3510.0,21400.0,8100.0,405491.0
37009,8.5,11.5,24.4,29.1,35238.0,21.0,1373.0,708.0,2769.0,475.0,42747.475,21.0,1270.0,660.0,2630.0,760.0,43112.0
37011,10.2,11.1,28.4,26.0,37120.0,49.0,1819.0,902.0,3599.0,572.0,63244.66,42.0,1690.0,810.0,3400.0,1010.0,63191.0
37013,11.5,13.4,33.7,33.0,41725.0,126.0,17567.0,6881.0,36766.0,7606.0,746812.254,105.0,17260.0,6600.0,36060.0,13010.0,793635.0
37017,12.1,14.5,33.4,38.2,33882.0,259.0,17991.0,6521.0,39833.0,9051.0,617303.8139999999,231.0,18600.0,6210.0,41650.0,17610.0,683759.0
37019,9.7,11.0,28.4,28.0,48831.0,56.0,5476.0,2899.0,10507.0,1309.0,243424.70500000002,42.0,5910.0,2990.0,10910.0,2250.0,298174.0
37021,8.7,9.5,22.2,23.5,45094.0,217.0,53215.0,22440.0,100567.0,16145.0,2783900.5640000002,168.0,56200.0,22880.0,105140.0,29280.0,3418761.0
37023,10.6,11.9,26.8,32.4,42711.0,28.0,3040.0,1431.0,6573.0,1286.0,110447.366,21.0,2900.0,1310.0,6280.0,2200.0,112550.0
37025,10.1,9.9,29.8,30.0,57881.0,420.0,197207.0,75722.0,419042.0,84845.0,10525651.341999998,315.0,217200.0,79750.0,451900.0,168590.0,12111187.0
37027,9.9,14.2,30.8,32.7,39636.0,28.0,10570.0,4962.0,21513.0,3815.0,434340.254,21.0,10100.0,4620.0,20390.0,6240.0,442369.0
37029,9.9,11.1,31.6,31.0,62000.0,119.0,21162.0,8846.0,43397.0,8664.0,926000.037,105.0,21280.0,8560.0,43310.0,14610.0,987156.0
37033,13.4,13.2,30.2,36.0,40504.0,336.0,61810.0,24489.0,129518.0,26513.0,2585511.033,294.0,63100.0,23840.0,129710.0,46150.0,2796574.0
37035,8.7,13.5,27.2,29.5,41745.0,112.0,32656.0,13943.0,67434.0,12445.0,1669580.216,84.0,32530.0,13430.0,65830.0,21910.0,1767461.0
37037,8.5,12.1,25.9,27.1,58860.0,301.0,65209.0,28020.0,137770.0,25740.0,3836470.3090000004,231.0,70670.0,29840.0,148170.0,51750.0,4552918.0
37039,11.9,13.0,25.2,30.0,38284.0,77.0,3971.0,1898.0,8114.0,1421.0,141181.489,63.0,3680.0,1660.0,7690.0,2490.0,138733.0
37041,12.4,13.3,30.0,34.2,40794.0,119.0,12257.0,5392.0,24759.0,4686.0,536567.054,105.0,12160.0,5260.0,24480.0,7710.0,584964.0
37043,10.3,13.1,25.4,28.7,38980.0,105.0,15428.0,7465.0,30844.0,4765.0,585025.883,84.0,15130.0,6980.0,30010.0,8750.0,611504.0
37045,11.6,12.4,31.9,30.9,40237.0,105.0,19976.0,8748.0,42178.0,8516.0,779366.97,84.0,19910.0,8440.0,41650.0,14350.0,828309.0
37049,10.9,10.3,29.9,30.1,47805.0,70.0,14065.0,5805.0,28122.0,5310.0,592168.36,63.0,14090.0,5880.0,28450.0,9120.0,642256.0
37051,12.2,12.1,32.5,32.3,42380.0,392.0,86056.0,33832.0,185017.0,39761.0,3519369.2300000004,315.0,89360.0,34200.0,191580.0,71650.0,3970731.0
37053,9.3,10.6,29.1,28.9,66426.0,274.0,9819.0,4759.0,20114.0,3589.0,474398.034,252.0,10670.0,4890.0,21400.0,6530.0,570565.0
37055,9.1,9.8,25.1,27.4,53585.0,21.0,773.0,330.0,1619.0,282.0,28445.871,21.0,770.0,320.0,1540.0,510.0,36893.0
37057,10.6,11.0,29.9,31.4,46400.0,112.0,58478.0,24734.0,122711.0,24063.0,2743042.072,84.0,60730.0,24280.0,125960.0,44490.0,2962483.0
37059,9.2,10.9,27.8,29.1,52525.0,133.0,41380.0,19903.0,87278.0,15745.0,2111917.97,105.0,41530.0,19060.0,85740.0,27810.0,2161095.0
37061,11.3,13.8,31.8,32.0,38397.0,371.0,36271.0,14177.0,81942.0,17706.0,1305201.0620000002,315.0,40480.0,14780.0,93360.0,39910.0,1528215.0
37063,9.3,8.7,29.2,29.2,53875.0,28.0,22527.0,7609.0,42439.0,7631.0,1361278.549,21.0,24590.0,8340.0,46460.0,14590.0,1614078.0
37065,12.8,16.4,37.2,40.8,32529.0,98.0,16399.0,5447.0,33257.0,7287.0,799669.6639999999,84.0,16560.0,4990.0,32810.0,12160.0,779424.0
37067,8.4,11.2,25.0,31.4,47346.0,84.0,31912.0,13656.0,69167.0,13711.0,1420015.509,63.0,32830.0,13120.0,69940.0,25770.0,1504672.0
37069,9.3,14.0,31.4,31.2,48009.0,315.0,72921.0,31844.0,160968.0,33009.0,3761988.6879999996,252.0,79580.0,33810.0,172710.0,64160.0,4430743.0
37071,10.2,13.7,27.2,33.3,45031.0,343.0,89202.0,36420.0,188564.0,37967.0,3780622.4139999994,273.0,90020.0,34880.0,185730.0,65580.0,3986801.0
37073,11.8,12.9,33.5,33.9,46387.0,126.0,4775.0,2047.0,9985.0,2006.0,195255.826,126.0,4610.0,1890.0,9430.0,3200.0,205594.0
37077,10.9,12.1,33.3,35.8,50314.0,259.0,60658.0,27448.0,133208.0,26793.0,3409778.619,210.0,67010.0,29570.0,144280.0,51990.0,4082786.0
37079,11.4,12.7,32.2,35.9,35060.0,203.0,34901.0,13763.0,73162.0,15336.0,1461193.964,168.0,36210.0,13620.0,74830.0,26930.0,1595842.0
37081,10.0,10.3,27.9,30.7,48283.0,84.0,40313.0,15794.0,79528.0,14793.0,2111781.3219999997,63.0,41810.0,15770.0,82120.0,26880.0,2295188.0
37083,14.7,13.7,36.9,39.0,31952.0,238.0,34669.0,10160.0,72089.0,17436.0,1217730.8150000002,210.0,33980.0,9310.0,69120.0,27370.0,1267732.0
37085,8.9,10.6,31.7,33.2,48301.0,84.0,29823.0,14774.0,69902.0,14066.0,1669499.571,63.0,33840.0,16340.0,78170.0,30200.0,2087834.0
37087,10.8,12.3,28.7,30.0,43573.0,189.0,38359.0,17487.0,74993.0,12613.0,1621540.8290000001,147.0,39040.0,16940.0,75690.0,21890.0,1784444.0
37089,9.6,9.9,25.1,27.1,47280.0,28.0,12036.0,5125.0,24419.0,4007.0,468529.72,21.0,13200.0,5200.0,26290.0,8530.0,538337.0
37091,13.3,14.4,34.0,36.9,34453.0,182.0,10760.0,3267.0,21873.0,5162.0,379776.546,168.0,10520.0,3000.0,21200.0,8120.0,394917.0
37093,10.9,12.2,31.7,34.7,42819.0,231.0,66419.0,23981.0,145883.0,33351.0,2463071.6180000002,189.0,70940.0,24880.0,156650.0,63630.0,2873509.0
37095,12.3,12.0,30.8,29.7,37074.0,21.0,415.0,157.0,834.0,172.0,14469.963,21.0,400.0,140.0,800.0,280.0,17307.0
37097,8.7,10.4,26.5,29.1,55848.0,112.0,19074.0,9200.0,40390.0,7272.0,1223753.741,84.0,19980.0,9500.0,42040.0,13950.0,1496643.0
37099,10.8,11.6,29.7,31.4,41537.0,49.0,1328.0,669.0,2765.0,446.0,51397.278999999995,42.0,1310.0,640.0,2730.0,860.0,52497.0
37101,8.9,13.9,33.1,35.5,52681.0,140.0,52571.0,17018.0,115644.0,25630.0,2020982.7719999999,105.0,57390.0,17240.0,123050.0,51210.0,2238799.0
37103,13.1,14.9,31.9,33.9,39688.0,105.0,27042.0,10682.0,54176.0,10728.0,1303171.709,84.0,27780.0,10820.0,55530.0,18460.0,1409793.0
37105,11.9,13.5,28.8,29.9,44294.0,28.0,14879.0,5851.0,32802.0,6811.0,682218.475,21.0,15380.0,5780.0,32870.0,12530.0,735781.0
37107,12.9,15.6,32.6,37.2,37085.0,252.0,37218.0,13199.0,77934.0,17073.0,1395181.3170000003,210.0,38360.0,12850.0,80530.0,31360.0,1478266.0
37109,11.4,11.4,26.8,27.6,49343.0,322.0,63346.0,29906.0,134252.0,25335.0,3006190.951,252.0,63500.0,29010.0,132240.0,43530.0,3306804.0
37111,11.1,14.2,33.5,30.9,37430.0,245.0,58012.0,26279.0,118320.0,21207.0,2244627.1319999998,189.0,57920.0,25100.0,117170.0,37350.0,2396529.0
37113,10.4,11.7,27.1,27.4,41395.0,49.0,6157.0,2757.0,11694.0,1852.0,256230.755,42.0,6330.0,2700.0,12120.0,3430.0,274775.0
37115,9.2,10.5,26.3,24.8,37899.0,189.0,30512.0,14888.0,61847.0,10442.0,1237894.6209999998,147.0,30650.0,14420.0,61020.0,17610.0,1357096.0
37117,13.6,15.9,32.8,38.0,36543.0,42.0,2275.0,675.0,4742.0,1116.0,67840.128,42.0,2130.0,620.0,4460.0,1810.0,69793.0
37119,7.9,8.5,25.6,23.9,57029.0,140.0,110167.0,40038.0,232523.0,48348.0,6077519.77,105.0,121890.0,42390.0,252090.0,95510.0,6939387.0
37121,12.0,12.8,26.1,29.2,39955.0,49.0,7007.0,3786.0,14510.0,2367.0,266189.859,42.0,6880.0,3530.0,14050.0,4030.0,283586.0
37123,10.7,12.5,30.7,30.7,39096.0,91.0,8541.0,3615.0,18873.0,3702.0,327357.143,84.0,8510.0,3480.0,18410.0,6900.0,358892.0
37125,9.3,10.6,25.9,27.4,52139.0,211.0,37223.0,15355.0,77424.0,14983.0,1680082.0499999998,189.0,39290.0,15830.0,80810.0,27800.0,1958370.0
37127,11.8,13.2,32.1,31.5,43450.0,133.0,25985.0,10459.0,55120.0,11454.0,1281544.272,105.0,27170.0,10350.0,55990.0,20120.0,1367714.0
37131,14.9,16.2,35.6,38.5,33301.0,106.0,4603.0,1474.0,9339.0,2143.0,162416.572,105.0,4460.0,1370.0,9010.0,3380.0,174137.0
37133,8.9,7.8,30.6,29.7,46144.0,105.0,27485.0,12764.0,57405.0,10886.0,1074195.1870000002,84.0,30750.0,14010.0,64430.0,21160.0,1285000.0
37135,6.4,8.0,22.4,23.3,61570.0,301.0,92073.0,35142.0,183679.0,33789.0,6084318.125,231.0,97640.0,36590.0,193240.0,65430.0,7033597.0
37137,11.9,15.1,28.6,31.5,41004.0,28.0,720.0,337.0,1354.0,210.0,32387.381,21.0,720.0,350.0,1350.0,310.0,38326.0
37139,10.7,14.4,31.7,35.4,42171.0,28.0,16438.0,6457.0,33310.0,6806.0,686040.432,21.0,16450.0,6160.0,33110.0,11320.0,717878.0
37141,11.5,12.1,32.3,31.1,49390.0,336.0,51402.0,20378.0,102774.0,19315.0,2409938.4590000003,273.0,55910.0,21850.0,112380.0,37620.0,2871881.0
37143,11.2,13.5,32.1,32.6,42337.0,49.0,6380.0,2668.0,13054.0,2629.0,281761.47599999997,42.0,6280.0,2490.0,12660.0,4260.0,297313.0
37145,11.3,12.6,30.1,32.7,43917.0,252.0,32514.0,12646.0,67186.0,13810.0,1426909.1479999998,210.0,32570.0,12190.0,65850.0,22780.0,1505914.0
37147,9.2,9.5,32.9,34.3,41909.0,70.0,5681.0,1972.0,11865.0,2737.0,227195.537,63.0,5500.0,1880.0,11460.0,4350.0,233614.0
37149,9.6,13.1,23.2,27.3,45672.0,56.0,19899.0,8943.0,40677.0,6920.0,796028.212,42.0,20770.0,8880.0,41970.0,13350.0,886646.0
37153,11.3,11.2,30.7,37.9,33017.0,21.0,1712.0,535.0,4490.0,998.0,47332.828,21.0,1870.0,510.0,4600.0,2300.0,51480.0
37155,12.9,15.7,38.7,39.6,32128.0,266.0,53208.0,15791.0,116718.0,29296.0,1777955.084,210.0,54520.0,15340.0,120050.0,52500.0,1921674.0
37157,11.2,14.1,30.9,35.4,40148.0,133.0,21052.0,10148.0,45328.0,8730.0,1229033.8630000001,105.0,21610.0,10160.0,45930.0,15630.0,1432288.0
37159,11.8,12.8,30.3,32.7,44862.0,84.0,24259.0,11059.0,51579.0,9636.0,1104503.822,63.0,24560.0,10630.0,51250.0,17520.0,1157501.0
37161,11.3,13.9,29.5,28.7,36998.0,84.0,20427.0,8111.0,42505.0,8586.0,797945.6969999999,63.0,19850.0,7690.0,41000.0,14480.0,832800.0
37163,10.8,13.7,32.8,36.7,40660.0,483.0,52830.0,19376.0,116873.0,25421.0,1986596.1440000003,399.0,56340.0,18970.0,126510.0,53780.0,2219211.0
37165,12.4,13.7,34.9,36.4,35447.0,134.0,18240.0,5482.0,39441.0,9973.0,609439.4319999999,126.0,17800.0,5200.0,38230.0,16020.0,624815.0
37167,10.4,12.1,27.7,30.0,44878.0,56.0,5214.0,2713.0,11123.0,1972.0,251412.97599999997,42.0,5270.0,2630.0,10920.0,3420.0,266022.0
37169,10.7,12.7,30.7,33.8,42889.0,413.0,55266.0,25816.0,114509.0,20917.0,2355471.596,336.0,54040.0,24460.0,109960.0,34600.0,2487109.0
