FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
30011,MT,94,94,153,17,-77763.0,1635234.0,2817493.0,2413282.0,1727666.0
30013,MT,5018,7094,10647,1313,20779212.0,122877715.0,196862289.0,134179311.0,134934148.0
30015,MT,2885,3325,6932,1543,10464987.0,57396277.0,125674597.0,153409873.0,90495189.0
30017,MT,1179,1396,2420,392,3728206.0,23891810.0,44261689.0,44053837.0,30096698.0
30019,MT,175,143,329,49,340711.0,2348758.0,5912360.0,7364044.0,3881468.0
30025,MT,258,230,610,162,939745.0,3972604.0,11234908.0,16065525.0,8422271.0
30027,MT,1109,1156,2024,292,3144389.0,19893116.0,37035940.0,28927743.0,23988477.0
30029,MT,8167,9773,18274,3159,22456413.0,168638807.0,334399239.0,325674672.0,227849709.0
30031,MT,4889,5984,12742,2366,12339867.0,104299501.0,232041372.0,245013085.0,162458333.0
30033,MT,122,87,145,29,-562502.0,1509813.0,2685865.0,6549464.0,1676536.0
30035,MT,823,828,998,41,3316621.0,14366001.0,20758614.0,5038175.0,13214978.0
30039,MT,260,249,469,74,16511.0,4207165.0,8508731.0,9685344.0,5474513.0
30041,MT,1761,1811,3158,486,7383481.0,30575147.0,57137483.0,48588925.0,37753366.0
30043,MT,561,622,1444,175,1095967.0,10853089.0,26523355.0,19851730.0,17537200.0
30045,MT,154,81,166,19,13765.0,1333570.0,3183308.0,3463618.0,1677088.0
30047,MT,3509,3631,6278,1182,7584140.0,61957073.0,114738476.0,124104532.0,76616342.0
30049,MT,6476,7216,16924,3695,23415811.0,124350294.0,306309316.0,371432228.0,221659919.0
30051,MT,250,176,283,45,1366308.0,2949721.0,5307420.0,7221142.0,3564561.0
30053,MT,1889,2172,3660,468,6014047.0,36583792.0,67754627.0,51089660.0,44292640.0
30055,MT,140,116,251,16,-48824.0,2020360.0,4584156.0,2553211.0,2713195.0
30057,MT,997,962,2114,384,1065746.0,16306878.0,38543598.0,42532254.0,25704132.0
30059,MT,150,188,315,27,245970.0,3221629.0,5723465.0,4827518.0,3787935.0
30061,MT,231,282,479,50,736894.0,4837703.0,8850421.0,7511114.0,5901499.0
30063,MT,11952,13956,22924,4719,44219910.0,238756282.0,416333373.0,495050954.0,293939809.0
30065,MT,425,413,803,114,947027.0,6996905.0,14566295.0,11834709.0,9309459.0
30067,MT,5080,5318,9124,2510,15409274.0,91084361.0,165122878.0,282674702.0,126123838.0
30071,MT,381,372,615,78,636329.0,6428550.0,11354777.0,11325486.0,7261713.0
30073,MT,346,272,333,21,817652.0,4749934.0,6432976.0,3669658.0,3903430.0
30075,MT,129,123,261,20,182380.0,2063657.0,4746134.0,3105545.0,2960992.0
30077,MT,546,532,979,97,1568150.0,8961971.0,18273172.0,14207645.0,11555968.0
30079,MT,870,945,2181,305,3174563.0,16247571.0,39832364.0,30634242.0,26583040.0
30081,MT,4326,4522,8436,1448,8856065.0,77180890.0,153643173.0,151727483.0,101599324.0
30083,MT,963,937,2353,604,3084470.0,15990488.0,43494267.0,63205272.0,32627430.0
30085,MT,501,454,715,78,1370188.0,7619049.0,12995009.0,11557220.0,8202750.0
30087,MT,605,511,1168,230,2467353.0,8847077.0,21393070.0,30919944.0,15160023.0
30089,MT,1142,1348,2012,202,1990313.0,22826400.0,37431778.0,22831045.0,24015207.0
30091,MT,228,281,505,94,698496.0,4859828.0,9229263.0,9109214.0,6355517.0
30093,MT,4722,5554,9230,1781,19300019.0,94776947.0,167548596.0,186954790.0,117300036.0
30095,MT,545,517,1222,361,998910.0,8792610.0,23041508.0,38295624.0,17796457.0
30097,MT,549,495,1050,182,-36238.0,8356971.0,19008815.0,18579133.0,12063912.0
30099,MT,945,857,1655,221,1790499.0,14672722.0,30327570.0,23667491.0,18947577.0
30101,MT,1801,1397,2420,416,6366096.0,23888035.0,43721661.0,42238616.0,27877794.0
30103,MT,368,357,793,129,876677.0,6046341.0,14365143.0,13208740.0,9457588.0
30105,MT,1270,1157,1966,273,1634603.0,19622591.0,35681881.0,26946817.0,21921634.0
30107,MT,389,276,385,31,1936697.0,4637422.0,7242874.0,5022417.0,4604537.0
30109,MT,97,103,212,32,2194.0,1765894.0,3870668.0,4088838.0,2552982.0
30111,MT,14250,17228,34869,7707,54352686.0,297843612.0,628957926.0,804161732.0,459591432.0
31001,NE,228,225,607,138,802572.0,3962294.0,11127174.0,14548308.0,8210654.0
31003,NE,210,225,420,74,551858.0,3846588.0,7673237.0,7130440.0,5093417.0
31011,NE,392,394,927,139,742753.0,6800354.0,17168282.0,14144882.0,11258982.0
31015,NE,111,79,160,13,-174971.0,1270919.0,2956864.0,1645345.0,1585313.0
31017,NE,318,286,475,69,-606449.0,4904445.0,8981912.0,6983550.0,5189977.0
31019,NE,182,215,432,67,272077.0,3716391.0,7949407.0,6121258.0,5237511.0
31021,NE,275,331,717,111,910692.0,5636511.0,13010253.0,11424859.0,8865158.0
31023,NE,577,635,1587,193,1936878.0,11056306.0,28908435.0,20700770.0,19388793.0
31025,NE,1501,1692,4597,1120,4977495.0,29595734.0,83751225.0,119344603.0,64670879.0
31027,NE,156,136,313,35,533821.0,2389912.0,6035770.0,5937971.0,3914577.0
31031,NE,555,513,869,122,794135.0,8775113.0,16060647.0,12193964.0,9901284.0
31033,NE,769,832,2029,430,2389290.0,14672015.0,36480510.0,45711951.0,26531915.0
31035,NE,2436,2860,5956,978,10444690.0,49647635.0,108687828.0,104279735.0,74960408.0
31037,NE,482,635,1707,133,1931437.0,11208482.0,32781902.0,13381497.0,22247813.0
31039,NE,856,909,1974,316,2066186.0,15517889.0,36286829.0,33725080.0,24207581.0
31041,NE,951,906,1813,208,917639.0,15381307.0,33041180.0,23190543.0,20509394.0
31043,NE,1596,2292,4546,465,6697238.0,40522599.0,83294795.0,51238452.0,56866008.0
31047,NE,456,518,1256,142,1065608.0,8917164.0,23153379.0,14260254.0,15265855.0
31051,NE,653,622,1427,211,1453520.0,10703021.0,26276984.0,23631812.0,17195330.0
31053,NE,549,599,1497,183,1112796.0,10349911.0,27526090.0,25214423.0,18610791.0
31055,NE,38892,49223,104197,28954,166647846.0,857034765.0,1883128988.0,3209120074.0,1526670813.0
31057,NE,136,140,282,46,-510684.0,2508755.0,5271007.0,6838052.0,3448257.0
31059,NE,338,289,735,156,843987.0,4973862.0,13619721.0,15527708.0,9325119.0
31065,NE,78,80,162,12,-9546.0,1368597.0,2985907.0,1486783.0,1838258.0
31067,NE,319,351,760,51,755156.0,6270726.0,13729894.0,7026449.0,8936521.0
31069,NE,352,402,738,74,528509.0,7003512.0,13530952.0,13267748.0,8920245.0
31073,NE,1351,1832,3658,340,5192652.0,32378248.0,69454146.0,36770361.0,46358086.0
31077,NE,69,62,150,10,-51227.0,1049501.0,2782589.0,1332375.0,1691569.0
31079,NE,574,698,1474,184,1441699.0,12224591.0,26998589.0,22747735.0,18205393.0
31081,NE,964,1003,2611,587,3026695.0,17601998.0,47753114.0,61938104.0,35162359.0
31083,NE,346,321,739,79,625124.0,5555264.0,13834442.0,13055212.0,8925621.0
31087,NE,452,442,966,80,-288279.0,7621554.0,18384588.0,11586796.0,11301485.0
31089,NE,1108,1044,1816,237,788005.0,18013408.0,33886925.0,25696159.0,20762843.0
31091,NE,120,101,174,17,267604.0,1753381.0,3182703.0,2445189.0,1952821.0
31093,NE,2680,2797,6708,1098,9102636.0,48016536.0,120938732.0,114641413.0,82498728.0
31095,NE,1959,2322,4588,602,7273107.0,39979237.0,83103680.0,59602873.0,55352172.0
31097,NE,241,275,547,70,826787.0,4810696.0,10157011.0,9185317.0,6814699.0
31099,NE,2273,2813,6167,933,8759190.0,48602658.0,111303449.0,98163097.0,76696492.0
31101,NE,152,162,266,34,-319255.0,2856695.0,5113873.0,4365630.0,3131888.0
31103,NE,95,65,101,14,-834908.0,1057950.0,2346778.0,3423408.0,997828.0
31105,NE,314,331,718,95,567768.0,5697937.0,13037771.0,10958819.0,8550414.0
31107,NE,726,829,1387,134,938480.0,14072915.0,26110094.0,22796337.0,16780622.0
31109,NE,22697,27652,61031,13435,96306627.0,478465154.0,1101043054.0,1382316161.0,810684342.0
31111,NE,958,962,2220,277,1490259.0,16420478.0,40460508.0,28857170.0,26044811.0
31113,NE,98,113,218,25,97869.0,1988706.0,4029703.0,4356088.0,2690952.0
31115,NE,219,149,314,10,-11202.0,2540003.0,6108822.0,1240116.0,3333206.0
31117,NE,2899,3156,6906,1241,10883946.0,53716517.0,125718932.0,123523238.0,86085704.0
31119,NE,243,271,583,89,750007.0,4767763.0,10566385.0,10296691.0,7209885.0
31121,NE,2933,3929,7304,859,12195461.0,68361228.0,135831257.0,90181719.0,91443471.0
31123,NE,301,333,656,90,638051.0,5715729.0,11956813.0,8908346.0,7783197.0
31125,NE,404,363,792,61,-251037.0,6277942.0,14687605.0,9165386.0,8869843.0
31127,NE,426,419,1081,270,1384091.0,7106561.0,19276913.0,29193615.0,14703047.0
31129,NE,509,532,1010,116,1124859.0,9100070.0,18615151.0,14099194.0,11929211.0
31131,NE,1886,2131,5575,1089,6119262.0,36565289.0,101445988.0,114854661.0,73036201.0
31133,NE,157,166,278,23,232550.0,2779697.0,5120659.0,3308085.0,3201233.0
31135,NE,1430,1335,2881,489,3099931.0,22634834.0,52626298.0,48706394.0,34243553.0
31137,NE,2919,2955,6811,1475,9954530.0,50582535.0,123761673.0,158288194.0,88626024.0
31139,NE,1204,1191,2610,353,2233534.0,20803952.0,48101673.0,43211871.0,31404598.0
31141,NE,944,886,2180,261,995735.0,15465646.0,39934868.0,35855429.0,26003000.0
31143,NE,2772,3097,7960,1254,10282967.0,53156465.0,144386466.0,131592106.0,99944489.0
31145,NE,1140,1284,2731,379,3129545.0,22095070.0,49824753.0,40851313.0,33157174.0
31147,NE,697,806,1411,186,2240937.0,13780410.0,25764583.0,18336000.0,16913957.0
31149,NE,164,147,257,30,-755078.0,2473400.0,4948056.0,6117243.0,2834322.0
31151,NE,958,1092,3074,366,3289818.0,18921676.0,55961576.0,42566772.0,38509916.0
31153,NE,11374,13959,38542,11644,48551003.0,243821418.0,706255114.0,1216002095.0,600316944.0
31155,NE,1573,1606,4329,902,5501229.0,27361768.0,79128598.0,97363937.0,57427634.0
31157,NE,1230,1499,3155,404,3852524.0,25849984.0,57080698.0,43834734.0,38372545.0
31159,NE,2225,2307,6737,1307,6818076.0,39660981.0,123878105.0,139469485.0,89338543.0
31161,NE,1347,1405,2171,311,3384339.0,23651664.0,39867131.0,32877998.0,25709953.0
31163,NE,474,503,952,104,258132.0,8792656.0,17530223.0,11630571.0,11039554.0
31165,NE,3788,4130,8193,1291,11280301.0,71284512.0,148529504.0,131380693.0,99048932.0
31167,NE,3763,4145,8818,1440,12821777.0,70661199.0,160231899.0,151660064.0,108579456.0
31169,NE,318,351,839,105,738859.0,6143549.0,15488150.0,12957770.0,10382186.0
31171,NE,186,161,302,32,-161083.0,2756236.0,5446335.0,4609144.0,3239469.0
31173,NE,638,784,1115,95,2149237.0,13156512.0,21584160.0,11546100.0,14000432.0
31175,NE,680,657,1194,146,-525407.0,11223594.0,22086271.0,14124440.0,13242361.0
31177,NE,7427,8680,21635,5112,29044009.0,150521166.0,392140997.0,529876818.0,296703560.0
31179,NE,1840,1790,4235,643,3420044.0,31019708.0,78209390.0,70205515.0,51501772.0
31181,NE,333,374,739,73,975798.0,6465625.0,13761313.0,8074940.0,8888852.0
31183,NE,394,356,650,75,-374750.0,6167842.0,11798978.0,9094707.0,7050535.0
31185,NE,1865,1952,4673,821,5519695.0,34189857.0,84923757.0,89560416.0,58791822.0
32001,NV,160,195,526,85,146743.0,3359806.0,9561854.0,8432827.0,6651104.0
32003,NV,120233,204173,445189,97072,374008121.0,3590253762.0,8113078472.0,10882441334.0,6284114472.0
32005,NV,2486,3170,7352,2226,2228863.0,55232303.0,133256928.0,303334306.0,120490643.0
32007,NV,3085,3799,10491,2899,11256598.0,65154957.0,199103707.0,308809021.0,161107065.0
32011,NV,132,90,270,68,-72820.0,1474568.0,5362309.0,9805626.0,3995902.0
32015,NV,344,363,1215,332,931578.0,6111558.0,23991274.0,34640647.0,19161069.0
32017,NV,293,339,878,159,807122.0,5807712.0,16139012.0,21504619.0,11860149.0
32019,NV,4323,5892,14008,1998,13274392.0,102092829.0,255137697.0,211523062.0,177548838.0
32021,NV,406,529,1103,85,1625831.0,9203994.0,20807114.0,12111377.0,13899535.0
32023,NV,3397,4692,8974,1739,10492986.0,79450822.0,162724620.0,189361941.0,116903472.0
32027,NV,1242,1453,3649,909,3607461.0,24985898.0,68430808.0,98605311.0,52408827.0
32029,NV,1001,1391,4055,680,3548577.0,24507544.0,74193619.0,76114663.0,54757291.0
32031,NV,30984,44853,95015,26900,93988613.0,784433196.0,1723561856.0,3074600437.0,1439011018.0
32033,NV,520,616,1387,245,2013944.0,10212690.0,25777026.0,25638178.0,17836834.0
32510,NV,5584,7655,17603,4214,16390488.0,132748263.0,319195069.0,434212458.0,244074468.0
33001,NH,4240,4461,10929,2672,14606429.0,77290118.0,197596990.0,283600379.0,149046731.0
33003,NH,4989,5340,11453,2548,15756596.0,92444055.0,207673773.0,274837716.0,150063096.0
33005,NH,6139,6973,16656,3742,22990400.0,121855128.0,301464836.0,387448650.0,222675769.0
33007,NH,3255,3640,6631,762,11959184.0,63176362.0,122337726.0,80582414.0,79893223.0
33009,NH,8320,8638,19449,5107,28011551.0,151105970.0,351154076.0,574865595.0,272287510.0
33011,NH,24733,22328,64000,29072,89940410.0,385382455.0,1173805747.0,3051088051.0,1246345367.0
33013,NH,17739,18954,50885,12556,67315246.0,330136714.0,921652929.0,1288942857.0,704394034.0
33015,NH,31956,31032,84766,32703,115790882.0,534055532.0,1541766112.0,3373573843.0,1447925857.0
33017,NH,12227,14256,35348,8913,48376668.0,248969279.0,638397106.0,917613724.0,493123934.0
33019,NH,5282,5961,15911,3345,19005960.0,103323795.0,288173094.0,345016059.0,211662790.0
34001,NJ,19857,28627,55422,12532,79264030.0,499560567.0,1008592438.0,1290927306.0,755345998.0
34003,NJ,73549,63965,181894,106865,209614730.0,1091436326.0,3343955568.0,13518878798.0,5015966564.0
34005,NJ,33531,34625,100307,42932,124799292.0,595957971.0,1843966223.0,4427421616.0,1891532319.0
34007,NJ,40326,49388,108877,32076,166402078.0,851402065.0,1971229153.0,3267028129.0,1596128125.0
34009,NJ,9361,10522,20712,5729,31109916.0,180425589.0,374160218.0,592481701.0,287833349.0
34011,NJ,5921,7785,17149,3845,25970597.0,133556505.0,310670781.0,410067652.0,233369240.0
34013,NJ,48104,66263,120000,35370,202050745.0,1131942497.0,2225942621.0,4320190837.0,1870872810.0
34015,NJ,28899,34431,86593,28875,122066098.0,591287220.0,1578788313.0,3061936675.0,1392698108.0
34017,NJ,52620,73326,145007,39147,222102596.0,1257430998.0,2657593126.0,4048148936.0,2088783995.0
34019,NJ,8966,5636,18689,17367,23451366.0,95530159.0,356174401.0,1934989121.0,809549772.0
34021,NJ,21641,24550,58732,22876,88105946.0,424112750.0,1064187040.0,2390946327.0,1013433518.0
34023,NJ,50917,59086,152850,62662,198718577.0,1017852721.0,2787413742.0,6364290402.0,2749840576.0
34025,NJ,52708,42630,115308,75113,164361294.0,728288391.0,2131985984.0,8701778548.0,3286552029.0
34027,NJ,38593,29558,93141,71565,114517761.0,506744165.0,1740853426.0,8909413136.0,3517802376.0
34029,NJ,56520,61758,147875,53228,209995362.0,1052094198.0,2704718366.0,5505904256.0,2410514938.0
34031,NJ,50473,64636,124809,47769,200759202.0,1105950395.0,2261879652.0,4925055794.0,2082767232.0
34033,NJ,10105,13559,28742,8549,42920520.0,233969002.0,519594708.0,909848535.0,431770712.0
34035,NJ,27690,20274,64145,55298,79734638.0,347944181.0,1196602812.0,7746395274.0,3072621370.0
34037,NJ,9920,8263,27344,13656,34376311.0,141253888.0,522680170.0,1387133046.0,587044410.0
34039,NJ,65074,75826,171921,73112,249348672.0,1303034287.0,3117931606.0,8661301805.0,3327813404.0
34041,NJ,13598,12091,36755,17559,48604694.0,206078508.0,686800884.0,1791055814.0,748036166.0
35001,NM,51337,65790,125398,32099,193494528.0,1137768685.0,2274415169.0,3256179518.0,1727869560.0
35003,NM,273,276,400,31,106466.0,4616712.0,7474207.0,4676475.0,4528501.0
35005,NM,5934,7497,10663,1605,22627123.0,127136350.0,196560683.0,192674079.0,135903305.0
35006,NM,950,1311,1731,91,3974637.0,22341886.0,33146548.0,14026173.0,22463672.0
35007,NM,1342,1534,2481,337,4390745.0,26178262.0,45550951.0,36846467.0,30115736.0
35009,NM,3878,5529,8301,1056,15485387.0,95473488.0,153511155.0,106954572.0,105263556.0
35011,NM,264,242,310,38,322558.0,4104553.0,5624431.0,6117148.0,3576677.0
35013,NM,17701,23579,29907,5824,74557676.0,399135451.0,544460303.0,604073638.0,396466211.0
35015,NM,4343,5187,10255,2269,17077197.0,88678329.0,186667580.0,238188741.0,135524941.0
35017,NM,3297,3461,5410,763,9823699.0,58279591.0,98752553.0,82372990.0,64279352.0
35019,NM,403,457,534,29,1238816.0,7794755.0,10347512.0,5740764.0,6854181.0
35023,NM,516,546,820,79,1501448.0,9284127.0,14952973.0,11288752.0,9687470.0
35025,NM,5234,5517,12436,2546,18191515.0,93645563.0,227580577.0,268438548.0,160319184.0
35027,NM,2205,2395,3634,679,4200129.0,41135576.0,66655789.0,68138297.0,44460230.0
35029,NM,3114,3658,3687,321,11721522.0,61141773.0,70100111.0,31819715.0,49056648.0
35031,NM,10279,11511,12727,1271,45983968.0,190289195.0,242097270.0,131644483.0,165183308.0
35033,NM,273,325,363,29,980266.0,5601793.0,6992704.0,3551154.0,4777303.0
35035,NM,7643,11186,13633,1545,31989877.0,189466486.0,254589758.0,166163029.0,179122381.0
35037,NM,1025,1169,1272,118,2407835.0,19579993.0,24437151.0,14749390.0,16233685.0
35039,NM,1680,1960,2946,330,5913689.0,33499245.0,56905707.0,39282652.0,37044680.0
35041,NM,2214,2414,3442,306,6911915.0,40963195.0,64144680.0,32269846.0,41171048.0
35043,NM,11724,13229,31308,10641,42507433.0,229149359.0,568413897.0,1082775964.0,490979273.0
35045,NM,11874,13924,25406,5625,50939404.0,235958972.0,458665351.0,580990701.0,331015359.0
35047,NM,2454,3128,3782,358,9877468.0,53978937.0,73101123.0,37796662.0,49689886.0
35049,NM,14822,17254,35103,10030,35619691.0,301374200.0,641094046.0,1123967003.0,511670645.0
35051,NM,1436,1505,1628,126,3923701.0,25132074.0,30812233.0,12408401.0,20273478.0
35053,NM,1771,1944,2459,327,6475615.0,33197702.0,45574867.0,37701901.0,30826299.0
35055,NM,4124,4220,5660,808,11189614.0,71638226.0,106275195.0,82711979.0,68647594.0
35057,NM,2623,2613,5246,969,7832567.0,45252114.0,95104448.0,103990608.0,64489864.0
35059,NM,339,359,607,74,324492.0,6288079.0,11446397.0,7301924.0,7147011.0
35061,NM,11539,15654,24914,2895,46221769.0,271351012.0,467102092.0,305313787.0,314576682.0
36001,NY,22226,26550,62808,17642,94383445.0,459544509.0,1139321278.0,1825903802.0,913668758.0
36003,NY,2616,3055,5890,662,10998102.0,51637647.0,107867319.0,77682612.0,71446326.0
36005,NY,110315,161182,230268,17595,577706443.0,2657585588.0,4690927513.0,1901748090.0,3091721351.0
36007,NY,14057,16529,30185,6374,60428529.0,281088578.0,547465431.0,650874822.0,389745731.0
36009,NY,6869,8826,15967,2068,29681074.0,151978905.0,291079070.0,216746159.0,196891067.0
36011,NY,1495,1824,4126,570,6162732.0,31257901.0,74959418.0,71868179.0,51961961.0
36013,NY,12993,15362,27109,3715,53135131.0,262001471.0,494719997.0,398021707.0,331287558.0
36015,NY,7027,8516,15257,3038,31709373.0,145238443.0,276784014.0,301009043.0,194959263.0
36017,NY,3527,4403,8456,1179,14640500.0,75697648.0,154170005.0,129386527.0,104818791.0
36019,NY,5767,7223,14580,2691,23004247.0,123901530.0,264081142.0,284992238.0,186537901.0
36021,NY,4653,5150,11450,2669,15032161.0,88916260.0,207449280.0,272657587.0,151779982.0
36023,NY,802,1067,2143,223,2733809.0,18616930.0,39237624.0,30465611.0,26667494.0
36025,NY,2902,3278,6648,1024,9341371.0,55989069.0,120826563.0,105345694.0,80982516.0
36027,NY,19251,19448,51562,19405,69756770.0,334614303.0,941597309.0,2043225824.0,875840316.0
36029,NY,82637,98084,196485,46029,370246953.0,1675451093.0,3545114847.0,4716907450.0,2619366229.0
36031,NY,2984,3459,7263,1303,9992857.0,59953400.0,131452924.0,139218035.0,91501178.0
36033,NY,3764,5040,9288,1265,13233875.0,86982300.0,169255865.0,143267487.0,115797125.0
36035,NY,2524,3255,5601,717,10769486.0,57087088.0,102996024.0,75812090.0,69789092.0
36037,NY,3179,3761,7106,1111,13460360.0,64184486.0,128855577.0,121246925.0,88047859.0
36039,NY,4266,4895,11324,2171,15648654.0,83566490.0,204997580.0,242666897.0,146717760.0
36041,NY,401,496,1102,154,1274255.0,8583852.0,19987133.0,23612939.0,14134129.0
36043,NY,4771,6435,11969,1390,19920009.0,111932069.0,219291923.0,155476686.0,148835288.0
36045,NY,4988,6808,12147,1560,21120117.0,120891797.0,222307668.0,176591438.0,153089142.0
36047,NY,216585,268200,457577,84062,924183656.0,4512404967.0,8573504921.0,9015191125.0,5934453001.0
36049,NY,6340,8081,14546,1956,24842396.0,140050301.0,268004261.0,212582317.0,181206489.0
36051,NY,2028,2513,5535,987,8293486.0,43046009.0,100658330.0,111673894.0,71622508.0
36053,NY,1905,2198,4561,753,6573682.0,37406489.0,83186912.0,85625512.0,57198029.0
36055,NY,57061,67155,134835,26955,245573570.0,1160414947.0,2442886117.0,2749739430.0,1732292732.0
36057,NY,2794,3594,7555,908,9491029.0,62467401.0,138035942.0,103438130.0,93448868.0
36059,NY,99159,87744,234532,146538,303912080.0,1493665347.0,4323194510.0,18129086000.0,6746312324.0
36061,NY,158011,160597,356673,208616,458483158.0,2703292377.0,6508177048.0,58283272141.0,16955256281.0
36063,NY,20844,26245,51519,10222,93836236.0,448143019.0,930114119.0,1074955383.0,667317644.0
36065,NY,22704,28740,54974,9933,95613428.0,499166365.0,995990598.0,1047098150.0,701938631.0
36067,NY,49690,55574,118798,31996,211632330.0,954607439.0,2144707014.0,3266312052.0,1651435177.0
36069,NY,11437,10033,25608,12552,38895509.0,172048896.0,471963819.0,1334608943.0,520024743.0
36071,NY,22595,24417,58191,26215,81877354.0,412204667.0,1066201071.0,2734732185.0,1108289054.0
36073,NY,7250,9073,19165,2937,30452662.0,156869444.0,346325050.0,336814288.0,241264838.0
36075,NY,11247,13603,27961,5015,48462475.0,232886171.0,506831562.0,564653414.0,358251690.0
36077,NY,7237,8592,17017,2714,24990164.0,149144663.0,309679862.0,287559700.0,211264454.0
36079,NY,8493,6666,22155,13598,27169424.0,114201959.0,420604348.0,1395994574.0,575370123.0
36081,NY,234869,272155,522457,107003,1010024205.0,4601720986.0,9591930776.0,11050544122.0,6760691307.0
36083,NY,12406,14588,35749,9226,53036748.0,252827394.0,647222771.0,989696707.0,508756945.0
36085,NY,34988,36403,98425,37943,134294166.0,616276922.0,1811461882.0,3940615694.0,1708445507.0
36087,NY,24849,24316,56435,33514,80449533.0,408339876.0,1033790789.0,3581964087.0,1368059365.0
36089,NY,9630,12124,23560,3744,40880197.0,207204477.0,429742968.0,413874662.0,297201566.0
36091,NY,16007,17488,47081,16701,60416139.0,302972536.0,858571223.0,1810155925.0,790724125.0
36093,NY,18910,21982,51377,15087,80693423.0,377515977.0,928904812.0,1558876935.0,755128616.0
36095,NY,3847,4470,10584,1844,11487417.0,77364227.0,191790096.0,205075876.0,134879561.0
36097,NY,1357,1794,3461,488,5989635.0,30665349.0,63188149.0,54731275.0,43456988.0
36099,NY,2261,2802,5966,747,8472960.0,48629166.0,109029604.0,86146564.0,73899319.0
36101,NY,10669,13010,26480,4733,44401464.0,221369446.0,482277813.0,495780061.0,336496743.0
36103,NY,124998,129652,334000,163704,434401965.0,2218647576.0,6111634340.0,17782869798.0,7037065343.0
36105,NY,9345,11643,23887,5433,36581458.0,200085258.0,432000816.0,597136634.0,322709971.0
36107,NY,8231,9702,20316,4505,36280725.0,167802924.0,367628014.0,474325908.0,269734284.0
36109,NY,11360,12448,26904,7092,43132924.0,215454744.0,486178072.0,732354266.0,371011729.0
36111,NY,18502,19929,46309,12783,63615999.0,340586364.0,838800235.0,1365896258.0,659011934.0
36113,NY,5382,6337,12210,1953,19593183.0,109009225.0,222281851.0,206351924.0,151198079.0
36115,NY,10234,11302,25213,4730,37860992.0,195313591.0,456499107.0,501945370.0,320107562.0
36117,NY,18681,19216,47853,14723,73546492.0,329949711.0,874048691.0,1513340747.0,714828894.0
36119,NY,91961,84421,214458,128540,293094084.0,1435509485.0,3906664909.0,22272662867.0,7410535637.0
36121,NY,5288,6408,15106,2162,20867641.0,110658696.0,275090696.0,248101785.0,190283287.0
36123,NY,4863,5692,11001,1829,19097078.0,98025567.0,199425832.0,187606430.0,136320135.0
37001,NC,2669,4124,8043,1171,11492081.0,72208052.0,145664218.0,122488340.0,102671926.0
37005,NC,952,1240,1720,178,2220111.0,21315584.0,32455778.0,18445791.0,21430846.0
37007,NC,1400,2679,2922,232,6933295.0,46302421.0,57594361.0,25188094.0,42566730.0
37009,NC,1400,1962,3088,328,4107174.0,34384611.0,57706208.0,37513402.0,38907320.0
37011,NC,153,169,328,86,239014.0,2840194.0,5991871.0,9063383.0,4431177.0
37013,NC,506,705,1251,278,2036640.0,11946571.0,22589554.0,31224370.0,16931671.0
37015,NC,1344,2397,2797,278,5423112.0,41986208.0,53052988.0,34657689.0,39019021.0
37017,NC,1006,1770,2544,303,4163417.0,30918740.0,47442487.0,29137934.0,33511835.0
37019,NC,8333,11259,22474,5144,27258765.0,193141191.0,406413835.0,519855575.0,300987197.0
37021,NC,13980,18064,29792,6354,50559206.0,313173464.0,546366768.0,663484289.0,393857180.0
37023,NC,1917,3139,4813,519,8596533.0,55236998.0,89012132.0,56579576.0,62345849.0
37025,NC,8337,10929,25270,7686,31961637.0,189156190.0,456625763.0,786048802.0,381338445.0
37027,NC,4535,6982,12444,1370,19467769.0,121675773.0,228666928.0,138461100.0,156845349.0
37029,NC,671,752,2249,464,2555611.0,12976143.0,41588660.0,54864700.0,31543276.0
37031,NC,5423,6723,12311,2575,19332802.0,115368856.0,222612589.0,258042818.0,158534716.0
37033,NC,3420,6197,8246,700,16330756.0,106567801.0,154896683.0,76037520.0,110259988.0
37035,NC,12067,17338,30664,5929,47465970.0,300561745.0,558385368.0,606764900.0,401584130.0
37037,NC,1891,2249,5966,2133,6323447.0,39137623.0,108250120.0,215023029.0,98410204.0
37039,NC,2370,3158,4534,525,7616367.0,53973190.0,83900966.0,54392629.0,56433478.0
37043,NC,972,1207,1953,307,2523935.0,20757138.0,36032196.0,31808981.0,24249463.0
37045,NC,3440,5498,8948,948,15057484.0,95550925.0,164162245.0,100117123.0,113675880.0
37047,NC,5500,8220,11762,1398,22294775.0,142028214.0,216613143.0,144039729.0,150270257.0
37049,NC,2465,4961,6600,783,12132009.0,87827356.0,119978946.0,82342092.0,89266785.0
37051,NC,16856,28268,43222,6549,77640308.0,491495337.0,802610583.0,666295139.0,571750848.0
37053,NC,1828,2281,5122,1145,5822174.0,39446265.0,92653897.0,130056978.0,69786851.0
37055,NC,3545,4115,8175,1750,8705306.0,71731725.0,148872433.0,186324173.0,106291487.0
37057,NC,3439,4798,9729,1516,13514409.0,83758163.0,176266783.0,161274573.0,123587902.0
37059,NC,1149,1104,3292,1478,3267660.0,18982282.0,60674168.0,159697193.0,65567819.0
